"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_1138_a","func_1138_a","a","(Ljava/io/InputStream;)LNBTTagCompound;","(Ljava/io/InputStream;)Lnq;","CompressedStreamTools","ar","net/minecraft/src","0"
"func_1141_a","func_1141_a","a","(Ljava/io/DataInput;)LNBTTagCompound;","(Ljava/io/DataInput;)Lnq;","CompressedStreamTools","ar","net/minecraft/src","0"
"writeGzippedCompoundToOutputStream","writeGzippedCompoundToOutputStream","a","(LNBTTagCompound;Ljava/io/OutputStream;)V","(Lnq;Ljava/io/OutputStream;)V","CompressedStreamTools","ar","net/minecraft/src","0"
"values","values","values","()[LEnumJsonNodeType;","()[Las;","EnumJsonNodeType","as","net/minecraft/src","0"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumJsonNodeType;","(Ljava/lang/String;)Las;","EnumJsonNodeType","as","net/minecraft/src","0"
"stop","stop","stop","()V","()V","net/minecraft/isom/IsomPreviewApplet","net/minecraft/isom/IsomPreviewApplet","net/minecraft/isom","0"
"start","start","start","()V","()V","net/minecraft/isom/IsomPreviewApplet","net/minecraft/isom/IsomPreviewApplet","net/minecraft/isom","0"
"bindImage","bindImage","a","(LRenderEngine;)V","(Ljf;)V","TextureFX","av","net/minecraft/src","0"
"onTick","onTick","a","()V","()V","TextureFX","av","net/minecraft/src","0"
"getRandomStackFromInventory","getRandomStackFromInventory","b","()LItemStack;","()Liw;","TileEntityDispenser","ay","net/minecraft/src","0"
"func_27063_c","func_27063_c","c","(Ljava/lang/Object;)Ljava/lang/Object;","(Ljava/lang/Object;)Ljava/lang/Object;","J_LeafFunctor","az","net/minecraft/src","0"
"renderQuad","renderQuad","a","(LTessellator;IIIII)V","(Lns;IIIII)V","RenderItem","ba","net/minecraft/src","0"
"renderItemIntoGUI","renderItemIntoGUI","a","(LFontRenderer;LRenderEngine;LItemStack;II)V","(Lse;Ljf;Liw;II)V","RenderItem","ba","net/minecraft/src","0"
"renderItemOverlayIntoGUI","renderItemOverlayIntoGUI","b","(LFontRenderer;LRenderEngine;LItemStack;II)V","(Lse;Ljf;Liw;II)V","RenderItem","ba","net/minecraft/src","0"
"doRenderItem","doRenderItem","a","(LEntityItem;DDDFF)V","(Lhj;DDDFF)V","RenderItem","ba","net/minecraft/src","0"
"renderTexturedQuad","renderTexturedQuad","a","(IIIIII)V","(IIIIII)V","RenderItem","ba","net/minecraft/src","0"
"drawItemIntoGui","drawItemIntoGui","a","(LFontRenderer;LRenderEngine;IIIII)V","(Lse;Ljf;IIIII)V","RenderItem","ba","net/minecraft/src","0"
"keyReleased","keyReleased","keyReleased","(Ljava/awt/event/KeyEvent;)V","(Ljava/awt/event/KeyEvent;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"getImageBuffer","getImageBuffer","a","(II)LIsoImageBuffer;","(II)Lqz;","CanvasIsomPreview","bc","net/minecraft/src","0"
"keyTyped","keyTyped","keyTyped","(Ljava/awt/event/KeyEvent;)V","(Ljava/awt/event/KeyEvent;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"func_1272_b","func_1272_b","b","()V","()V","CanvasIsomPreview","bc","net/minecraft/src","0"
"getOs","getOs","e","()LEnumOS1;","()Ljk;","CanvasIsomPreview","bc","net/minecraft/src","0"
"getAppDir","getAppDir","a","(Ljava/lang/String;)Ljava/io/File;","(Ljava/lang/String;)Ljava/io/File;","CanvasIsomPreview","bc","net/minecraft/src","0"
"keyPressed","keyPressed","keyPressed","(Ljava/awt/event/KeyEvent;)V","(Ljava/awt/event/KeyEvent;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"showNextBuffer","showNextBuffer","d","()V","()V","CanvasIsomPreview","bc","net/minecraft/src","0"
"mousePressed","mousePressed","mousePressed","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"mouseDragged","mouseDragged","mouseDragged","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"mouseExited","mouseExited","mouseExited","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"setTimeOfDay","setTimeOfDay","a","(I)V","(I)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"getnet/minecraft/client/MinecraftDir","getnet/minecraft/client/MinecraftDir","a","()Ljava/io/File;","()Ljava/io/File;","CanvasIsomPreview","bc","net/minecraft/src","0"
"mouseReleased","mouseReleased","mouseReleased","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"loadWorld","loadWorld","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"isRunning","isRunning","a","(LCanvasIsomPreview;)Z","(Lbc;)Z","CanvasIsomPreview","bc","net/minecraft/src","0"
"mouseEntered","mouseEntered","mouseEntered","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"mouseClicked","mouseClicked","mouseClicked","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"mouseMoved","mouseMoved","mouseMoved","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"drawScreen","drawScreen","a","(Ljava/awt/Graphics2D;)V","(Ljava/awt/Graphics2D;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"update","update","update","(Ljava/awt/Graphics;)V","(Ljava/awt/Graphics;)V","CanvasIsomPreview","bc","net/minecraft/src","0"
"exit","exit","c","()V","()V","CanvasIsomPreview","bc","net/minecraft/src","0"
"saveChunk","saveChunk","a","(LWorld;LChunk;)V","(Lfb;Lli;)V","IChunkLoader","be","net/minecraft/src","0"
"saveExtraData","saveExtraData","b","()V","()V","IChunkLoader","be","net/minecraft/src","0"
"func_814_a","func_814_a","a","()V","()V","IChunkLoader","be","net/minecraft/src","0"
"loadChunk","loadChunk","a","(LWorld;II)LChunk;","(Lfb;II)Lli;","IChunkLoader","be","net/minecraft/src","0"
"saveExtraChunkData","saveExtraChunkData","b","(LWorld;LChunk;)V","(Lfb;Lli;)V","IChunkLoader","be","net/minecraft/src","0"
"setGraphicsLevel","setGraphicsLevel","a","(Z)V","(Z)V","BlockLeaves","bj","net/minecraft/src","0"
"removeLeaves","removeLeaves","h","(LWorld;III)V","(Lfb;III)V","BlockLeaves","bj","net/minecraft/src","0"
"isCourseTraversable","isCourseTraversable","a","(DDDD)Z","(DDDD)Z","EntityGhast","bn","net/minecraft/src","0"
"getSqDistanceTo","getSqDistanceTo","a","(III)D","(III)D","ChunkCoordinates","bp","net/minecraft/src","0"
"compareChunkCoordinate","compareChunkCoordinate","a","(LChunkCoordinates;)I","(Lbp;)I","ChunkCoordinates","bp","net/minecraft/src","0"
"func_319_i","func_319_i","i","(LWorld;III)V","(Lfb;III)V","BlockRedstoneOre","bq","net/minecraft/src","0"
"func_320_h","func_320_h","h","(LWorld;III)V","(Lfb;III)V","BlockRedstoneOre","bq","net/minecraft/src","0"
"subtract","subtract","a","(LVec3D;)LVec3D;","(Lbr;)Lbr;","Vec3D","br","net/minecraft/src","0"
"lengthVector","lengthVector","d","()D","()D","Vec3D","br","net/minecraft/src","0"
"setComponents","setComponents","e","(DDD)LVec3D;","(DDD)Lbr;","Vec3D","br","net/minecraft/src","0"
"addVector","addVector","c","(DDD)LVec3D;","(DDD)Lbr;","Vec3D","br","net/minecraft/src","0"
"createVector","createVector","b","(DDD)LVec3D;","(DDD)Lbr;","Vec3D","br","net/minecraft/src","0"
"func_28215_a","func_28215_a","a","()V","()V","Vec3D","br","net/minecraft/src","0"
"createVectorHelper","createVectorHelper","a","(DDD)LVec3D;","(DDD)Lbr;","Vec3D","br","net/minecraft/src","0"
"initialize","initialize","b","()V","()V","Vec3D","br","net/minecraft/src","0"
"rotateAroundX","rotateAroundX","a","(F)V","(F)V","Vec3D","br","net/minecraft/src","0"
"rotateAroundY","rotateAroundY","b","(F)V","(F)V","Vec3D","br","net/minecraft/src","0"
"squareDistanceTo","squareDistanceTo","d","(DDD)D","(DDD)D","Vec3D","br","net/minecraft/src","0"
"toString","toString","toString","()Ljava/lang/String;","()Ljava/lang/String;","Vec3D","br","net/minecraft/src","0"
"getIntermediateWithXValue","getIntermediateWithXValue","a","(LVec3D;D)LVec3D;","(Lbr;D)Lbr;","Vec3D","br","net/minecraft/src","0"
"distanceTo","distanceTo","c","(LVec3D;)D","(Lbr;)D","Vec3D","br","net/minecraft/src","0"
"squareDistanceTo","squareDistanceTo","d","(LVec3D;)D","(Lbr;)D","Vec3D","br","net/minecraft/src","0"
"normalize","normalize","c","()LVec3D;","()Lbr;","Vec3D","br","net/minecraft/src","0"
"getIntermediateWithYValue","getIntermediateWithYValue","b","(LVec3D;D)LVec3D;","(Lbr;D)Lbr;","Vec3D","br","net/minecraft/src","0"
"getIntermediateWithZValue","getIntermediateWithZValue","c","(LVec3D;D)LVec3D;","(Lbr;D)Lbr;","Vec3D","br","net/minecraft/src","0"
"crossProduct","crossProduct","b","(LVec3D;)LVec3D;","(Lbr;)Lbr;","Vec3D","br","net/minecraft/src","0"
"values","values","values","()[LEnumToolMaterial;","()[Lbs;","EnumToolMaterial","bs","net/minecraft/src","0"
"getMaxUses","getMaxUses","a","()I","()I","EnumToolMaterial","bs","net/minecraft/src","0"
"getDamageVsEntity","getDamageVsEntity","c","()I","()I","EnumToolMaterial","bs","net/minecraft/src","0"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumToolMaterial;","(Ljava/lang/String;)Lbs;","EnumToolMaterial","bs","net/minecraft/src","0"
"getEfficiencyOnProperMaterial","getEfficiencyOnProperMaterial","b","()F","()F","EnumToolMaterial","bs","net/minecraft/src","0"
"getHarvestLevel","getHarvestLevel","d","()I","()I","EnumToolMaterial","bs","net/minecraft/src","0"
"setStateIfMobInteractsWithPlate","setStateIfMobInteractsWithPlate","h","(LWorld;III)V","(Lfb;III)V","BlockPressurePlate","bt","net/minecraft/src","0"
"renderAABB","renderAABB","a","(LAxisAlignedBB;)V","(Leo;)V","Render","bu","net/minecraft/src","0"
"renderEntityOnFire","renderEntityOnFire","a","(LEntity;DDDF)V","(Lsi;DDDF)V","Render","bu","net/minecraft/src","0"
"loadTexture","loadTexture","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","Render","bu","net/minecraft/src","0"
"getWorldFromRenderManager","getWorldFromRenderManager","b","()LWorld;","()Lfb;","Render","bu","net/minecraft/src","0"
"doRender","doRender","a","(LEntity;DDDFF)V","(Lsi;DDDFF)V","Render","bu","net/minecraft/src","0"
"renderOffsetAABB","renderOffsetAABB","a","(LAxisAlignedBB;DDD)V","(Leo;DDD)V","Render","bu","net/minecraft/src","0"
"renderShadow","renderShadow","c","(LEntity;DDDFF)V","(Lsi;DDDFF)V","Render","bu","net/minecraft/src","0"
"doRenderShadowAndFire","doRenderShadowAndFire","b","(LEntity;DDDFF)V","(Lsi;DDDFF)V","Render","bu","net/minecraft/src","0"
"loadDownloadableImageTexture","loadDownloadableImageTexture","a","(Ljava/lang/String;Ljava/lang/String;)Z","(Ljava/lang/String;Ljava/lang/String;)Z","Render","bu","net/minecraft/src","0"
"setRenderManager","setRenderManager","a","(LRenderManager;)V","(Ltc;)V","Render","bu","net/minecraft/src","0"
"getFontRendererFromRenderManager","getFontRendererFromRenderManager","a","()LFontRenderer;","()Lse;","Render","bu","net/minecraft/src","0"
"renderShadowOnBlock","renderShadowOnBlock","a","(LBlock;DDDIIIFFDDD)V","(Lun;DDDIIIFFDDD)V","Render","bu","net/minecraft/src","0"
"setSnowballHeading","setSnowballHeading","a","(DDDFF)V","(DDDFF)V","EntitySnowball","bw","net/minecraft/src","0"
"func_4156_a","func_4156_a","a","([IDD)D","([IDD)D","NoiseGenerator2","ca","net/minecraft/src","0"
"func_4157_a","func_4157_a","a","([DDDIIDDD)V","([DDDIIDDD)V","NoiseGenerator2","ca","net/minecraft/src","0"
"wrap","wrap","a","(D)I","(D)I","NoiseGenerator2","ca","net/minecraft/src","0"
"getGuid","getGuid","a","(I)Ljava/lang/String;","(I)Ljava/lang/String;","AchievementMap","b","net/minecraft/src","0"
"distanceTo","distanceTo","a","(LPathPoint;)F","(Ld;)F","PathPoint","d","net/minecraft/src","0"
"func_22329_a","func_22329_a","a","(III)I","(III)I","PathPoint","d","net/minecraft/src","0"
"equals","equals","equals","(Ljava/lang/Object;)Z","(Ljava/lang/Object;)Z","PathPoint","d","net/minecraft/src","0"
"hashCode","hashCode","hashCode","()I","()I","PathPoint","d","net/minecraft/src","0"
"isAssigned","isAssigned","a","()Z","()Z","PathPoint","d","net/minecraft/src","0"
"func_27423_b","func_27423_b","b","(LStatsSyncher;)Ljava/io/File;","(Lch;)Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"func_27416_a","func_27416_a","a","(LStatsSyncher;Z)Z","(Lch;Z)Z","StatsSyncher","ch","net/minecraft/src","0"
"func_27415_a","func_27415_a","a","(Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","(Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","StatsSyncher","ch","net/minecraft/src","0"
"func_27424_a","func_27424_a","a","(Ljava/util/Map;)V","(Ljava/util/Map;)V","StatsSyncher","ch","net/minecraft/src","0"
"func_27422_a","func_27422_a","a","(LStatsSyncher;)Ljava/util/Map;","(Lch;)Ljava/util/Map;","StatsSyncher","ch","net/minecraft/src","0"
"func_27421_a","func_27421_a","a","(LStatsSyncher;Ljava/util/Map;)Ljava/util/Map;","(Lch;Ljava/util/Map;)Ljava/util/Map;","StatsSyncher","ch","net/minecraft/src","0"
"func_27418_a","func_27418_a","a","()V","()V","StatsSyncher","ch","net/minecraft/src","0"
"func_27425_c","func_27425_c","c","()V","()V","StatsSyncher","ch","net/minecraft/src","0"
"func_27408_a","func_27408_a","a","(Ljava/io/File;)Ljava/util/Map;","(Ljava/io/File;)Ljava/util/Map;","StatsSyncher","ch","net/minecraft/src","0"
"func_27410_a","func_27410_a","a","(Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","(Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","StatsSyncher","ch","net/minecraft/src","0"
"func_27413_d","func_27413_d","d","(LStatsSyncher;)Ljava/io/File;","(Lch;)Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"func_27417_f","func_27417_f","f","(LStatsSyncher;)Ljava/io/File;","(Lch;)Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"func_27411_c","func_27411_c","c","(LStatsSyncher;)Ljava/io/File;","(Lch;)Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"func_28214_a","func_28214_a","a","(Ljava/io/File;Ljava/lang/String;Ljava/io/File;)V","(Ljava/io/File;Ljava/lang/String;Ljava/io/File;)V","StatsSyncher","ch","net/minecraft/src","0"
"func_27412_a","func_27412_a","a","(LStatsSyncher;Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","(Lch;Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","StatsSyncher","ch","net/minecraft/src","0"
"func_27407_b","func_27407_b","b","(Ljava/util/Map;)V","(Ljava/util/Map;)V","StatsSyncher","ch","net/minecraft/src","0"
"func_27420_b","func_27420_b","b","()Z","()Z","StatsSyncher","ch","net/minecraft/src","0"
"func_27409_a","func_27409_a","a","(LStatsSyncher;Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","(Lch;Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","StatsSyncher","ch","net/minecraft/src","0"
"func_27414_e","func_27414_e","e","(LStatsSyncher;)Ljava/io/File;","(Lch;)Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"func_27419_g","func_27419_g","g","(LStatsSyncher;)Ljava/io/File;","(Lch;)Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"isThereANeighborChest","isThereANeighborChest","h","(LWorld;III)Z","(Lfb;III)Z","BlockChest","e","net/minecraft/src","0"
"func_27243_a","func_27243_a","a","()LJ_JsonStringNode;","()Lpw;","J_JsonStringNodeBuilder","f","net/minecraft/src","0"
"func_532_a","func_532_a","a","()Z","()Z","IChunkProvider","cj","net/minecraft/src","0"
"func_536_b","func_536_b","b","()Z","()Z","IChunkProvider","cj","net/minecraft/src","0"
"func_538_d","func_538_d","c","(II)LChunk;","(II)Lli;","IChunkProvider","cj","net/minecraft/src","0"
"provideChunk","provideChunk","b","(II)LChunk;","(II)Lli;","IChunkProvider","cj","net/minecraft/src","0"
"makeString","makeString","c","()Ljava/lang/String;","()Ljava/lang/String;","IChunkProvider","cj","net/minecraft/src","0"
"saveChunks","saveChunks","a","(ZLIProgressUpdate;)Z","(ZLxs;)Z","IChunkProvider","cj","net/minecraft/src","0"
"populate","populate","a","(LIChunkProvider;II)V","(Lcj;II)V","IChunkProvider","cj","net/minecraft/src","0"
"chunkExists","chunkExists","a","(II)Z","(II)Z","IChunkProvider","cj","net/minecraft/src","0"
"bindThumbnailTexture","bindThumbnailTexture","c","(Lnet/minecraft/client/net/minecraft/client/Minecraft;)V","(Lnet/minecraft/client/net/minecraft/client/Minecraft;)V","TexturePackBase","h","net/minecraft/src","0"
"func_6484_b","func_6484_b","b","(Lnet/minecraft/client/net/minecraft/client/Minecraft;)V","(Lnet/minecraft/client/net/minecraft/client/Minecraft;)V","TexturePackBase","h","net/minecraft/src","0"
"getResourceAsStream","getResourceAsStream","a","(Ljava/lang/String;)Ljava/io/InputStream;","(Ljava/lang/String;)Ljava/io/InputStream;","TexturePackBase","h","net/minecraft/src","0"
"func_6485_a","func_6485_a","a","(Lnet/minecraft/client/net/minecraft/client/Minecraft;)V","(Lnet/minecraft/client/net/minecraft/client/Minecraft;)V","TexturePackBase","h","net/minecraft/src","0"
"closeTexturePackFile","closeTexturePackFile","b","()V","()V","TexturePackBase","h","net/minecraft/src","0"
"func_6482_a","func_6482_a","a","()V","()V","TexturePackBase","h","net/minecraft/src","0"
"accept","accept","accept","(Ljava/io/File;Ljava/lang/String;)Z","(Ljava/io/File;Ljava/lang/String;)Z","ChunkFolderPattern","ck","net/minecraft/src","0"
"creatureSpecificInit","creatureSpecificInit","a","(LEntityLiving;LWorld;FFF)V","(Llo;Lfb;FFF)V","SpawnerAnimals","co","net/minecraft/src","0"
"performSpawning","performSpawning","a","(LWorld;ZZ)I","(Lfb;ZZ)I","SpawnerAnimals","co","net/minecraft/src","0"
"performSleepSpawning","performSleepSpawning","a","(LWorld;Ljava/util/List;)Z","(Lfb;Ljava/util/List;)Z","SpawnerAnimals","co","net/minecraft/src","0"
"canCreatureTypeSpawnAtLocation","canCreatureTypeSpawnAtLocation","a","(LEnumCreatureType;LWorld;III)Z","(Llg;Lfb;III)Z","SpawnerAnimals","co","net/minecraft/src","0"
"getRandomSpawningPointInChunk","getRandomSpawningPointInChunk","a","(LWorld;II)LChunkPosition;","(Lfb;II)Lvx;","SpawnerAnimals","co","net/minecraft/src","0"
"updateCreeperColorMultiplier","updateCreeperColorMultiplier","a","(LEntityCreeper;FF)I","(Lfz;FF)I","RenderCreeper","l","net/minecraft/src","0"
"func_27006_a","func_27006_a","a","(LEntityCreeper;IF)Z","(Lfz;IF)Z","RenderCreeper","l","net/minecraft/src","0"
"func_27007_b","func_27007_b","b","(LEntityCreeper;IF)Z","(Lfz;IF)Z","RenderCreeper","l","net/minecraft/src","0"
"updateCreeperScale","updateCreeperScale","a","(LEntityCreeper;F)V","(Lfz;F)V","RenderCreeper","l","net/minecraft/src","0"
"loadRenderers","loadRenderers","a","()V","()V","RenderGlobal","m","net/minecraft/src","0"
"renderAllRenderLists","renderAllRenderLists","a","(ID)V","(ID)V","RenderGlobal","m","net/minecraft/src","0"
"renderEntities","renderEntities","a","(LVec3D;LICamera;F)V","(Lbr;Lye;F)V","RenderGlobal","m","net/minecraft/src","0"
"drawSelectionBox","drawSelectionBox","b","(LEntityPlayer;LMovingObjectPosition;ILItemStack;F)V","(Lgq;Lux;ILiw;F)V","RenderGlobal","m","net/minecraft/src","0"
"func_28137_f","func_28137_f","f","()V","()V","RenderGlobal","m","net/minecraft/src","0"
"renderSky","renderSky","a","(F)V","(F)V","RenderGlobal","m","net/minecraft/src","0"
"checkOcclusionQueryResult","checkOcclusionQueryResult","a","(II)V","(II)V","RenderGlobal","m","net/minecraft/src","0"
"sortAndRender","sortAndRender","a","(LEntityLiving;ID)I","(Llo;ID)I","RenderGlobal","m","net/minecraft/src","0"
"func_949_a","func_949_a","a","(IIIIII)V","(IIIIII)V","RenderGlobal","m","net/minecraft/src","0"
"updateRenderers","updateRenderers","a","(LEntityLiving;Z)Z","(Llo;Z)Z","RenderGlobal","m","net/minecraft/src","0"
"changeWorld","changeWorld","a","(LWorld;)V","(Lfb;)V","RenderGlobal","m","net/minecraft/src","0"
"renderStars","renderStars","g","()V","()V","RenderGlobal","m","net/minecraft/src","0"
"renderClouds","renderClouds","b","(F)V","(F)V","RenderGlobal","m","net/minecraft/src","0"
"renderSortedRenderers","renderSortedRenderers","a","(IIID)I","(IIID)I","RenderGlobal","m","net/minecraft/src","0"
"markRenderersForNewPosition","markRenderersForNewPosition","b","(III)V","(III)V","RenderGlobal","m","net/minecraft/src","0"
"getDebugInfoEntities","getDebugInfoEntities","c","()Ljava/lang/String;","()Ljava/lang/String;","RenderGlobal","m","net/minecraft/src","0"
"clipRenderersByFrustrum","clipRenderersByFrustrum","a","(LICamera;F)V","(Lye;F)V","RenderGlobal","m","net/minecraft/src","0"
"func_27307_a","func_27307_a","a","(DDDF)Z","(DDDF)Z","RenderGlobal","m","net/minecraft/src","0"
"renderCloudsFancy","renderCloudsFancy","c","(F)V","(F)V","RenderGlobal","m","net/minecraft/src","0"
"updateClouds","updateClouds","d","()V","()V","RenderGlobal","m","net/minecraft/src","0"
"drawOutlinedBoundingBox","drawOutlinedBoundingBox","a","(LAxisAlignedBB;)V","(Leo;)V","RenderGlobal","m","net/minecraft/src","0"
"getDebugInfoRenders","getDebugInfoRenders","b","()Ljava/lang/String;","()Ljava/lang/String;","RenderGlobal","m","net/minecraft/src","0"
"drawBlockBreaking","drawBlockBreaking","a","(LEntityPlayer;LMovingObjectPosition;ILItemStack;F)V","(Lgq;Lux;ILiw;F)V","RenderGlobal","m","net/minecraft/src","0"
