"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"GOLD","GOLD","e","LEnumToolMaterial;","Lbs;","EnumToolMaterial","bs","net/minecraft/src","0"
"maxUses","maxUses","g","I","I","EnumToolMaterial","bs","net/minecraft/src","0"
"harvestLevel","harvestLevel","f","I","I","EnumToolMaterial","bs","net/minecraft/src","0"
"damageVsEntity","damageVsEntity","i","I","I","EnumToolMaterial","bs","net/minecraft/src","0"
"STONE","STONE","b","LEnumToolMaterial;","Lbs;","EnumToolMaterial","bs","net/minecraft/src","0"
"WOOD","WOOD","a","LEnumToolMaterial;","Lbs;","EnumToolMaterial","bs","net/minecraft/src","0"
"triggerMobType","triggerMobType","a","LEnumMobType;","Lro;","BlockPressurePlate","bt","net/minecraft/src","0"
"renderManager","renderManager","b","LRenderManager;","Ltc;","Render","bu","net/minecraft/src","0"
"modelBase","modelBase","a","LModelBase;","Lkk;","Render","bu","net/minecraft/src","0"
"renderBlocks","renderBlocks","e","LRenderBlocks;","Lct;","Render","bu","net/minecraft/src","0"
"field_194_c","field_194_c","d","F","F","Render","bu","net/minecraft/src","0"
"shadowSize","shadowSize","c","F","F","Render","bu","net/minecraft/src","0"
"shakeSnowball","shakeSnowball","a","I","I","EntitySnowball","bw","net/minecraft/src","0"
"yTileSnowball","yTileSnowball","c","I","I","EntitySnowball","bw","net/minecraft/src","0"
"xTileSnowball","xTileSnowball","b","I","I","EntitySnowball","bw","net/minecraft/src","0"
"inGroundSnowball","inGroundSnowball","f","Z","Z","EntitySnowball","bw","net/minecraft/src","0"
"inTileSnowball","inTileSnowball","e","I","I","EntitySnowball","bw","net/minecraft/src","0"
"zTileSnowball","zTileSnowball","d","I","I","EntitySnowball","bw","net/minecraft/src","0"
"ticksInAirSnowball","ticksInAirSnowball","i","I","I","EntitySnowball","bw","net/minecraft/src","0"
"ticksInGroundSnowball","ticksInGroundSnowball","h","I","I","EntitySnowball","bw","net/minecraft/src","0"
"thrower","thrower","g","LEntityLiving;","Llo;","EntitySnowball","bw","net/minecraft/src","0"
"field_25020_a","field_25020_a","a","[Ljava/lang/String;","[Ljava/lang/String;","Packet70Bed","by","net/minecraft/src","0"
"field_25019_b","field_25019_b","b","I","I","Packet70Bed","by","net/minecraft/src","0"
"field_4297_c","field_4297_c","c","D","D","NoiseGenerator2","ca","net/minecraft/src","0"
"field_4291_b","field_4291_b","b","D","D","NoiseGenerator2","ca","net/minecraft/src","0"
"field_4296_d","field_4296_d","d","[[I","[[I","NoiseGenerator2","ca","net/minecraft/src","0"
"field_4293_g","field_4293_g","g","D","D","NoiseGenerator2","ca","net/minecraft/src","0"
"field_4294_f","field_4294_f","f","D","D","NoiseGenerator2","ca","net/minecraft/src","0"
"field_4295_e","field_4295_e","e","[I","[I","NoiseGenerator2","ca","net/minecraft/src","0"
"field_4292_a","field_4292_a","a","D","D","NoiseGenerator2","ca","net/minecraft/src","0"
"field_20125_a","field_20125_a","a","LIInventory;","Lls;","ContainerChest","cb","net/minecraft/src","0"
"field_27282_b","field_27282_b","b","I","I","ContainerChest","cb","net/minecraft/src","0"
"message1","message1","a","Ljava/lang/String;","Ljava/lang/String;","GuiUnused","cc","net/minecraft/src","0"
"message2","message2","i","Ljava/lang/String;","Ljava/lang/String;","GuiUnused","cc","net/minecraft/src","0"
"targetEntity","targetEntity","b","I","I","Packet7UseEntity","a","net/minecraft/src","0"
"isLeftClick","isLeftClick","c","I","I","Packet7UseEntity","a","net/minecraft/src","0"
"playerEntityId","playerEntityId","a","I","I","Packet7UseEntity","a","net/minecraft/src","0"
"field_9396_k","field_9396_k","k","I","I","EntityFireball","cd","net/minecraft/src","0"
"field_9403_d","field_9403_d","e","D","D","EntityFireball","cd","net/minecraft/src","0"
"field_9395_l","field_9395_l","l","I","I","EntityFireball","cd","net/minecraft/src","0"
"field_9406_a","field_9406_a","a","I","I","EntityFireball","cd","net/minecraft/src","0"
"field_9397_j","field_9397_j","b","LEntityLiving;","Llo;","EntityFireball","cd","net/minecraft/src","0"
"field_9401_f","field_9401_f","g","I","I","EntityFireball","cd","net/minecraft/src","0"
"field_9402_e","field_9402_e","f","I","I","EntityFireball","cd","net/minecraft/src","0"
"field_9404_c","field_9404_c","d","D","D","EntityFireball","cd","net/minecraft/src","0"
"field_9398_i","field_9398_i","j","Z","Z","EntityFireball","cd","net/minecraft/src","0"
"field_9399_h","field_9399_h","i","I","I","EntityFireball","cd","net/minecraft/src","0"
"field_9405_b","field_9405_b","c","D","D","EntityFireball","cd","net/minecraft/src","0"
"field_9400_g","field_9400_g","h","I","I","EntityFireball","cd","net/minecraft/src","0"
"field_1147_g","field_1147_g","g","[F","[F","TextureLavaFX","ce","net/minecraft/src","0"
"field_1146_h","field_1146_h","h","[F","[F","TextureLavaFX","ce","net/minecraft/src","0"
"field_1145_i","field_1145_i","i","[F","[F","TextureLavaFX","ce","net/minecraft/src","0"
"field_1144_j","field_1144_j","j","[F","[F","TextureLavaFX","ce","net/minecraft/src","0"
"guidMap","guidMap","b","Ljava/util/Map;","Ljava/util/Map;","AchievementMap","b","net/minecraft/src","0"
"instance","instance","a","LAchievementMap;","Lb;","AchievementMap","b","net/minecraft/src","0"
"field_27028_b","field_27028_b","b","I","I","EntityLightningBolt","c","net/minecraft/src","0"
"field_27030_c","field_27030_c","c","I","I","EntityLightningBolt","c","net/minecraft/src","0"
"field_27029_a","field_27029_a","a","J","J","EntityLightningBolt","c","net/minecraft/src","0"
"distanceToNext","distanceToNext","f","F","F","PathPoint","d","net/minecraft/src","0"
"distanceToTarget","distanceToTarget","g","F","F","PathPoint","d","net/minecraft/src","0"
"hash","hash","j","I","I","PathPoint","d","net/minecraft/src","0"
"totalPathDistance","totalPathDistance","e","F","F","PathPoint","d","net/minecraft/src","0"
"zCoord","zCoord","c","I","I","PathPoint","d","net/minecraft/src","0"
"index","index","d","I","I","PathPoint","d","net/minecraft/src","0"
"xCoord","xCoord","a","I","I","PathPoint","d","net/minecraft/src","0"
"yCoord","yCoord","b","I","I","PathPoint","d","net/minecraft/src","0"
"isFirst","isFirst","i","Z","Z","PathPoint","d","net/minecraft/src","0"
"previous","previous","h","LPathPoint;","Ld;","PathPoint","d","net/minecraft/src","0"
"field_27275_a","field_27275_a","a","LGuiStats;","Ldt;","GuiSlotStatsItem","cg","net/minecraft/src","0"
"field_27433_f","field_27433_f","f","Ljava/io/File;","Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"field_27429_j","field_27429_j","j","Ljava/io/File;","Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"field_27431_h","field_27431_h","h","Ljava/io/File;","Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"field_27428_k","field_27428_k","k","LSession;","Lgp;","StatsSyncher","ch","net/minecraft/src","0"
"field_27427_l","field_27427_l","l","I","I","StatsSyncher","ch","net/minecraft/src","0"
"field_27436_c","field_27436_c","c","Ljava/util/Map;","Ljava/util/Map;","StatsSyncher","ch","net/minecraft/src","0"
"field_27435_d","field_27435_d","d","LStatFileWriter;","Lwz;","StatsSyncher","ch","net/minecraft/src","0"
"field_27432_g","field_27432_g","g","Ljava/io/File;","Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"field_27434_e","field_27434_e","e","Ljava/io/File;","Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"field_27430_i","field_27430_i","i","Ljava/io/File;","Ljava/io/File;","StatsSyncher","ch","net/minecraft/src","0"
"field_27426_m","field_27426_m","m","I","I","StatsSyncher","ch","net/minecraft/src","0"
"field_27438_a","field_27438_a","a","Z","Z","StatsSyncher","ch","net/minecraft/src","0"
"field_27437_b","field_27437_b","b","Ljava/util/Map;","Ljava/util/Map;","StatsSyncher","ch","net/minecraft/src","0"
"random","random","a","Ljava/util/Random;","Ljava/util/Random;","BlockChest","e","net/minecraft/src","0"
"field_27244_a","field_27244_a","a","Ljava/lang/String;","Ljava/lang/String;","J_JsonStringNodeBuilder","f","net/minecraft/src","0"
"blockID","blockID","a","I","I","ItemBlock","ci","net/minecraft/src","0"
"field_6488_d","field_6488_d","d","Ljava/lang/String;","Ljava/lang/String;","TexturePackBase","h","net/minecraft/src","0"
"firstDescriptionLine","firstDescriptionLine","b","Ljava/lang/String;","Ljava/lang/String;","TexturePackBase","h","net/minecraft/src","0"
"secondDescriptionLine","secondDescriptionLine","c","Ljava/lang/String;","Ljava/lang/String;","TexturePackBase","h","net/minecraft/src","0"
"texturePackFileName","texturePackFileName","a","Ljava/lang/String;","Ljava/lang/String;","TexturePackBase","h","net/minecraft/src","0"
"field_22392_a","field_22392_a","a","Ljava/util/regex/Pattern;","Ljava/util/regex/Pattern;","ChunkFolderPattern","ck","net/minecraft/src","0"
"field_27062_a","field_27062_a","a","LJ_JsonNodeSelector;","Ljp;","J_ChainedFunctor","i","net/minecraft/src","0"
"field_27061_b","field_27061_b","b","LJ_JsonNodeSelector;","Ljp;","J_ChainedFunctor","i","net/minecraft/src","0"
"options","options","j","LGameSettings;","Lkr;","GuiOptions","cm","net/minecraft/src","0"
"field_22135_k","field_22135_k","l","[LEnumOptions;","[Lhr;","GuiOptions","cm","net/minecraft/src","0"
"screenTitle","screenTitle","a","Ljava/lang/String;","Ljava/lang/String;","GuiOptions","cm","net/minecraft/src","0"
"parentScreen","parentScreen","i","LGuiScreen;","Lcy;","GuiOptions","cm","net/minecraft/src","0"
"eligibleChunksForSpawning","eligibleChunksForSpawning","b","Ljava/util/Set;","Ljava/util/Set;","SpawnerAnimals","co","net/minecraft/src","0"
"nightSpawnEntities","nightSpawnEntities","a","[Ljava/lang/Class;","[Ljava/lang/Class;","SpawnerAnimals","co","net/minecraft/src","0"
"field_27008_a","field_27008_a","a","LModelBase;","Lkk;","RenderCreeper","l","net/minecraft/src","0"
"renderChunksTall","renderChunksTall","q","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderersBeingRendered","renderersBeingRendered","P","I","I","RenderGlobal","m","net/minecraft/src","0"
"damagePartialTime","damagePartialTime","i","F","F","RenderGlobal","m","net/minecraft/src","0"
"countEntitiesHidden","countEntitiesHidden","L","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderDistance","renderDistance","H","I","I","RenderGlobal","m","net/minecraft/src","0"
"glDummyList","glDummyList","e","I","I","RenderGlobal","m","net/minecraft/src","0"
"worldObj","worldObj","k","LWorld;","Lfb;","RenderGlobal","m","net/minecraft/src","0"
"minBlockZ","minBlockZ","D","I","I","RenderGlobal","m","net/minecraft/src","0"
"glSkyList","glSkyList","z","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderChunksDeep","renderChunksDeep","r","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderersSkippingRenderPass","renderersSkippingRenderPass","Q","I","I","RenderGlobal","m","net/minecraft/src","0"
"prevSortX","prevSortX","f","D","D","RenderGlobal","m","net/minecraft/src","0"
"occlusionResult","occlusionResult","c","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","RenderGlobal","m","net/minecraft/src","0"
"frustrumCheckOffset","frustrumCheckOffset","j","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderersLoaded","renderersLoaded","M","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderEntitiesStartupCounter","renderEntitiesStartupCounter","I","I","I","RenderGlobal","m","net/minecraft/src","0"
"maxBlockX","maxBlockX","E","I","I","RenderGlobal","m","net/minecraft/src","0"
"glSkyList2","glSkyList2","A","I","I","RenderGlobal","m","net/minecraft/src","0"
"dummyBuf50k","dummyBuf50k","b","[I","[I","RenderGlobal","m","net/minecraft/src","0"
"glRenderListBase","glRenderListBase","s","I","I","RenderGlobal","m","net/minecraft/src","0"
"worldRenderersCheckIndex","worldRenderersCheckIndex","R","I","I","RenderGlobal","m","net/minecraft/src","0"
"glRenderLists","glRenderLists","S","Ljava/util/List;","Ljava/util/List;","RenderGlobal","m","net/minecraft/src","0"
"renderersBeingClipped","renderersBeingClipped","N","I","I","RenderGlobal","m","net/minecraft/src","0"
"countEntitiesTotal","countEntitiesTotal","J","I","I","RenderGlobal","m","net/minecraft/src","0"
"worldRenderers","worldRenderers","o","[LWorldRenderer;","[Ldi;","RenderGlobal","m","net/minecraft/src","0"
"prevSortY","prevSortY","g","D","D","RenderGlobal","m","net/minecraft/src","0"
"maxBlockY","maxBlockY","F","I","I","RenderGlobal","m","net/minecraft/src","0"
"occlusionEnabled","occlusionEnabled","w","Z","Z","RenderGlobal","m","net/minecraft/src","0"
"minBlockX","minBlockX","B","I","I","RenderGlobal","m","net/minecraft/src","0"
"cloudOffsetX","cloudOffsetX","x","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderersBeingOccluded","renderersBeingOccluded","O","I","I","RenderGlobal","m","net/minecraft/src","0"
"glOcclusionQueryBase","glOcclusionQueryBase","v","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","RenderGlobal","m","net/minecraft/src","0"
"renderChunksWide","renderChunksWide","p","I","I","RenderGlobal","m","net/minecraft/src","0"
"countEntitiesRendered","countEntitiesRendered","K","I","I","RenderGlobal","m","net/minecraft/src","0"
"mc","mc","t","Lnet/minecraft/client/Minecraft;","Lnet/minecraft/client/Minecraft;","RenderGlobal","m","net/minecraft/src","0"
"prevSortZ","prevSortZ","h","D","D","RenderGlobal","m","net/minecraft/src","0"
"sortedWorldRenderers","sortedWorldRenderers","n","[LWorldRenderer;","[Ldi;","RenderGlobal","m","net/minecraft/src","0"
"maxBlockZ","maxBlockZ","G","I","I","RenderGlobal","m","net/minecraft/src","0"
"minBlockY","minBlockY","C","I","I","RenderGlobal","m","net/minecraft/src","0"
"dummyInt0","dummyInt0","d","I","I","RenderGlobal","m","net/minecraft/src","0"
"globalRenderBlocks","globalRenderBlocks","u","LRenderBlocks;","Lct;","RenderGlobal","m","net/minecraft/src","0"
"tileEntities","tileEntities","a","Ljava/util/List;","Ljava/util/List;","RenderGlobal","m","net/minecraft/src","0"
"renderEngine","renderEngine","l","LRenderEngine;","Ljf;","RenderGlobal","m","net/minecraft/src","0"
"worldRenderersToUpdate","worldRenderersToUpdate","m","Ljava/util/List;","Ljava/util/List;","RenderGlobal","m","net/minecraft/src","0"
"allRenderLists","allRenderLists","T","[LRenderList;","[Ltb;","RenderGlobal","m","net/minecraft/src","0"
"starGLCallList","starGLCallList","y","I","I","RenderGlobal","m","net/minecraft/src","0"
"wolfRightEar","wolfRightEar","g","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"wolfLeg4","wolfLeg4","f","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"wolfSnout","wolfSnout","i","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"wolfLeftEar","wolfLeftEar","h","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"wolfMane","wolfMane","k","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"wolfTail","wolfTail","j","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"wolfHeadMain","wolfHeadMain","a","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"wolfLeg1","wolfLeg1","c","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"wolfBody","wolfBody","b","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"wolfLeg3","wolfLeg3","e","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"wolfLeg2","wolfLeg2","d","LModelRenderer;","Lpo;","ModelWolf","n","net/minecraft/src","0"
"field_1678_a","field_1678_a","a","Ljava/lang/String;","Ljava/lang/String;","StepSound","cr","net/minecraft/src","0"
"field_1677_b","field_1677_b","b","F","F","StepSound","cr","net/minecraft/src","0"
"field_1679_c","field_1679_c","c","F","F","StepSound","cr","net/minecraft/src","0"
"floatValue","floatValue","a","F","F","NBTTagFloat","o","net/minecraft/src","0"
"field_22388_a","field_22388_a","a","F","F","MouseFilter","cs","net/minecraft/src","0"
"field_22387_b","field_22387_b","b","F","F","MouseFilter","cs","net/minecraft/src","0"
"field_22389_c","field_22389_c","c","F","F","MouseFilter","cs","net/minecraft/src","0"
"mainFrame","mainFrame","a","Lnet/minecraft/client/MinecraftApplet;","Lnet/minecraft/client/MinecraftApplet;","MinecraftAppletImpl","p","net/minecraft/src","0"
"colorRedTopLeft","colorRedTopLeft","I","F","F","RenderBlocks","ct","net/minecraft/src","0"
"aoLightValueZNeg","aoLightValueZNeg","j","F","F","RenderBlocks","ct","net/minecraft/src","0"
"colorGreenTopLeft","colorGreenTopLeft","M","F","F","RenderBlocks","ct","net/minecraft/src","0"
"fancyGrass","fancyGrass","a","Z","Z","RenderBlocks","ct","net/minecraft/src","0"
"field_22377_m","field_22377_m","n","F","F","RenderBlocks","ct","net/minecraft/src","0"
"colorBlueTopLeft","colorBlueTopLeft","Q","F","F","RenderBlocks","ct","net/minecraft/src","0"
"renderAllFaces","renderAllFaces","e","Z","Z","RenderBlocks","ct","net/minecraft/src","0"
"field_22373_q","field_22373_q","r","F","F","RenderBlocks","ct","net/minecraft/src","0"
"field_22369_u","field_22369_u","v","F","F","RenderBlocks","ct","net/minecraft/src","0"
"field_22368_v","field_22368_v","w","F","F","RenderBlocks","ct","net/minecraft/src","0"
"field_22359_ac","field_22359_ac","ad","Z","Z","RenderBlocks","ct","net/minecraft/src","0"
"field_22339_T","field_22339_T","U","Z","Z","RenderBlocks","ct","net/minecraft/src","0"
"field_22364_z","field_22364_z","A","F","F","RenderBlocks","ct","net/minecraft/src","0"
"blockAccess","blockAccess","b","LIBlockAccess;","Lxg;","RenderBlocks","ct","net/minecraft/src","0"
"field_22335_X","field_22335_X","Y","Z","Z","RenderBlocks","ct","net/minecraft/src","0"
"field_22356_D","field_22356_D","E","F","F","RenderBlocks","ct","net/minecraft/src","0"
"aoLightValueYNeg","aoLightValueYNeg","i","F","F","RenderBlocks","ct","net/minecraft/src","0"
"colorRedTopRight","colorRedTopRight","L","F","F","RenderBlocks","ct","net/minecraft/src","0"
"aoLightValueZPos","aoLightValueZPos","m","F","F","RenderBlocks","ct","net/minecraft/src","0"
"colorGreenTopRight","colorGreenTopRight","P","F","F","RenderBlocks","ct","net/minecraft/src","0"
"flipTexture","flipTexture","d","Z","Z","RenderBlocks","ct","net/minecraft/src","0"
"field_22374_p","field_22374_p","q","F","F","RenderBlocks","ct","net/minecraft/src","0"
"colorBlueTopRight","colorBlueTopRight","T","F","F","RenderBlocks","ct","net/minecraft/src","0"
"field_22370_t","field_22370_t","u","F","F","RenderBlocks","ct","net/minecraft/src","0"
"field_22365_y","field_22365_y","z","F","F","RenderBlocks","ct","net/minecraft/src","0"
"field_22361_ab","field_22361_ab","ac","Z","Z","RenderBlocks","ct","net/minecraft/src","0"
"field_22336_W","field_22336_W","X","Z","Z","RenderBlocks","ct","net/minecraft/src","0"
"field_22358_C","field_22358_C","D","F","F","RenderBlocks","ct","net/minecraft/src","0"
"field_22352_G","field_22352_G","H","I","I","RenderBlocks","ct","net/minecraft/src","0"
"field_22353_F","field_22353_F","G","F","F","RenderBlocks","ct","net/minecraft/src","0"
"aoLightValueXNeg","aoLightValueXNeg","h","F","F","RenderBlocks","ct","net/minecraft/src","0"
