"name","notch","supername","package","side"
"IsomChunkLoader","net/minecraft/a/a/c/a/g","","net/minecraft/game/world/chunk/loader","0"
"NextTickListEntry","net/minecraft/a/a/c","","net/minecraft/game/world","0"
"SpawnerAnimals","net/minecraft/a/a/b","","net/minecraft/game/world","0"
"IWorldAccess","net/minecraft/a/a/a","","net/minecraft/game/world","0"
"ChunkCache","net/minecraft/a/a/g","","net/minecraft/game/world","0"
"MetadataChunkBlock","net/minecraft/a/a/f","","net/minecraft/game/world","0"
"IsomWorldLoader","net/minecraft/a/a/c/a/a","","net/minecraft/game/world/chunk/loader","0"
"EnumSkyBlock","net/minecraft/a/a/e","","net/minecraft/game/world","0"
"Explosion","net/minecraft/a/a/d","","net/minecraft/game/world","0"
"EntitySheep","net/minecraft/a/c/b/b","","net/minecraft/game/entity/animal","0"
"EntityAnimal","net/minecraft/a/c/b/a","","net/minecraft/game/entity/animal","0"
"EntityPig","net/minecraft/a/c/b/c","","net/minecraft/game/entity/animal","0"
"EntitySplashFX","net/minecraft/client/f/f","","net/minecraft/client/effect","0"
"EntityPickupFX","net/minecraft/client/f/e","","net/minecraft/client/effect","0"
"PathPoint","net/minecraft/a/a/a/a","","net/minecraft/game/world/path","0"
"EntityExplodeFX","net/minecraft/client/f/h","","net/minecraft/client/effect","0"
"EntityLavaFX","net/minecraft/client/f/g","","net/minecraft/client/effect","0"
"Pathfinder","net/minecraft/a/a/a/c","","net/minecraft/game/world/path","0"
"EntityDiggingFX","net/minecraft/client/f/b","","net/minecraft/client/effect","0"
"PathEntity","net/minecraft/a/a/a/b","","net/minecraft/game/world/path","0"
"EntityBubbleFX","net/minecraft/client/f/a","","net/minecraft/client/effect","0"
"EffectRenderer","net/minecraft/client/f/d","","net/minecraft/client/effect","0"
"Path","net/minecraft/a/a/a/d","","net/minecraft/game/world/path","0"
"EntityFlameFX","net/minecraft/client/f/c","","net/minecraft/client/effect","0"
"EntitySmokeFX","net/minecraft/client/f/j","","net/minecraft/client/effect","0"
"EntityRainFX","net/minecraft/client/f/i","","net/minecraft/client/effect","0"
"EntityFX","net/minecraft/client/f/k","","net/minecraft/client/effect","0"
"TileEntityChest","net/minecraft/a/a/b/a/c","","net/minecraft/game/world/block/tileentity","0"
"TileEntitySign","net/minecraft/a/a/b/a/d","","net/minecraft/game/world/block/tileentity","0"
"TileEntity","net/minecraft/a/a/b/a/a","","net/minecraft/game/world/block/tileentity","0"
"TileEntityFurnace","net/minecraft/a/a/b/a/b","","net/minecraft/game/world/block/tileentity","0"
"EntityPlayer","net/minecraft/a/c/e/a","","net/minecraft/game/entity/player","0"
"InventoryPlayer","net/minecraft/a/c/e/b","","net/minecraft/game/entity/player","0"
"EntityPlayerSP","net/minecraft/client/g/a","","net/minecraft/client/player","0"
"MovementInputFromOptions","net/minecraft/client/g/c","","net/minecraft/client/player","0"
"MovementInput","net/minecraft/client/g/b","","net/minecraft/client/player","0"
"EntityArrow","net/minecraft/a/c/d/a","","net/minecraft/game/entity/projectile","0"
"GameSettings","net/minecraft/client/u","","net/minecraft/client","0"
"MinecraftError","net/minecraft/client/t","","net/minecraft/client","0"
"GuiMainMenu","net/minecraft/client/v","","net/minecraft/client","0"
"CanvasCrashReport","net/minecraft/client/q","","net/minecraft/client","0"
"MouseHelper","net/minecraft/client/p","","net/minecraft/client","0"
"EnumOSMappingHelper","net/minecraft/client/s","","net/minecraft/client","0"
"ThreadSleepForever","net/minecraft/client/r","","net/minecraft/client","0"
"Slot","net/minecraft/client/c/a/g","","net/minecraft/client/gui/container","0"
"ChatLine","net/minecraft/client/m","","net/minecraft/client","0"
"ThreadDownloadResources","net/minecraft/client/l","","net/minecraft/client","0"
"GuiInventory","net/minecraft/client/c/a/f","","net/minecraft/client/gui/container","0"
"Session","net/minecraft/client/o","","net/minecraft/client","0"
"GuiChest","net/minecraft/client/c/a/i","","net/minecraft/client/gui/container","0"
"InventoryCraftResult","net/minecraft/client/c/a/h","","net/minecraft/client/gui/container","0"
"CanvasMojangLogo","net/minecraft/client/n","","net/minecraft/client","0"
"Timer","net/minecraft/client/i","","net/minecraft/client","0"
"GuiFurnace","net/minecraft/client/c/a/c","","net/minecraft/client/gui/container","0"
"PanelCrashReport","net/minecraft/client/h","","net/minecraft/client","0"
"GuiCrafting","net/minecraft/client/c/a/b","","net/minecraft/client/gui/container","0"
"OpenGlCapsChecker","net/minecraft/client/k","","net/minecraft/client","0"
"SlotArmor","net/minecraft/client/c/a/e","","net/minecraft/client/gui/container","0"
"KeyBinding","net/minecraft/client/j","","net/minecraft/client","0"
"SlotCrafting","net/minecraft/client/c/a/d","","net/minecraft/client/gui/container","0"
"RenderHelper","net/minecraft/client/e","","net/minecraft/client","0"
"CanvasMinecraftApplet","net/minecraft/client/d","","net/minecraft/client","0"
"InventoryCrafting","net/minecraft/client/c/a/a","","net/minecraft/client/gui/container","0"
"EnumOS","net/minecraft/client/g","","net/minecraft/client","0"
"Minecraft","net/minecraft/client/f","","net/minecraft/client","0"
"CompressedStreamTools","net/minecraft/client/a","","net/minecraft/client","0"
"MinecraftAppletImpl","net/minecraft/client/c","","net/minecraft/client","0"
"LoadingScreenRenderer","net/minecraft/client/b","","net/minecraft/client","0"
"MinecraftApplet","net/minecraft/client/MinecraftApplet","","net/minecraft/client","0"
"ImageBufferDownload","net/minecraft/client/a/c","","net/minecraft/client/render","0"
"RenderGlobal","net/minecraft/client/a/b","","net/minecraft/client/render","0"
"EntityRenderer","net/minecraft/client/a/e","","net/minecraft/client/render","0"
"Tessellator","net/minecraft/client/a/d","","net/minecraft/client/render","0"
"RenderSorter","net/minecraft/client/a/a","","net/minecraft/client/render","0"
"ThreadDownloadImage","net/minecraft/client/a/k","","net/minecraft/client/render","0"
"RenderList","net/minecraft/client/a/j","","net/minecraft/client/render","0"
"EntitySorter","net/minecraft/client/a/m","","net/minecraft/client/render","0"
"RenderEngine","net/minecraft/client/a/l","","net/minecraft/client/render","0"
"ItemRenderer","net/minecraft/client/a/g","","net/minecraft/client/render","0"
"RenderBlocks","net/minecraft/client/a/f","","net/minecraft/client/render","0"
"ThreadDownloadImageData","net/minecraft/client/a/i","","net/minecraft/client/render","0"
"ChunkProviderGenerate","net/minecraft/a/a/d/a","","net/minecraft/game/world/terrain","0"
"WorldRenderer","net/minecraft/client/a/h","","net/minecraft/client/render","0"
"GuiEditSign","net/minecraft/client/c/a/k","","net/minecraft/client/gui/container","0"
"GuiContainer","net/minecraft/client/c/a/j","","net/minecraft/client/gui/container","0"
"NBTTagEnd","com/a/a/l","","com/mojang/nbt","0"
"NBTBase","com/a/a/j","","com/mojang/nbt","0"
"NBTTagString","com/a/a/k","","com/mojang/nbt","0"
"TileEntitySpecialRenderer","net/minecraft/client/a/d/b","","net/minecraft/client/render/tileentity","0"
"TileEntitySignRenderer","net/minecraft/client/a/d/a","","net/minecraft/client/render/tileentity","0"
"TileEntityRenderer","net/minecraft/client/a/d/c","","net/minecraft/client/render/tileentity","0"
"Material","net/minecraft/a/a/e/c","","net/minecraft/game/world/material","0"
"ModelQuadruped","net/minecraft/client/b/b","","net/minecraft/client/model","0"
"MaterialLiquid","net/minecraft/a/a/e/b","","net/minecraft/game/world/material","0"
"ModelSheep","net/minecraft/client/b/a","","net/minecraft/client/model","0"
"ModelRenderer","net/minecraft/client/b/d","","net/minecraft/client/model","0"
"MaterialTransparent","net/minecraft/a/a/e/d","","net/minecraft/game/world/material","0"
"ModelMinecart","net/minecraft/client/b/c","","net/minecraft/client/model","0"
"ModelBiped","net/minecraft/client/b/j","","net/minecraft/client/model","0"
"ModelZombie","net/minecraft/client/b/i","","net/minecraft/client/model","0"
"PositionTextureVertex","net/minecraft/client/b/l","","net/minecraft/client/model","0"
"TexturedQuad","net/minecraft/client/b/k","","net/minecraft/client/model","0"
"ModelSheepFur","net/minecraft/client/b/f","","net/minecraft/client/model","0"
"SignModel","net/minecraft/client/b/e","","net/minecraft/client/model","0"
"MaterialLogic","net/minecraft/a/a/e/a","","net/minecraft/game/world/material","0"
"ModelPig","net/minecraft/client/b/h","","net/minecraft/client/model","0"
"ModelSpider","net/minecraft/client/b/g","","net/minecraft/client/model","0"
"ModelBase","net/minecraft/client/b/n","","net/minecraft/client/model","0"
"ModelCreeper","net/minecraft/client/b/m","","net/minecraft/client/model","0"
"ModelSkeleton","net/minecraft/client/b/o","","net/minecraft/client/model","0"
"MovingObjectPosition","net/minecraft/a/d/c","","net/minecraft/game/physics","0"
"AxisAlignedBB","net/minecraft/a/d/b","","net/minecraft/game/physics","0"
"Vec3D","net/minecraft/a/d/a","","net/minecraft/game/physics","0"
"EntityGiantZombie","net/minecraft/a/c/a/a","","net/minecraft/game/entity/monster","0"
"EntitySkeleton","net/minecraft/a/c/a/c","","net/minecraft/game/entity/monster","0"
"EntitySpider","net/minecraft/a/c/a/b","","net/minecraft/game/entity/monster","0"
"EntityMob","net/minecraft/a/c/a/e","","net/minecraft/game/entity/monster","0"
"EntityCreeper","net/minecraft/a/c/a/d","","net/minecraft/game/entity/monster","0"
"EntityZombie","net/minecraft/a/c/a/f","","net/minecraft/game/entity/monster","0"
"BlockDoor","net/minecraft/a/a/b/al","","net/minecraft/game/world/block","0"
"BlockSign","net/minecraft/a/a/b/am","","net/minecraft/game/world/block","0"
"BlockFire","net/minecraft/a/a/b/an","","net/minecraft/game/world/block","0"
"BlockStep","net/minecraft/a/a/b/ao","","net/minecraft/game/world/block","0"
"TextureWaterFlowFX","net/minecraft/client/a/c/a","","net/minecraft/client/render/texture","0"
"BlockLog","net/minecraft/a/a/b/ad","","net/minecraft/game/world/block","0"
"TextureGearsFX","net/minecraft/client/a/c/c","","net/minecraft/client/render/texture","0"
"BlockFarmland","net/minecraft/a/a/b/ae","","net/minecraft/game/world/block","0"
"TextureFX","net/minecraft/client/a/c/b","","net/minecraft/client/render/texture","0"
"BlockTorch","net/minecraft/a/a/b/af","","net/minecraft/game/world/block","0"
"TextureFlamesFX","net/minecraft/client/a/c/e","","net/minecraft/client/render/texture","0"
"MinecartTrackLogic","net/minecraft/a/a/b/ag","","net/minecraft/game/world/block","0"
"TextureLavaFX","net/minecraft/client/a/c/d","","net/minecraft/client/render/texture","0"
"BlockFlower","net/minecraft/a/a/b/ah","","net/minecraft/game/world/block","0"
"TextureWaterFX","net/minecraft/client/a/c/g","","net/minecraft/client/render/texture","0"
"BlockBreakable","net/minecraft/a/a/b/ai","","net/minecraft/game/world/block","0"
"TextureLavaFlowFX","net/minecraft/client/a/c/f","","net/minecraft/client/render/texture","0"
"BlockGrass","net/minecraft/a/a/b/aj","","net/minecraft/game/world/block","0"
"BlockSponge","net/minecraft/a/a/b/ak","","net/minecraft/game/world/block","0"
"NoiseGeneratorPerlin","net/minecraft/a/a/d/a/a","","net/minecraft/game/world/terrain/noise","0"
"BlockLeavesBase","net/minecraft/a/a/b/f","","net/minecraft/game/world/block","0"
"GuiSmallButton","net/minecraft/client/c/a","","net/minecraft/client/gui","0"
"NoiseGenerator","net/minecraft/a/a/d/a/b","","net/minecraft/game/world/terrain/noise","0"
"BlockCrops","net/minecraft/a/a/b/e","","net/minecraft/game/world/block","0"
"NoiseGeneratorOctaves","net/minecraft/a/a/d/a/c","","net/minecraft/game/world/terrain/noise","0"
"BlockTNT","net/minecraft/a/a/b/h","","net/minecraft/game/world/block","0"
"GuiIngameMenu","net/minecraft/client/c/c","","net/minecraft/client/gui","0"
"BlockStationary","net/minecraft/a/a/b/g","","net/minecraft/game/world/block","0"
"GuiDeleteWorld","net/minecraft/client/c/b","","net/minecraft/client/gui","0"
"CanvasIsomPreview","net/minecraft/isom/a","","net/minecraft/isom","0"
"StepSoundGlass","net/minecraft/a/a/b/j","","net/minecraft/game/world/block","0"
"IsoImageBuffer","net/minecraft/isom/b","","net/minecraft/isom","0"
"StepSoundSand","net/minecraft/a/a/b/i","","net/minecraft/game/world/block","0"
"Block","net/minecraft/a/a/b/aa","","net/minecraft/game/world/block","0"
"BlockFlowing","net/minecraft/a/a/b/l","","net/minecraft/game/world/block","0"
"BlockBookshelf","net/minecraft/a/a/b/ab","","net/minecraft/game/world/block","0"
"BlockSapling","net/minecraft/a/a/b/ac","","net/minecraft/game/world/block","0"
"BlockGears","net/minecraft/a/a/b/k","","net/minecraft/game/world/block","0"
"GuiScreen","net/minecraft/client/c/i","","net/minecraft/client/gui","0"
"GuiYesNo","net/minecraft/client/c/h","","net/minecraft/client/gui","0"
"FontRenderer","net/minecraft/client/c/k","","net/minecraft/client/gui","0"
"GuiSelectWorld","net/minecraft/client/c/j","","net/minecraft/client/gui","0"
"BlockOre","net/minecraft/a/a/b/b","","net/minecraft/game/world/block","0"
"GuiGameOver","net/minecraft/client/c/e","","net/minecraft/client/gui","0"
"BlockChest","net/minecraft/a/a/b/a","","net/minecraft/game/world/block","0"
"GuiErrorScreen","net/minecraft/client/c/d","","net/minecraft/client/gui","0"
"BlockGravel","net/minecraft/a/a/b/d","","net/minecraft/game/world/block","0"
"ScaledResolution","net/minecraft/client/c/g","","net/minecraft/client/gui","0"
"BlockOreBlock","net/minecraft/a/a/b/c","","net/minecraft/game/world/block","0"
"GuiOptions","net/minecraft/client/c/f","","net/minecraft/client/gui","0"
"BlockObsidian","net/minecraft/a/a/b/v","","net/minecraft/game/world/block","0"
"BlockFurnace","net/minecraft/a/a/b/u","","net/minecraft/game/world/block","0"
"BlockGlass","net/minecraft/a/a/b/x","","net/minecraft/game/world/block","0"
"BlockWorkbench","net/minecraft/a/a/b/w","","net/minecraft/game/world/block","0"
"EntityLiving","net/minecraft/a/c/f","","net/minecraft/game/entity","0"
"BlockSand","net/minecraft/a/a/b/z","","net/minecraft/game/world/block","0"
"GuiIngame","net/minecraft/client/c/m","","net/minecraft/client/gui","0"
"BlockMushroom","net/minecraft/a/a/b/y","","net/minecraft/game/world/block","0"
"Gui","net/minecraft/client/c/l","","net/minecraft/client/gui","0"
"NBTTagLong","com/a/a/a","","com/mojang/nbt","0"
"GuiButton","net/minecraft/client/c/o","","net/minecraft/client/gui","0"
"GuiControls","net/minecraft/client/c/n","","net/minecraft/client/gui","0"
"EnumOSMappingHelper","net/minecraft/isom/e","","net/minecraft/isom","0"
"BlockMinecartTrack","net/minecraft/a/a/b/n","","net/minecraft/game/world/block","0"
"EntityPainting","net/minecraft/a/c/a","","net/minecraft/game/entity","0"
"NBTTagInt","com/a/a/d","","com/mojang/nbt","0"
"TerrainTextureManager","net/minecraft/isom/f","","net/minecraft/isom","0"
"BlockDirt","net/minecraft/a/a/b/m","","net/minecraft/game/world/block","0"
"NBTTagByte","com/a/a/e","","com/mojang/nbt","0"
"ThreadRunIsoClient","net/minecraft/isom/c","","net/minecraft/isom","0"
"BlockLeaves","net/minecraft/a/a/b/p","","net/minecraft/game/world/block","0"
"NBTTagFloat","com/a/a/b","","com/mojang/nbt","0"
"WorldIso","net/minecraft/isom/d","","net/minecraft/isom","0"
"StepSound","net/minecraft/a/a/b/o","","net/minecraft/game/world/block","0"
"NBTTagCompound","com/a/a/c","","com/mojang/nbt","0"
"BlockLadder","net/minecraft/a/a/b/r","","net/minecraft/game/world/block","0"
"EntityList","net/minecraft/a/c/e","","net/minecraft/game/entity","0"
"NBTTagShort","com/a/a/h","","com/mojang/nbt","0"
"BlockFluid","net/minecraft/a/a/b/q","","net/minecraft/game/world/block","0"
"EnumArt","net/minecraft/a/c/d","","net/minecraft/game/entity","0"
"NBTTagByteArray","com/a/a/i","","com/mojang/nbt","0"
"EnumOS","net/minecraft/isom/g","","net/minecraft/isom","0"
"BlockStone","net/minecraft/a/a/b/t","","net/minecraft/game/world/block","0"
"EntityCreature","net/minecraft/a/c/c","","net/minecraft/game/entity","0"
"NBTTagList","com/a/a/f","","com/mojang/nbt","0"
"BlockContainer","net/minecraft/a/a/b/s","","net/minecraft/game/world/block","0"
"Entity","net/minecraft/a/c/b","","net/minecraft/game/entity","0"
"NBTTagDouble","com/a/a/g","","com/mojang/nbt","0"
"InventoryLargeChest","net/minecraft/a/a","","net/minecraft/game","0"
"ClippingHelper","net/minecraft/client/a/b/b","","net/minecraft/client/render/camera","0"
"ClippingHelperImplementation","net/minecraft/client/a/b/a","","net/minecraft/client/render/camera","0"
"Frustrum","net/minecraft/client/a/b/c","","net/minecraft/client/render/camera","0"
"Chunk","net/minecraft/a/a/c/e","","net/minecraft/game/world/chunk","0"
"WorldGenFlowers","net/minecraft/a/a/d/b/a","","net/minecraft/game/world/terrain/generate","0"
"ChunkProviderLoadOrGenerate","net/minecraft/a/a/c/d","","net/minecraft/game/world/chunk","0"
"WorldGenerator","net/minecraft/a/a/d/b/b","","net/minecraft/game/world/terrain/generate","0"
"PlayerController","net/minecraft/client/d/b","","net/minecraft/client/controller","0"
"WorldGenMinable","net/minecraft/a/a/d/b/c","","net/minecraft/game/world/terrain/generate","0"
"SpawnerMonsters","net/minecraft/client/d/a","","net/minecraft/client/controller","0"
"WorldGenLiquids","net/minecraft/a/a/d/b/d","","net/minecraft/game/world/terrain/generate","0"
"WorldGenTrees","net/minecraft/a/a/d/b/e","","net/minecraft/game/world/terrain/generate","0"
"IChunkProvider","net/minecraft/a/a/c/a","","net/minecraft/game/world/chunk","0"
"PlayerControllerCreative","net/minecraft/client/d/d","","net/minecraft/client/controller","0"
"PlayerControllerSP","net/minecraft/client/d/c","","net/minecraft/client/controller","0"
"NibbleArray","net/minecraft/a/a/c/c","","net/minecraft/game/world/chunk","0"
"ChunkProviderIso","net/minecraft/a/a/c/b","","net/minecraft/game/world/chunk","0"
"RecipesIngots","net/minecraft/a/b/a/d","","net/minecraft/game/item/recipe","0"
"ItemAxe","net/minecraft/a/b/j","","net/minecraft/game/item","0"
"CraftingRecipe","net/minecraft/a/b/a/c","","net/minecraft/game/item/recipe","0"
"ItemTool","net/minecraft/a/b/i","","net/minecraft/game/item","0"
"RecipesFood","net/minecraft/a/b/a/b","","net/minecraft/game/item/recipe","0"
"ItemMinecart","net/minecraft/a/b/h","","net/minecraft/game/item","0"
"RecipesArmor","net/minecraft/a/b/a/a","","net/minecraft/game/item/recipe","0"
"ItemSeeds","net/minecraft/a/b/g","","net/minecraft/game/item","0"
"ItemArmor","net/minecraft/a/b/n","","net/minecraft/game/item","0"
"IInventory","net/minecraft/a/b","","net/minecraft/game","0"
"ItemDoor","net/minecraft/a/b/m","","net/minecraft/game/item","0"
"ItemSign","net/minecraft/a/b/l","","net/minecraft/game/item","0"
"Item","net/minecraft/a/b/k","","net/minecraft/game/item","0"
"ItemBucket","net/minecraft/a/b/b","","net/minecraft/game/item","0"
"ItemPickaxe","net/minecraft/a/b/a","","net/minecraft/game/item","0"
"RecipeSorter","net/minecraft/a/b/a/i","","net/minecraft/game/item/recipe","0"
"RecipesWeapons","net/minecraft/a/b/a/h","","net/minecraft/game/item/recipe","0"
"ItemBow","net/minecraft/a/b/f","","net/minecraft/game/item","0"
"RecipesCrafting","net/minecraft/a/b/a/g","","net/minecraft/game/item/recipe","0"
"ItemBlock","net/minecraft/a/b/e","","net/minecraft/game/item","0"
"CraftingManager","net/minecraft/a/b/a/f","","net/minecraft/game/item/recipe","0"
"ItemSword","net/minecraft/a/b/d","","net/minecraft/game/item","0"
"RecipesTools","net/minecraft/a/b/a/e","","net/minecraft/game/item/recipe","0"
"ItemSoup","net/minecraft/a/b/c","","net/minecraft/game/item","0"
