"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"randomAccess","randomAccess","b","Ljava/io/RandomAccessFile;","Ljava/io/RandomAccessFile;","net/minecraft/game/world/chunk/loader/IsomWorldLoader","net/minecraft/a/a/c/a/a","net/minecraft/game/world/chunk/loader","0"
"list","list","d","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/world/chunk/loader/IsomWorldLoader","net/minecraft/a/a/c/a/a","net/minecraft/game/world/chunk/loader","0"
"slots","slots","c","[Ljava/util/List;","[Ljava/util/List;","net/minecraft/game/world/chunk/loader/IsomWorldLoader","net/minecraft/a/a/c/a/a","net/minecraft/game/world/chunk/loader","0"
"time","time","f","J","J","net/minecraft/game/world/chunk/loader/IsomWorldLoader","net/minecraft/a/a/c/a/a","net/minecraft/game/world/chunk/loader","0"
"randomInt","randomInt","e","I","I","net/minecraft/game/world/chunk/loader/IsomWorldLoader","net/minecraft/a/a/c/a/a","net/minecraft/game/world/chunk/loader","0"
"data","data","a","[B","[B","net/minecraft/game/world/chunk/loader/IsomWorldLoader","net/minecraft/a/a/c/a/a","net/minecraft/game/world/chunk/loader","0"
"defaultLightValue","defaultLightValue","c","I","I","net/minecraft/game/world/EnumSkyBlock","net/minecraft/a/a/e","net/minecraft/game/world","0"
"Block","Block","b","Lnet/minecraft/game/world/EnumSkyBlock;","Lnet/minecraft/a/a/e;","net/minecraft/game/world/EnumSkyBlock","net/minecraft/a/a/e","net/minecraft/game/world","0"
"Sky","Sky","a","Lnet/minecraft/game/world/EnumSkyBlock;","Lnet/minecraft/a/a/e;","net/minecraft/game/world/EnumSkyBlock","net/minecraft/a/a/e","net/minecraft/game/world","0"
"sheared","sheared","a","Z","Z","net/minecraft/game/entity/animal/EntitySheep","net/minecraft/a/c/b/b","net/minecraft/game/entity/animal","0"
"yOffs","yOffs","ah","F","F","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"age","age","af","I","I","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"maxAge","maxAge","ag","I","I","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"entityPickingUp","entityPickingUp","ae","Lnet/minecraft/game/entity/EntityLiving;","Lnet/minecraft/a/c/f;","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"entityToPickUp","entityToPickUp","ad","Lnet/minecraft/game/entity/Entity;","Lnet/minecraft/a/c/b;","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"xCoord","xCoord","a","I","I","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"yCoord","yCoord","b","I","I","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"zCoord","zCoord","c","I","I","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"hash","hash","d","I","I","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"index","index","e","I","I","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"totalPathDistance","totalPathDistance","f","F","F","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"distanceToNext","distanceToNext","g","F","F","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"distanceToTarget","distanceToTarget","h","F","F","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"isFirst","isFirst","j","Z","Z","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"previous","previous","i","Lnet/minecraft/game/world/path/PathPoint;","Lnet/minecraft/a/a/a/a;","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"lavaParticleScale","lavaParticleScale","ad","F","F","net/minecraft/client/effect/EntityLavaFX","net/minecraft/client/f/g","net/minecraft/client/effect","0"
"path","path","b","Lnet/minecraft/game/world/path/Path;","Lnet/minecraft/a/a/a/d;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"worldMap","worldMap","a","Lnet/minecraft/game/world/IBlockAccess;","Lnet/minecraft/a/a/j;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"pathOptions","pathOptions","d","[Lnet/minecraft/game/world/path/PathPoint;","[Lnet/minecraft/a/a/a/a;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"pointMap","pointMap","c","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"pathIndex","pathIndex","b","I","I","net/minecraft/game/world/path/PathEntity","net/minecraft/a/a/a/b","net/minecraft/game/world/path","0"
"points","points","a","[Lnet/minecraft/game/world/path/PathPoint;","[Lnet/minecraft/a/a/a/a;","net/minecraft/game/world/path/PathEntity","net/minecraft/a/a/a/b","net/minecraft/game/world/path","0"
"rand","rand","d","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"fxLayers","fxLayers","b","[Ljava/util/List;","[Ljava/util/List;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"worldObj","worldObj","a","Lnet/minecraft/game/world/World;","Lnet/minecraft/a/a/h;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"renderer","renderer","c","Lnet/minecraft/client/render/RenderEngine;","Lnet/minecraft/client/a/l;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"count","count","b","I","I","net/minecraft/game/world/path/Path","net/minecraft/a/a/a/d","net/minecraft/game/world/path","0"
"pathPoints","pathPoints","a","[Lnet/minecraft/game/world/path/PathPoint;","[Lnet/minecraft/a/a/a/a;","net/minecraft/game/world/path/Path","net/minecraft/a/a/a/d","net/minecraft/game/world/path","0"
"flameScale","flameScale","ad","F","F","net/minecraft/client/effect/EntityFlameFX","net/minecraft/client/f/c","net/minecraft/client/effect","0"
"smokeParticleScale","smokeParticleScale","ad","F","F","net/minecraft/client/effect/EntitySmokeFX","net/minecraft/client/f/j","net/minecraft/client/effect","0"
