"name","notch","supername","package","side"
"Packet19EntityAction","aew","","net/minecraft/src","0"
"ShapelessRecipes","aev","","net/minecraft/src","0"
"StatCrafting","aey","","net/minecraft/src","0"
"ComponentVillage","aex","","net/minecraft/src","0"
"J_JsonFalseNodeBuilder","aez","","net/minecraft/src","0"
"J_JsonNullNodeBuilder","afb","","net/minecraft/src","0"
"J_JsonTrueNodeBuilder","afa","","net/minecraft/src","0"
"GuiInventory","afd","","net/minecraft/src","0"
"DataWatcher","afc","","net/minecraft/src","0"
"Packet30Entity","aff","","net/minecraft/src","0"
"ItemGlassBottle","afe","","net/minecraft/src","0"
"BiomeCacheBlock","afh","","net/minecraft/src","0"
"GenLayerDownfallMix","afg","","net/minecraft/src","0"
"Packet130UpdateSign","afj","","net/minecraft/src","0"
"EnchantmentHelper","afi","","net/minecraft/src","0"
"GuiIngame","afl","","net/minecraft/src","0"
"ModelSilverfish","afk","","net/minecraft/src","0"
"MinecraftException","afn","","net/minecraft/src","0"
"TerrainTextureManager","afm","","net/minecraft/src","0"
"EntityCloudFX","afp","","net/minecraft/src","0"
"EntitySlime","afo","","net/minecraft/src","0"
"BlockFenceGate","afr","","net/minecraft/src","0"
"PotionHealth","afq","","net/minecraft/src","0"
"RenderCow","aft","","net/minecraft/src","0"
"EntityZombie","afs","","net/minecraft/src","0"
"ItemBoat","afv","","net/minecraft/src","0"
"ItemSign","afu","","net/minecraft/src","0"
"EntityDragonBase","afx","","net/minecraft/src","0"
"StructureStrongholdStones","afw","","net/minecraft/src","0"
"StructureStrongholdStart","afz","","net/minecraft/src","0"
"ChunkBlockMap","afy","","net/minecraft/src","0"
"BlockFarmland","aga","","net/minecraft/src","0"
"ComponentStrongholdCrossing","agc","","net/minecraft/src","0"
"TileEntityChestRenderer","agb","","net/minecraft/src","0"
"SlotFurnace","age","","net/minecraft/src","0"
"TexturePackCustom","agd","","net/minecraft/src","0"
"ComponentNetherBridgeCrossing","agg","","net/minecraft/src","0"
"StatBase","agf","","net/minecraft/src","0"
"GuiSlider","agi","","net/minecraft/src","0"
"GuiConnecting","agh","","net/minecraft/src","0"
"ComponentNetherBridgeThrone","agk","","net/minecraft/src","0"
"MouseHelper","agj","","net/minecraft/src","0"
"ItemSpade","agm","","net/minecraft/src","0"
"ComponentVillageHouse1","agl","","net/minecraft/src","0"
"WorldProviderHell","ago","","net/minecraft/src","0"
"ModelBlaze","agn","","net/minecraft/src","0"
"PacketCount","agq","","net/minecraft/src","0"
"StructureMineshaftStart","agp","","net/minecraft/src","0"
"J_JsonListener","ags","","net/minecraft/src","0"
"RenderWolf","agr","","net/minecraft/src","0"
"GenLayerRiverMix","agu","","net/minecraft/src","0"
"InventoryCraftResult","agt","","net/minecraft/src","0"
"EntityFlying","agw","","net/minecraft/src","0"
"EntitySnowmanBase","agv","","net/minecraft/src","0"
"ISaveHandler","agy","","net/minecraft/src","0"
"GenLayerZoomFuzzy","agx","","net/minecraft/src","0"
"BlockPane","agz","","net/minecraft/src","0"
"WorldGenPumpkin","ahb","","net/minecraft/src","0"
"ModelDragon","aha","","net/minecraft/src","0"
"CanvasCrashReport","ahd","","net/minecraft/src","0"
"Packet52MultiBlockChange","ahc","","net/minecraft/src","0"
"SaveHandlerMP","ahf","","net/minecraft/src","0"
"EntityHugeExplodeFX","ahe","","net/minecraft/src","0"
"ThreadConnectToServer","ahh","","net/minecraft/src","0"
"ItemVine","ahg","","net/minecraft/src","0"
"RecipesWeapons","ahj","","net/minecraft/src","0"
"WorldProvider","ahi","","net/minecraft/src","0"
"J_InvalidSyntaxException","ahl","","net/minecraft/src","0"
"NBTTagString","ahk","","net/minecraft/src","0"
"PotionEffect","ahn","","net/minecraft/src","0"
"StatFileWriter","ahm","","net/minecraft/src","0"
"IBlockAccess","ahp","","net/minecraft/src","0"
"EntitySmokeFX","aho","","net/minecraft/src","0"
"BlockLever","ahr","","net/minecraft/src","0"
"BlockDispenser","ahq","","net/minecraft/src","0"
"RedstoneUpdateInfo","aht","","net/minecraft/src","0"
"EntitySquid","ahs","","net/minecraft/src","0"
"EnchantmentWaterWorker","ahv","","net/minecraft/src","0"
"MapGenMineshaft","ahu","","net/minecraft/src","0"
"BlockMycelium","ahx","","net/minecraft/src","0"
"RenderSheep","ahw","","net/minecraft/src","0"
"ComponentNetherBridgeCrossing2","ahz","","net/minecraft/src","0"
"EntityPigZombie","ahy","","net/minecraft/src","0"
"GuiEditSign","aia","","net/minecraft/src","0"
"ItemFlintAndSteel","aic","","net/minecraft/src","0"
"ChunkProviderGenerate","aib","","net/minecraft/src","0"
"EntityMinecart","aie","","net/minecraft/src","0"
"RenderGiantZombie","aid","","net/minecraft/src","0"
"TileEntityBrewingStand","aig","","net/minecraft/src","0"
"ItemPainting","aif","","net/minecraft/src","0"
"BlockFire","aii","","net/minecraft/src","0"
"ICamera","aih","","net/minecraft/src","0"
"BlockStep","aik","","net/minecraft/src","0"
"Packet255KickDisconnect","aij","","net/minecraft/src","0"
"BlockEndPortalFrame","aim","","net/minecraft/src","0"
"J_JsonEscapedString","ail","","net/minecraft/src","0"
"ItemFood","aio","","net/minecraft/src","0"
"ComponentVillageWoodHut","ain","","net/minecraft/src","0"
"RenderSpider","aiq","","net/minecraft/src","0"
"SlotCrafting","aip","","net/minecraft/src","0"
"TileEntityMobSpawnerRenderer","aa","","net/minecraft/src","0"
"Packet11PlayerPosition","ab","","net/minecraft/src","0"
"GuiSavingLevelString","ac","","net/minecraft/src","0"
"Packet131MapData","ad","","net/minecraft/src","0"
"StepSoundSand","ae","","net/minecraft/src","0"
"StepSoundStone","af","","net/minecraft/src","0"
"BlockPortal","ag","","net/minecraft/src","0"
"NoiseGeneratorPerlin","ah","","net/minecraft/src","0"
"MapGenVillage","ai","","net/minecraft/src","0"
"J_SajParser","aj","","net/minecraft/src","0"
"EnumDoorHelper","ak","","net/minecraft/src","0"
"StructureStrongholdPieceWeight3","al","","net/minecraft/src","0"
"CompressedStreamTools","am","","net/minecraft/src","0"
"StructureStrongholdPieceWeight2","an","","net/minecraft/src","0"
"ItemPickaxe","ao","","net/minecraft/src","0"
"EntityThrowable","ap","","net/minecraft/src","0"
"RenderMagmaCube","aq","","net/minecraft/src","0"
"StructureNetherBridgeStart","ar","","net/minecraft/src","0"
"TileEntityDispenser","as","","net/minecraft/src","0"
"J_LeafFunctor","at","","net/minecraft/src","0"
"ItemBucket","au","","net/minecraft/src","0"
"EntityAnimal","av","","net/minecraft/src","0"
"WorldGenSwamp","aw","","net/minecraft/src","0"
"SpawnListEntry","ax","","net/minecraft/src","0"
"ItemShears","ay","","net/minecraft/src","0"
"StatTypeDistance","az","","net/minecraft/src","0"
"EntityPotion","ba","","net/minecraft/src","0"
"EnumCreatureAttribute","bb","","net/minecraft/src","0"
"StatTypeTime","bc","","net/minecraft/src","0"
"StatTypeSimple","bd","","net/minecraft/src","0"
"Vec3D","be","","net/minecraft/src","0"
"ItemSoup","bf","","net/minecraft/src","0"
"ContainerChest","bg","","net/minecraft/src","0"
"EntityFireball","bh","","net/minecraft/src","0"
"TextureLavaFX","bi","","net/minecraft/src","0"
"TileEntityEndPortal","bj","","net/minecraft/src","0"
"GuiSlotStatsItem","bk","","net/minecraft/src","0"
"ThreadPollServers","bl","","net/minecraft/src","0"
"IChunkProvider","bm","","net/minecraft/src","0"
"EntityXPOrb","bn","","net/minecraft/src","0"
"ChunkFolderPattern","bo","","net/minecraft/src","0"
"EntitySpider","bp","","net/minecraft/src","0"
"WeightedRandomChoice","bq","","net/minecraft/src","0"
"GuiOptions","br","","net/minecraft/src","0"
"ThreadedFileIOBase","bs","","net/minecraft/src","0"
"ComponentVillageRoadPiece","bt","","net/minecraft/src","0"
"EnumArmorMaterial","bu","","net/minecraft/src","0"
"MouseFilter","bv","","net/minecraft/src","0"
"EnumStatus","bw","","net/minecraft/src","0"
"TileEntityMobSpawner","bx","","net/minecraft/src","0"
"ThreadDownloadResources","by","","net/minecraft/src","0"
"RenderMooshroom","bz","","net/minecraft/src","0"
"BlockMobSpawner","ca","","net/minecraft/src","0"
"GuiTexturePackSlot","cb","","net/minecraft/src","0"
"ComponentVillageHouse2","cc","","net/minecraft/src","0"
"NoiseGenerator","cd","","net/minecraft/src","0"
"RenderSnowball","ce","","net/minecraft/src","0"
"WorldGenLakes","cf","","net/minecraft/src","0"
"WorldRenderer","cg","","net/minecraft/src","0"
"ItemSnowball","ch","","net/minecraft/src","0"
"EntitySheep","ci","","net/minecraft/src","0"
"GenLayerTemperatureMix","cj","","net/minecraft/src","0"
"EffectRenderer","ck","","net/minecraft/src","0"
"BlockLadder","cl","","net/minecraft/src","0"
"StatCollector","cm","","net/minecraft/src","0"
"ComponentNetherBridgeStraight","cn","","net/minecraft/src","0"
"ItemTool","co","","net/minecraft/src","0"
"Packet107CreativeSetSlot","cp","","net/minecraft/src","0"
"GuiStats","cq","","net/minecraft/src","0"
"Container","cr","","net/minecraft/src","0"
"ChestItemRenderHelper","cs","","net/minecraft/src","0"
"DragonPart","ct","","net/minecraft/src","0"
"RenderPainting","cu","","net/minecraft/src","0"
"ChunkFile","cv","","net/minecraft/src","0"
"EnchantmentDurability","cw","","net/minecraft/src","0"
"ModelSheep1","cx","","net/minecraft/src","0"
"TileEntityRecordPlayer","cy","","net/minecraft/src","0"
"ModelPig","cz","","net/minecraft/src","0"
"ThreadDownloadImageData","da","","net/minecraft/src","0"
"J_CompactJsonFormatter","db","","net/minecraft/src","0"
"BlockStone","dc","","net/minecraft/src","0"
"AchievementList","dd","","net/minecraft/src","0"
"WorldGenDungeons","de","","net/minecraft/src","0"
"J_ThingWithPosition","df","","net/minecraft/src","0"
"Packet8UpdateHealth","dg","","net/minecraft/src","0"
"StructureVillagePieceWeight","dh","","net/minecraft/src","0"
"Packet13PlayerLookMove","di","","net/minecraft/src","0"
"ChunkCache","dj","","net/minecraft/src","0"
"GuiConnectFailed","dk","","net/minecraft/src","0"
"FurnaceRecipes","dl","","net/minecraft/src","0"
"ModelSnowMan","dm","","net/minecraft/src","0"
"RenderBoat","dn","","net/minecraft/src","0"
"BlockMelon","do","","net/minecraft/src","0"
"EntityLavaFX","dp","","net/minecraft/src","0"
"EntityVillage","dq","","net/minecraft/src","0"
"BlockWorkbench","dr","","net/minecraft/src","0"
"SaveHandler","ds","","net/minecraft/src","0"
"WorldGenMinable","dt","","net/minecraft/src","0"
"ItemPotion","du","","net/minecraft/src","0"
"Packet61DoorChange","dv","","net/minecraft/src","0"
"GuiTexturePacks","dw","","net/minecraft/src","0"
"PlayerList","dx","","net/minecraft/src","0"
"CanvasMojangLogo","dy","","net/minecraft/src","0"
"EntityBoat","dz","","net/minecraft/src","0"
"RenderEnchantmentTable","ea","","net/minecraft/src","0"
"GuiSlotStatsBlock","eb","","net/minecraft/src","0"
"OpenGlHelper","ec","","net/minecraft/src","0"
"WorldGenSand","ed","","net/minecraft/src","0"
"IThreadedFileIO","ee","","net/minecraft/src","0"
"GLAllocation","ef","","net/minecraft/src","0"
"WorldGenGlowStone1","eg","","net/minecraft/src","0"
"SorterStatsItem","eh","","net/minecraft/src","0"
"ComponentVillageHouse4_Garden","ei","","net/minecraft/src","0"
"GuiDownloadTerrain","ej","","net/minecraft/src","0"
"Session","ek","","net/minecraft/src","0"
"GuiDispenser","el","","net/minecraft/src","0"
"J_JsonNode","em","","net/minecraft/src","0"
"RenderLiving","en","","net/minecraft/src","0"
"Packet15Place","eo","","net/minecraft/src","0"
"ComponentStronghold","ep","","net/minecraft/src","0"
"BlockBookshelf","eq","","net/minecraft/src","0"
"WorldSettings","er","","net/minecraft/src","0"
"GenLayerSmooth","es","","net/minecraft/src","0"
"EntityDamageSource","et","","net/minecraft/src","0"
"WorldChunkManagerHell","eu","","net/minecraft/src","0"
"EntityCaveSpider","ev","","net/minecraft/src","0"
"EnumRarity","ew","","net/minecraft/src","0"
"SaveConverterMcRegion","ex","","net/minecraft/src","0"
"EntityItem","ey","","net/minecraft/src","0"
"CraftingManager","ez","","net/minecraft/src","0"
"EntityCrit2FX","fa","","net/minecraft/src","0"
"EntityDamageSourceIndirect","fb","","net/minecraft/src","0"
"Packet103SetSlot","fc","","net/minecraft/src","0"
"TileEntityRendererPiston","fd","","net/minecraft/src","0"
"J_JdomParser","fe","","net/minecraft/src","0"
"StructurePieceTreasure","ff","","net/minecraft/src","0"
"BiomeGenEnd","fg","","net/minecraft/src","0"
"EntityDropParticleFX","fh","","net/minecraft/src","0"
"GuiContainer","fi","","net/minecraft/src","0"
"ComponentStrongholdStairs","fj","","net/minecraft/src","0"
"TextureLavaFlowFX","fk","","net/minecraft/src","0"
"Packet10Flying","fl","","net/minecraft/src","0"
"NBTBase","fm","","net/minecraft/src","0"
"TexturePackList","fn","","net/minecraft/src","0"
"ModelCreeper","fo","","net/minecraft/src","0"
"MathHelper","fp","","net/minecraft/src","0"
"BiomeGenMushroomIsland","fq","","net/minecraft/src","0"
"ContainerEnchantment","fr","","net/minecraft/src","0"
"RenderChicken","fs","","net/minecraft/src","0"
"EnumArt","ft","","net/minecraft/src","0"
"StructureMineshaftPieces","fu","","net/minecraft/src","0"
"GuiSlotStats","fv","","net/minecraft/src","0"
"Packet100OpenWindow","fw","","net/minecraft/src","0"
"BlockDeadBush","fx","","net/minecraft/src","0"
"Packet38EntityStatus","fy","","net/minecraft/src","0"
"ColorizerFoliage","fz","","net/minecraft/src","0"
"StatList","ga","","net/minecraft/src","0"
"EntitySorter","gb","","net/minecraft/src","0"
"EnchantmentNameParts","gc","","net/minecraft/src","0"
"BlockBreakable","gd","","net/minecraft/src","0"
"BlockSnow","ge","","net/minecraft/src","0"
"TileEntityChest","gf","","net/minecraft/src","0"
"Packet14BlockDig","gg","","net/minecraft/src","0"
"StructureComponent","gh","","net/minecraft/src","0"
"GuiBrewingStand","gi","","net/minecraft/src","0"
"J_JsonNodeSelectors","gj","","net/minecraft/src","0"
"GenLayerMushroomIsland","gk","","net/minecraft/src","0"
"ThreadSleepForever","gl","","net/minecraft/src","0"
"StatStringFormatKeyInv","gm","","net/minecraft/src","0"
"GameWindowListener","gn","","net/minecraft/src","0"
"ItemDye","go","","net/minecraft/src","0"
"EnumOSMappingHelper","gp","","net/minecraft/src","0"
"ModelBase","gq","","net/minecraft/src","0"
"ThreadCheckHasPaid","gr","","net/minecraft/src","0"
"MinecraftImpl","gs","","net/minecraft/src","0"
"J_JsonObject","gt","","net/minecraft/src","0"
"TextureWatchFX","gu","","net/minecraft/src","0"
"GameSettings","gv","","net/minecraft/src","0"
"Particle","gw","","net/minecraft/src","0"
"ChunkProviderLoadOrGenerate","gx","","net/minecraft/src","0"
"RecipeSorter","gy","","net/minecraft/src","0"
"PotionHelper","gz","","net/minecraft/src","0"
"StructureNetherBridgeEnd","ha","","net/minecraft/src","0"
"ComponentMineshaftStairs","hb","","net/minecraft/src","0"
"EnumJsonNodeTypeMappingHelper","hc","","net/minecraft/src","0"
"ItemHoe","hd","","net/minecraft/src","0"
"EnchantmentModifierDamage","he","","net/minecraft/src","0"
"ModelSkeleton","hf","","net/minecraft/src","0"
"GuiSlot","hg","","net/minecraft/src","0"
"NBTTagEnd","hh","","net/minecraft/src","0"
"Packet43Experience","hi","","net/minecraft/src","0"
"WorldProviderEnd","hj","","net/minecraft/src","0"
"MovementInputFromOptions","hk","","net/minecraft/src","0"
"SlotBrewingStandPotion","hl","","net/minecraft/src","0"
"GenLayerSmoothZoom","hm","","net/minecraft/src","0"
"EntityLargeExplodeFX","hn","","net/minecraft/src","0"
"MaterialTransparent","ho","","net/minecraft/src","0"
"ComponentNetherBridgeCorridor","hp","","net/minecraft/src","0"
"IInventory","hq","","net/minecraft/src","0"
"BlockGlowStone","hr","","net/minecraft/src","0"
"RenderEntity","hs","","net/minecraft/src","0"
"StructureNetherBridgePieces","ht","","net/minecraft/src","0"
"RenderArrow","hu","","net/minecraft/src","0"
"RenderSorter","hv","","net/minecraft/src","0"
"RenderPig","hw","","net/minecraft/src","0"
"Packet20NamedEntitySpawn","hx","","net/minecraft/src","0"
"GuiWorldSlot","hy","","net/minecraft/src","0"
"UnexpectedThrowable","hz","","net/minecraft/src","0"
"J_JsonFormatter","ia","","net/minecraft/src","0"
"LoadingScreenRenderer","ib","","net/minecraft/src","0"
"RenderSlime","ic","","net/minecraft/src","0"
"WorldClient","id","","net/minecraft/src","0"
"Packet2Handshake","ie","","net/minecraft/src","0"
"EntityEnderman","if","","net/minecraft/src","0"
"WorldGenClay","ig","","net/minecraft/src","0"
"ItemSapling","ih","","net/minecraft/src","0"
"BlockOre","ii","","net/minecraft/src","0"
"EntitySnowShovelFX","ij","","net/minecraft/src","0"
"Packet105UpdateProgressbar","ik","","net/minecraft/src","0"
"ModelSheep2","il","","net/minecraft/src","0"
"ComponentNetherBridgeCorridor4","im","","net/minecraft/src","0"
"BiomeGenRiver","in","","net/minecraft/src","0"
"Packet21PickupSpawn","io","","net/minecraft/src","0"
"BlockGravel","ip","","net/minecraft/src","0"
"RecipesDyes","iq","","net/minecraft/src","0"
"ImageBuffer","ir","","net/minecraft/src","0"
"Enchantment","is","","net/minecraft/src","0"
"GenLayerRiverInit","it","","net/minecraft/src","0"
"MapGenWaterlily","iu","","net/minecraft/src","0"
"BiomeGenPlains","iv","","net/minecraft/src","0"
"BlockCrops","iw","","net/minecraft/src","0"
"GuiVideoSettings","ix","","net/minecraft/src","0"
"BlockIce","iy","","net/minecraft/src","0"
"ComponentMineshaftCross","iz","","net/minecraft/src","0"
"ISaveFormat","ja","","net/minecraft/src","0"
"Packet18Animation","jb","","net/minecraft/src","0"
"ModelQuadruped","jc","","net/minecraft/src","0"
"BlockLeavesBase","jd","","net/minecraft/src","0"
"EntityGiantZombie","je","","net/minecraft/src","0"
"PlayerController","jf","","net/minecraft/src","0"
"ComponentStrongholdCorridor","jg","","net/minecraft/src","0"
"Packet200Statistic","jh","","net/minecraft/src","0"
"InventoryLargeChest","ji","","net/minecraft/src","0"
"BlockButton","jj","","net/minecraft/src","0"
"ChunkProvider","jk","","net/minecraft/src","0"
"Packet106Transaction","jl","","net/minecraft/src","0"
"ComponentStrongholdStraight","jm","","net/minecraft/src","0"
"J_JsonNodeFactories","jn","","net/minecraft/src","0"
"BlockFlowing","jo","","net/minecraft/src","0"
"BlockTrapDoor","jp","","net/minecraft/src","0"
"ComponentStrongholdRightTurn","jq","","net/minecraft/src","0"
"GuiFurnace","jr","","net/minecraft/src","0"
"TileEntity","js","","net/minecraft/src","0"
"Packet9Respawn","jt","","net/minecraft/src","0"
"EntitySuspendFX","ju","","net/minecraft/src","0"
"RenderEndPortal","jv","","net/minecraft/src","0"
"J_JsonObjectNodeList","jw","","net/minecraft/src","0"
"GuiIngameMenu","jx","","net/minecraft/src","0"
"TexturePackDefault","jy","","net/minecraft/src","0"
"EntitySlimeFX","jz","","net/minecraft/src","0"
"EnchantmentLootBonus","ka","","net/minecraft/src","0"
"EnchantmentData","kb","","net/minecraft/src","0"
"NetworkManager","kc","","net/minecraft/src","0"
"Packet108EnchantItem","kd","","net/minecraft/src","0"
"WorldGenerator","ke","","net/minecraft/src","0"
"Packet26EntityExpOrb","kf","","net/minecraft/src","0"
"ModelBook","kg","","net/minecraft/src","0"
"TileEntitySignRenderer","kh","","net/minecraft/src","0"
"RenderGhast","ki","","net/minecraft/src","0"
"WorldGenTaiga1","kj","","net/minecraft/src","0"
"BiomeGenSnow","kk","","net/minecraft/src","0"
"ModelBox","kl","","net/minecraft/src","0"
"EntityRenderer","km","","net/minecraft/src","0"
"EnchantmentKnockback","kn","","net/minecraft/src","0"
"Packet33RelEntityMoveLook","ko","","net/minecraft/src","0"
"J_JsonStringNode","kp","","net/minecraft/src","0"
"Profiler","kq","","net/minecraft/src","0"
