"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"disconnected","disconnected","f","Z","Z","net/minecraft/src/NetClientHandler","aak","net/minecraft/src","0"
"worldClient","worldClient","i","Lnet/minecraft/src/WorldClient;","Lid;","net/minecraft/src/NetClientHandler","aak","net/minecraft/src","0"
"field_1210_g","field_1210_g","j","Z","Z","net/minecraft/src/NetClientHandler","aak","net/minecraft/src","0"
"field_27293_b","field_27293_b","b","Lnet/minecraft/src/J_JsonListenerToJdomAdapter;","Lzt;","net/minecraft/src/J_ArrayNodeContainer","aaj","net/minecraft/src","0"
"nodeBuilder","nodeBuilder","a","Lnet/minecraft/src/J_JsonArrayNodeBuilder;","Lue;","net/minecraft/src/J_ArrayNodeContainer","aaj","net/minecraft/src","0"
"instance","instance","a","Lnet/minecraft/src/StringTranslate;","Laam;","net/minecraft/src/StringTranslate","aam","net/minecraft/src","0"
"translateTable","translateTable","b","Ljava/util/Properties;","Ljava/util/Properties;","net/minecraft/src/StringTranslate","aam","net/minecraft/src","0"
"field_27291_b","field_27291_b","b","Lnet/minecraft/src/J_JsonListenerToJdomAdapter;","Lzt;","net/minecraft/src/J_FieldNodeContainer","aal","net/minecraft/src","0"
"fieldBuilder","fieldBuilder","a","Lnet/minecraft/src/J_JsonFieldBuilder;","Lach;","net/minecraft/src/J_FieldNodeContainer","aal","net/minecraft/src","0"
"entityId","entityId","a","I","I","net/minecraft/src/Packet42RemoveEntityEffect","aan","net/minecraft/src","0"
"effectId","effectId","b","B","B","net/minecraft/src/Packet42RemoveEntityEffect","aan","net/minecraft/src","0"
"sideModels","sideModels","a","[Lnet/minecraft/src/ModelRenderer;","[Lpa;","net/minecraft/src/ModelMinecart","aaq","net/minecraft/src","0"
"slimeMouth","slimeMouth","d","Lnet/minecraft/src/ModelRenderer;","Lpa;","net/minecraft/src/ModelSlime","aap","net/minecraft/src","0"
"slimeRightEye","slimeRightEye","b","Lnet/minecraft/src/ModelRenderer;","Lpa;","net/minecraft/src/ModelSlime","aap","net/minecraft/src","0"
"slimeLeftEye","slimeLeftEye","c","Lnet/minecraft/src/ModelRenderer;","Lpa;","net/minecraft/src/ModelSlime","aap","net/minecraft/src","0"
"slimeBodies","slimeBodies","a","Lnet/minecraft/src/ModelRenderer;","Lpa;","net/minecraft/src/ModelSlime","aap","net/minecraft/src","0"
"vehicleEntityId","vehicleEntityId","b","I","I","net/minecraft/src/Packet39AttachEntity","aas","net/minecraft/src","0"
"entityId","entityId","a","I","I","net/minecraft/src/Packet39AttachEntity","aas","net/minecraft/src","0"
"buffer","buffer","a","[B","[B","net/minecraft/src/MusInputStream","aar","net/minecraft/src","0"
"inputStream","inputStream","d","Ljava/io/InputStream;","Ljava/io/InputStream;","net/minecraft/src/MusInputStream","aar","net/minecraft/src","0"
"hash","hash","c","I","I","net/minecraft/src/MusInputStream","aar","net/minecraft/src","0"
"codec","codec","b","Lnet/minecraft/src/CodecMus;","Lxh;","net/minecraft/src/MusInputStream","aar","net/minecraft/src","0"
"vertexBuffers","vertexBuffers","B","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"xOffset","xOffset","v","D","D","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"hasTexture","hasTexture","o","Z","Z","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"intBuffer","intBuffer","e","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"zOffset","zOffset","x","D","D","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"rawBufferIndex","rawBufferIndex","r","I","I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"tryVBO","tryVBO","c","Z","Z","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"byteBuffer","byteBuffer","d","Ljava/nio/ByteBuffer;","Ljava/nio/ByteBuffer;","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"isDrawing","isDrawing","z","Z","Z","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"textureU","textureU","j","D","D","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"brightness","brightness","l","I","I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"vboIndex","vboIndex","C","I","I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"isColorDisabled","isColorDisabled","t","Z","Z","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"rawBuffer","rawBuffer","h","[I","[I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"bufferSize","bufferSize","E","I","I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"normal","normal","y","I","I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"instance","instance","a","Lnet/minecraft/src/Tessellator;","Laaw;","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"hasBrightness","hasBrightness","p","Z","Z","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"shortBuffer","shortBuffer","g","Ljava/nio/ShortBuffer;","Ljava/nio/ShortBuffer;","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"yOffset","yOffset","w","D","D","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"hasColor","hasColor","n","Z","Z","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"addedVertices","addedVertices","s","I","I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"useVBO","useVBO","A","Z","Z","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"textureV","textureV","k","D","D","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"convertQuadsToTriangles","convertQuadsToTriangles","b","Z","Z","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"drawMode","drawMode","u","I","I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"vertexCount","vertexCount","i","I","I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"color","color","m","I","I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"hasNormals","hasNormals","q","Z","Z","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"floatBuffer","floatBuffer","f","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"vboCount","vboCount","D","I","I","net/minecraft/src/Tessellator","aaw","net/minecraft/src","0"
"tagMap","tagMap","a","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/src/NBTTagCompound","aav","net/minecraft/src","0"
"isSpecial","isSpecial","n","Z","Z","net/minecraft/src/Achievement","aay","net/minecraft/src","0"
"theItemStack","theItemStack","d","Lnet/minecraft/src/ItemStack;","Lxs;","net/minecraft/src/Achievement","aay","net/minecraft/src","0"
"parentAchievement","parentAchievement","c","Lnet/minecraft/src/Achievement;","Laay;","net/minecraft/src/Achievement","aay","net/minecraft/src","0"
"displayColumn","displayColumn","a","I","I","net/minecraft/src/Achievement","aay","net/minecraft/src","0"
"statStringFormatter","statStringFormatter","m","Lnet/minecraft/src/IStatStringFormat;","Lwc;","net/minecraft/src/Achievement","aay","net/minecraft/src","0"
"achievementDescription","achievementDescription","l","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/Achievement","aay","net/minecraft/src","0"
"displayRow","displayRow","b","I","I","net/minecraft/src/Achievement","aay","net/minecraft/src","0"
"difficultySetting","difficultySetting","f","B","B","net/minecraft/src/Packet1Login","aaz","net/minecraft/src","0"
"username","username","b","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/Packet1Login","aaz","net/minecraft/src","0"
"worldHeight","worldHeight","g","B","B","net/minecraft/src/Packet1Login","aaz","net/minecraft/src","0"
"worldType","worldType","e","B","B","net/minecraft/src/Packet1Login","aaz","net/minecraft/src","0"
"protocolVersion","protocolVersion","a","I","I","net/minecraft/src/Packet1Login","aaz","net/minecraft/src","0"
"mapSeed","mapSeed","c","J","J","net/minecraft/src/Packet1Login","aaz","net/minecraft/src","0"
"maxPlayers","maxPlayers","h","B","B","net/minecraft/src/Packet1Login","aaz","net/minecraft/src","0"
"serverMode","serverMode","d","I","I","net/minecraft/src/Packet1Login","aaz","net/minecraft/src","0"
"field_35054_a","field_35054_a","a","Lnet/minecraft/src/EnumDoor;","Llb;","net/minecraft/src/ComponentStrongholdStairsStraight","aba","net/minecraft/src","0"
"targetEntity","targetEntity","b","I","I","net/minecraft/src/Packet7UseEntity","a","net/minecraft/src","0"
"isLeftClick","isLeftClick","c","I","I","net/minecraft/src/Packet7UseEntity","a","net/minecraft/src","0"
"playerEntityId","playerEntityId","a","I","I","net/minecraft/src/Packet7UseEntity","a","net/minecraft/src","0"
"field_40197_a","field_40197_a","a","I","I","net/minecraft/src/WorldGenSpikes","abd","net/minecraft/src","0"
"guidMap","guidMap","b","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/src/AchievementMap","b","net/minecraft/src","0"
"instance","instance","a","Lnet/minecraft/src/AchievementMap;","Lb;","net/minecraft/src/AchievementMap","b","net/minecraft/src","0"
"lightningState","lightningState","b","I","I","net/minecraft/src/EntityLightningBolt","c","net/minecraft/src","0"
"boltLivingTime","boltLivingTime","c","I","I","net/minecraft/src/EntityLightningBolt","c","net/minecraft/src","0"
"boltVertex","boltVertex","a","J","J","net/minecraft/src/EntityLightningBolt","c","net/minecraft/src","0"
"field_27239_a","field_27239_a","a","Lnet/minecraft/src/J_JsonNode;","Lem;","net/minecraft/src/J_JsonNumberNodeBuilder","abc","net/minecraft/src","0"
"field_35297_a","field_35297_a","a","Lnet/minecraft/src/Block;","Lno;","net/minecraft/src/BlockStem","abf","net/minecraft/src","0"
"distanceToNext","distanceToNext","f","F","F","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"distanceToTarget","distanceToTarget","g","F","F","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"hash","hash","j","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"isFirst","isFirst","i","Z","Z","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"totalPathDistance","totalPathDistance","e","F","F","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"zCoord","zCoord","c","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"index","index","d","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"xCoord","xCoord","a","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"yCoord","yCoord","b","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"previous","previous","h","Lnet/minecraft/src/PathPoint;","Ld;","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"field_27244_a","field_27244_a","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/J_JsonStringNodeBuilder","e","net/minecraft/src","0"
"field_35106_f","field_35106_f","f","Ljava/util/ArrayList;","Ljava/util/ArrayList;","net/minecraft/src/ComponentVillageStartPiece","f","net/minecraft/src","0"
"worldChunkMngr","worldChunkMngr","a","Lnet/minecraft/src/WorldChunkManager;","Lqa;","net/minecraft/src/ComponentVillageStartPiece","f","net/minecraft/src","0"
"structVillagePieceWeight","structVillagePieceWeight","c","Lnet/minecraft/src/StructureVillagePieceWeight;","Ldh;","net/minecraft/src/ComponentVillageStartPiece","f","net/minecraft/src","0"
"field_35109_b","field_35109_b","b","I","I","net/minecraft/src/ComponentVillageStartPiece","f","net/minecraft/src","0"
"structureVillageWeightedPieceList","structureVillageWeightedPieceList","d","Ljava/util/ArrayList;","Ljava/util/ArrayList;","net/minecraft/src/ComponentVillageStartPiece","f","net/minecraft/src","0"
"field_35108_e","field_35108_e","e","Ljava/util/ArrayList;","Ljava/util/ArrayList;","net/minecraft/src/ComponentVillageStartPiece","f","net/minecraft/src","0"
"field_1138_g","field_1138_g","a","[F","[F","net/minecraft/src/TextureWaterFlowFX","abh","net/minecraft/src","0"
"field_1135_j","field_1135_j","d","[F","[F","net/minecraft/src/TextureWaterFlowFX","abh","net/minecraft/src","0"
"field_1137_h","field_1137_h","b","[F","[F","net/minecraft/src/TextureWaterFlowFX","abh","net/minecraft/src","0"
"field_1136_i","field_1136_i","c","[F","[F","net/minecraft/src/TextureWaterFlowFX","abh","net/minecraft/src","0"
"field_1134_k","field_1134_k","e","I","I","net/minecraft/src/TextureWaterFlowFX","abh","net/minecraft/src","0"
"elements","elements","a","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/J_JsonArray","abg","net/minecraft/src","0"
"secondDescriptionLine","secondDescriptionLine","c","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/TexturePackBase","g","net/minecraft/src","0"
"field_6488_d","field_6488_d","d","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/TexturePackBase","g","net/minecraft/src","0"
"texturePackFileName","texturePackFileName","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/TexturePackBase","g","net/minecraft/src","0"
"firstDescriptionLine","firstDescriptionLine","b","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/TexturePackBase","g","net/minecraft/src","0"
"field_35081_a","field_35081_a","a","I","I","net/minecraft/src/ComponentVillageField","i","net/minecraft/src","0"
"portalPosZ","portalPosZ","ay","D","D","net/minecraft/src/EntityPortalFX","abl","net/minecraft/src","0"
"portalPosY","portalPosY","ax","D","D","net/minecraft/src/EntityPortalFX","abl","net/minecraft/src","0"
"portalParticleScale","portalParticleScale","a","F","F","net/minecraft/src/EntityPortalFX","abl","net/minecraft/src","0"
"portalPosX","portalPosX","aw","D","D","net/minecraft/src/EntityPortalFX","abl","net/minecraft/src","0"
"renderChunksTall","renderChunksTall","o","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"renderersBeingRendered","renderersBeingRendered","N","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"damagePartialTime","damagePartialTime","g","F","F","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"countEntitiesHidden","countEntitiesHidden","J","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"renderDistance","renderDistance","F","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"minBlockZ","minBlockZ","B","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"glSkyList","glSkyList","x","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"renderChunksDeep","renderChunksDeep","p","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"renderEngine","renderEngine","j","Lnet/minecraft/src/RenderEngine;","Lya;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"renderersSkippingRenderPass","renderersSkippingRenderPass","O","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"renderersLoaded","renderersLoaded","K","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"frustrumCheckOffset","frustrumCheckOffset","h","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"renderEntitiesStartupCounter","renderEntitiesStartupCounter","G","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"prevSortX","prevSortX","d","D","D","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"maxBlockX","maxBlockX","C","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"tileEntities","tileEntities","a","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"glSkyList2","glSkyList2","y","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"field_40194_P","field_40194_P","P","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"glRenderListBase","glRenderListBase","q","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"renderersBeingClipped","renderersBeingClipped","L","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"countEntitiesTotal","countEntitiesTotal","H","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"prevSortY","prevSortY","e","D","D","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"worldRenderers","worldRenderers","m","[Lnet/minecraft/src/WorldRenderer;","[Lcg;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"maxBlockY","maxBlockY","D","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"occlusionEnabled","occlusionEnabled","u","Z","Z","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"allRenderLists","allRenderLists","S","[Lnet/minecraft/src/RenderList;","[Lmq;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"minBlockX","minBlockX","z","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"cloudOffsetX","cloudOffsetX","v","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"glRenderLists","glRenderLists","R","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"worldRenderersCheckIndex","worldRenderersCheckIndex","Q","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"glOcclusionQueryBase","glOcclusionQueryBase","t","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"prevSortZ","prevSortZ","f","D","D","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"renderChunksWide","renderChunksWide","n","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"renderersBeingOccluded","renderersBeingOccluded","M","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"worldRenderersToUpdate","worldRenderersToUpdate","k","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"worldObj","worldObj","i","Lnet/minecraft/src/World;","Luu;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"countEntitiesRendered","countEntitiesRendered","I","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"mc","mc","r","Lnet/minecraft/client/Minecraft;","Lnet/minecraft/client/Minecraft;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"sortedWorldRenderers","sortedWorldRenderers","l","[Lnet/minecraft/src/WorldRenderer;","[Lcg;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"maxBlockZ","maxBlockZ","E","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"minBlockY","minBlockY","A","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"globalRenderBlocks","globalRenderBlocks","s","Lnet/minecraft/src/RenderBlocks;","Lti;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"occlusionResult","occlusionResult","c","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"dummyBuf50k","dummyBuf50k","b","[I","[I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"starGLCallList","starGLCallList","w","I","I","net/minecraft/src/RenderGlobal","j","net/minecraft/src","0"
"blockRenderer","blockRenderer","a","Lnet/minecraft/src/RenderBlocks;","Lti;","net/minecraft/src/RenderTNTPrimed","abk","net/minecraft/src","0"
"floatValue","floatValue","a","F","F","net/minecraft/src/NBTTagFloat","k","net/minecraft/src","0"
"mainFrame","mainFrame","a","Lnet/minecraft/client/MinecraftApplet;","Lnet/minecraft/client/MinecraftApplet;","net/minecraft/src/MinecraftAppletImpl","l","net/minecraft/src","0"
"curBlockY","curBlockY","d","I","I","net/minecraft/src/PlayerControllerSP","abn","net/minecraft/src","0"
"curBlockZ","curBlockZ","e","I","I","net/minecraft/src/PlayerControllerSP","abn","net/minecraft/src","0"
"curBlockX","curBlockX","c","I","I","net/minecraft/src/PlayerControllerSP","abn","net/minecraft/src","0"
"blockHitWait","blockHitWait","i","I","I","net/minecraft/src/PlayerControllerSP","abn","net/minecraft/src","0"
"curBlockDamage","curBlockDamage","f","F","F","net/minecraft/src/PlayerControllerSP","abn","net/minecraft/src","0"
"prevBlockDamage","prevBlockDamage","g","F","F","net/minecraft/src/PlayerControllerSP","abn","net/minecraft/src","0"
"field_1069_h","field_1069_h","h","F","F","net/minecraft/src/PlayerControllerSP","abn","net/minecraft/src","0"
"mcApplet","mcApplet","a","Lnet/minecraft/client/MinecraftApplet;","Lnet/minecraft/client/MinecraftApplet;","net/minecraft/src/CanvasMinecraftApplet","m","net/minecraft/src","0"
"field_35079_a","field_35079_a","a","I","I","net/minecraft/src/ComponentVillageHall","n","net/minecraft/src","0"
"field_35098_a","field_35098_a","a","I","I","net/minecraft/src/ComponentVillageChurch","abp","net/minecraft/src","0"
"instance","instance","e","Lnet/minecraft/src/ClippingHelperImpl;","Lp;","net/minecraft/src/ClippingHelperImpl","p","net/minecraft/src","0"
"projectionMatrixBuffer","projectionMatrixBuffer","f","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","net/minecraft/src/ClippingHelperImpl","p","net/minecraft/src","0"
"field_1691_h","field_1691_h","h","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","net/minecraft/src/ClippingHelperImpl","p","net/minecraft/src","0"
"modelviewMatrixBuffer","modelviewMatrixBuffer","g","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","net/minecraft/src/ClippingHelperImpl","p","net/minecraft/src","0"
"field_35100_a","field_35100_a","a","I","I","net/minecraft/src/ComponentVillageTorch","abr","net/minecraft/src","0"
"field_40554_b","field_40554_b","b","Ljava/util/Set;","Ljava/util/Set;","net/minecraft/src/ThreadedChunkLoader","abq","net/minecraft/src","0"
"field_40556_a","field_40556_a","a","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/ThreadedChunkLoader","abq","net/minecraft/src","0"
"field_40555_c","field_40555_c","c","Ljava/lang/Object;","Ljava/lang/Object;","net/minecraft/src/ThreadedChunkLoader","abq","net/minecraft/src","0"
"field_40553_d","field_40553_d","d","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/ThreadedChunkLoader","abq","net/minecraft/src","0"
"field_35038_a","field_35038_a","a","Lnet/minecraft/src/StructureStrongholdPieceWeight;","Ladz;","net/minecraft/src/ComponentStrongholdStairs2","q","net/minecraft/src","0"
"field_35037_b","field_35037_b","c","Ljava/util/ArrayList;","Ljava/util/ArrayList;","net/minecraft/src/ComponentStrongholdStairs2","q","net/minecraft/src","0"
"field_40009_b","field_40009_b","b","Lnet/minecraft/src/ComponentStrongholdPortalRoom;","Lzn;","net/minecraft/src/ComponentStrongholdStairs2","q","net/minecraft/src","0"
"field_35064_a","field_35064_a","a","Lnet/minecraft/src/EnumDoor;","Llb;","net/minecraft/src/ComponentStrongholdPrison","abt","net/minecraft/src","0"
"field_27405_a","field_27405_a","a","Ljava/lang/Iterable;","Ljava/lang/Iterable;","net/minecraft/src/J_JsonNodeList","s","net/minecraft/src","0"
"craftResult","craftResult","b","Lnet/minecraft/src/IInventory;","Lhq;","net/minecraft/src/ContainerPlayer","t","net/minecraft/src","0"
"isSinglePlayer","isSinglePlayer","c","Z","Z","net/minecraft/src/ContainerPlayer","t","net/minecraft/src","0"
"craftMatrix","craftMatrix","a","Lnet/minecraft/src/InventoryCrafting;","Laad;","net/minecraft/src/ContainerPlayer","t","net/minecraft/src","0"
"isPowered","isPowered","a","Z","Z","net/minecraft/src/BlockRail","abv","net/minecraft/src","0"
"enumOptions","enumOptions","j","Lnet/minecraft/src/EnumOptions;","Lwv;","net/minecraft/src/GuiSmallButton","u","net/minecraft/src","0"
"macos","macos","d","Lnet/minecraft/src/EnumOS2;","Labw;","net/minecraft/src/EnumOS2","abw","net/minecraft/src","0"
"windows","windows","c","Lnet/minecraft/src/EnumOS2;","Labw;","net/minecraft/src/EnumOS2","abw","net/minecraft/src","0"
"unknown","unknown","e","Lnet/minecraft/src/EnumOS2;","Labw;","net/minecraft/src/EnumOS2","abw","net/minecraft/src","0"
"solaris","solaris","b","Lnet/minecraft/src/EnumOS2;","Labw;","net/minecraft/src/EnumOS2","abw","net/minecraft/src","0"
"linux","linux","a","Lnet/minecraft/src/EnumOS2;","Labw;","net/minecraft/src/EnumOS2","abw","net/minecraft/src","0"
"$VALUES","$VALUES","$VALUES","[Lnet/minecraft/src/EnumOS2;","[Labw;","net/minecraft/src/EnumOS2","abw","net/minecraft/src","0"
"allOSes","allOSes","f","[Lnet/minecraft/src/EnumOS2;","[Labw;","net/minecraft/src/EnumOS2","abw","net/minecraft/src","0"
