"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"intBuffer","intBuffer","e","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"textureU","textureU","i","D","D","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"addedVertices","addedVertices","p","I","I","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"textureV","textureV","j","D","D","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"drawMode","drawMode","r","I","I","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"tryVBO","tryVBO","c","Z","Z","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"byteBuffer","byteBuffer","d","Ljava/nio/ByteBuffer;","Ljava/nio/ByteBuffer;","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"normal","normal","v","I","I","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"vboIndex","vboIndex","z","I","I","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"yOffset","yOffset","t","D","D","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"hasTexture","hasTexture","m","Z","Z","net/minecraft/src/Tessellator","ag","net/minecraft/src","0"
"entityHashMap","entityHashMap","b","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/src/TileEntityMobSpawnerRenderer","ai","net/minecraft/src","0"
"isInTestMode","isInTestMode","b","Z","Z","net/minecraft/src/PlayerController","aj","net/minecraft/src","0"
"mc","mc","a","Lnet/minecraft/src/Minecraft;","Law;","net/minecraft/src/PlayerController","aj","net/minecraft/src","0"
"yCoord","yCoord","b","D","D","net/minecraft/src/NoiseGeneratorPerlin","an","net/minecraft/src","0"
"xCoord","xCoord","a","D","D","net/minecraft/src/NoiseGeneratorPerlin","an","net/minecraft/src","0"
"zCoord","zCoord","c","D","D","net/minecraft/src/NoiseGeneratorPerlin","an","net/minecraft/src","0"
"permutations","permutations","d","[I","[I","net/minecraft/src/NoiseGeneratorPerlin","an","net/minecraft/src","0"
"lowerChest","lowerChest","c","Lnet/minecraft/src/IInventory;","Lkd;","net/minecraft/src/InventoryLargeChest","aq","net/minecraft/src","0"
"upperChest","upperChest","b","Lnet/minecraft/src/IInventory;","Lkd;","net/minecraft/src/InventoryLargeChest","aq","net/minecraft/src","0"
"name","name","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/InventoryLargeChest","aq","net/minecraft/src","0"
"green","green","b","[F","[F","net/minecraft/src/TextureWaterFlowFX","as","net/minecraft/src","0"
"red","red","a","[F","[F","net/minecraft/src/TextureWaterFlowFX","as","net/minecraft/src","0"
"alpha","alpha","d","[F","[F","net/minecraft/src/TextureWaterFlowFX","as","net/minecraft/src","0"
"blue","blue","c","[F","[F","net/minecraft/src/TextureWaterFlowFX","as","net/minecraft/src","0"
"tickCounter","tickCounter","j","I","I","net/minecraft/src/TextureWaterFlowFX","as","net/minecraft/src","0"
"imageData","imageData","e","[B","[B","net/minecraft/src/TextureFX","at","net/minecraft/src","0"
"anaglyphEnabled","anaglyphEnabled","g","Z","Z","net/minecraft/src/TextureFX","at","net/minecraft/src","0"
"iconIndex","iconIndex","f","I","I","net/minecraft/src/TextureFX","at","net/minecraft/src","0"
"tileSize","tileSize","i","I","I","net/minecraft/src/TextureFX","at","net/minecraft/src","0"
"textureId","textureId","h","I","I","net/minecraft/src/TextureFX","at","net/minecraft/src","0"
"getHarvestLevel","getHarvestLevel","aE","I","I","net/minecraft/src/ItemPickaxe","au","net/minecraft/src","0"
"blocksEffectiveAgainst","blocksEffectiveAgainst","aD","[Lnet/minecraft/src/Block;","[Lgs;","net/minecraft/src/ItemPickaxe","au","net/minecraft/src","0"
"isomCanvas","isomCanvas","a","Lnet/minecraft/src/CanvasIsomPreview;","Lbe;","net/minecraft/isom/IsomPreviewApplet","net/minecraft/isom/IsomPreviewApplet","net/minecraft/isom","0"
"gearMiddleColor","gearMiddleColor","c","[I","[I","net/minecraft/src/TextureGearsFX","av","net/minecraft/src","0"
"gearRotation","gearRotation","a","I","I","net/minecraft/src/TextureGearsFX","av","net/minecraft/src","0"
"gearRotationDir","gearRotationDir","d","I","I","net/minecraft/src/TextureGearsFX","av","net/minecraft/src","0"
"gearColor","gearColor","b","[I","[I","net/minecraft/src/TextureGearsFX","av","net/minecraft/src","0"
"objectMouseOver","objectMouseOver","x","Lnet/minecraft/src/MovingObjectPosition;","Lhb;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"fullscreen","fullscreen","a","Z","Z","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"entityRenderer","entityRenderer","r","Lnet/minecraft/src/EntityRenderer;","Lcb;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"tempDisplayWidth","tempDisplayWidth","Q","I","I","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"minecraftDir","minecraftDir","U","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"mouseHelper","mouseHelper","B","Lnet/minecraft/src/MouseHelper;","Lhs;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"gameSettings","gameSettings","y","Lnet/minecraft/src/GameSettings;","Lja;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"renderGlobal","renderGlobal","f","Lnet/minecraft/src/RenderGlobal;","Lm;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"session","session","i","Lnet/minecraft/src/Session;","Lgg;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"playerController","playerController","b","Lnet/minecraft/src/PlayerController;","Laj;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"isGamePaused","isGamePaused","m","Z","Z","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"tickTimes","tickTimes","D","[J","[J","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"skipRenderWorld","skipRenderWorld","v","Z","Z","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"numRecordedFrameTimes","numRecordedFrameTimes","E","I","I","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"playerModelBiped","playerModelBiped","w","Lnet/minecraft/src/ModelBiped;","Lfg;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"minecraftUri","minecraftUri","j","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"leftClickCounter","leftClickCounter","P","I","I","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"fontRenderer","fontRenderer","o","Lnet/minecraft/src/FontRenderer;","Lej;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"timer","timer","M","Lnet/minecraft/src/Timer;","Lcc;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"currentScreen","currentScreen","p","Lnet/minecraft/src/GuiScreen;","Ldc;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"sndManager","sndManager","A","Lnet/minecraft/src/SoundManager;","Lju;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"loadingScreen","loadingScreen","q","Lnet/minecraft/src/LoadingScreenRenderer;","Li;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"appletMode","appletMode","l","Z","Z","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"thePlayer","thePlayer","g","Lnet/minecraft/src/EntityPlayerSP;","Ldd;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"theWorld","theWorld","e","Lnet/minecraft/src/World;","Lfe;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"ingameGUI","ingameGUI","u","Lnet/minecraft/src/GuiIngame;","Lgl;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"prevFrameTime","prevFrameTime","H","J","J","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"textureLavaFX","textureLavaFX","T","Lnet/minecraft/src/TextureLavaFX;","Lca;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"ticksRan","ticksRan","O","I","I","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"effectRenderer","effectRenderer","h","Lnet/minecraft/src/EffectRenderer;","Ldp;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"rightClickDelayTimer","rightClickDelayTimer","t","I","I","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"running","running","F","Z","Z","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"renderEngine","renderEngine","n","Lnet/minecraft/src/RenderEngine;","Lid;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"isRaining","isRaining","J","Z","Z","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"mcCanvas","mcCanvas","k","Ljava/awt/Canvas;","Ljava/awt/Canvas;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"downloadResourcesThread","downloadResourcesThread","N","Lnet/minecraft/src/ThreadDownloadResources;","Lcw;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"debug","debug","G","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"displayHeight","displayHeight","d","I","I","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"glCapabilities","glCapabilities","L","Lnet/minecraft/src/OpenGlCapsChecker;","Lcu;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"systemTime","systemTime","K","J","J","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"textureWaterFX","textureWaterFX","S","Lnet/minecraft/src/TextureWaterFX;","Lhp;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"tempDisplayHeight","tempDisplayHeight","R","I","I","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"mcApplet","mcApplet","z","Lnet/minecraft/client/MinecraftApplet;","Lnet/minecraft/client/MinecraftApplet;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"objectMouseOverString","objectMouseOverString","s","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"mouseTicksRan","mouseTicksRan","V","I","I","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"inGameHasFocus","inGameHasFocus","I","Z","Z","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"displayWidth","displayWidth","c","I","I","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"mcDataDir","mcDataDir","C","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/Minecraft","aw","net/minecraft/src","0"
"numAdjacentSources","numAdjacentSources","a","I","I","net/minecraft/src/BlockFlowing","ax","net/minecraft/src","0"
"isOptimalFlowDirection","isOptimalFlowDirection","b","[Z","[Z","net/minecraft/src/BlockFlowing","ax","net/minecraft/src","0"
"flowCost","flowCost","c","[I","[I","net/minecraft/src/BlockFlowing","ax","net/minecraft/src","0"
"blockRenderer","blockRenderer","d","Lnet/minecraft/src/RenderBlocks;","Lcr;","net/minecraft/src/RenderTNTPrimed","ay","net/minecraft/src","0"
"iInventory","iInventory","l","Lnet/minecraft/src/IInventory;","Lkd;","net/minecraft/src/GuiCrafting","az","net/minecraft/src","0"
"inventoryCrafting","inventoryCrafting","k","Lnet/minecraft/src/InventoryCrafting;","Lt;","net/minecraft/src/GuiCrafting","az","net/minecraft/src","0"
"renderBlocks","renderBlocks","d","Lnet/minecraft/src/RenderBlocks;","Lcr;","net/minecraft/src/RenderItem","ba","net/minecraft/src","0"
"random","random","e","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/src/RenderItem","ba","net/minecraft/src","0"
"prevBlockDamage","prevBlockDamage","g","F","F","net/minecraft/src/PlayerControllerSP","bb","net/minecraft/src","0"
"blockHitWait","blockHitWait","i","I","I","net/minecraft/src/PlayerControllerSP","bb","net/minecraft/src","0"
"curBlockDamage","curBlockDamage","f","F","F","net/minecraft/src/PlayerControllerSP","bb","net/minecraft/src","0"
"blockDestroySoundCounter","blockDestroySoundCounter","h","F","F","net/minecraft/src/PlayerControllerSP","bb","net/minecraft/src","0"
"animalSpawner","animalSpawner","k","Lnet/minecraft/src/SpawnerAnimals;","Lck;","net/minecraft/src/PlayerControllerSP","bb","net/minecraft/src","0"
"curBlockY","curBlockY","d","I","I","net/minecraft/src/PlayerControllerSP","bb","net/minecraft/src","0"
"curBlockX","curBlockX","c","I","I","net/minecraft/src/PlayerControllerSP","bb","net/minecraft/src","0"
"curBlockZ","curBlockZ","e","I","I","net/minecraft/src/PlayerControllerSP","bb","net/minecraft/src","0"
"monsterSpawner","monsterSpawner","j","Lnet/minecraft/src/SpawnerAnimals;","Lck;","net/minecraft/src/PlayerControllerSP","bb","net/minecraft/src","0"
"isFull","isFull","a","I","I","net/minecraft/src/ItemBucket","bc","net/minecraft/src","0"
"dataFolder","dataFolder","e","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"currentRender","currentRender","a","I","I","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"zoomLevel","zoomLevel","b","I","I","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"translateX","translateX","i","I","I","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"xPosition","xPosition","k","I","I","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"translateY","translateY","j","I","I","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"yPosition","yPosition","l","I","I","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"displayHelpText","displayHelpText","c","Z","Z","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"zonesToRender","zonesToRender","g","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"running","running","f","Z","Z","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"zoneMap","zoneMap","h","[[Lnet/minecraft/src/IsoImageBuffer;","[[Ldi;","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"level","level","d","Lnet/minecraft/src/World;","Lfe;","net/minecraft/src/CanvasIsomPreview","be","net/minecraft/src","0"
"plantBlockId","plantBlockId","a","I","I","net/minecraft/src/WorldGenFlowers","bh","net/minecraft/src","0"
"furnaceInventory","furnaceInventory","k","Lnet/minecraft/src/TileEntityFurnace;","Lel;","net/minecraft/src/GuiFurnace","bi","net/minecraft/src","0"
"yCoord","yCoord","c","I","I","net/minecraft/src/TileEntity","bk","net/minecraft/src","0"
"xCoord","xCoord","b","I","I","net/minecraft/src/TileEntity","bk","net/minecraft/src","0"
"zCoord","zCoord","d","I","I","net/minecraft/src/TileEntity","bk","net/minecraft/src","0"
"worldObj","worldObj","a","Lnet/minecraft/src/World;","Lfe;","net/minecraft/src/TileEntity","bk","net/minecraft/src","0"
"nameToClassMap","nameToClassMap","e","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/src/TileEntity","bk","net/minecraft/src","0"
"classToNameMap","classToNameMap","f","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/src/TileEntity","bk","net/minecraft/src","0"
"soundName","soundName","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/SoundPoolEntry","bl","net/minecraft/src","0"
"soundUrl","soundUrl","b","Ljava/net/URL;","Ljava/net/URL;","net/minecraft/src/SoundPoolEntry","bl","net/minecraft/src","0"
"updateCounter","updateCounter","h","I","I","net/minecraft/src/GuiIngameMenu","bm","net/minecraft/src","0"
"updateCounter2","updateCounter2","a","I","I","net/minecraft/src/GuiIngameMenu","bm","net/minecraft/src","0"
"yCoord","yCoord","b","D","D","net/minecraft/src/Vec3D","bo","net/minecraft/src","0"
"xCoord","xCoord","a","D","D","net/minecraft/src/Vec3D","bo","net/minecraft/src","0"
"zCoord","zCoord","c","D","D","net/minecraft/src/Vec3D","bo","net/minecraft/src","0"
"vectorList","vectorList","d","Ljava/util/List;","Ljava/util/List;","net/minecraft/src/Vec3D","bo","net/minecraft/src","0"
"nextVector","nextVector","e","I","I","net/minecraft/src/Vec3D","bo","net/minecraft/src","0"
"macos","macos","d","Lnet/minecraft/src/EnumOS2;","Lbp;","net/minecraft/src/EnumOS2","bp","net/minecraft/src","0"
"windows","windows","c","Lnet/minecraft/src/EnumOS2;","Lbp;","net/minecraft/src/EnumOS2","bp","net/minecraft/src","0"
"unknown","unknown","e","Lnet/minecraft/src/EnumOS2;","Lbp;","net/minecraft/src/EnumOS2","bp","net/minecraft/src","0"
"solaris","solaris","b","Lnet/minecraft/src/EnumOS2;","Lbp;","net/minecraft/src/EnumOS2","bp","net/minecraft/src","0"
"linux","linux","a","Lnet/minecraft/src/EnumOS2;","Lbp;","net/minecraft/src/EnumOS2","bp","net/minecraft/src","0"
"renderManager","renderManager","a","Lnet/minecraft/src/RenderManager;","Lfl;","net/minecraft/src/Render","bq","net/minecraft/src","0"
"renderBlocksVar","renderBlocksVar","e","Lnet/minecraft/src/RenderBlocks;","Lcr;","net/minecraft/src/Render","bq","net/minecraft/src","0"
"modelBase","modelBase","d","Lnet/minecraft/src/ModelBase;","Lit;","net/minecraft/src/Render","bq","net/minecraft/src","0"
"shadowSize","shadowSize","b","F","F","net/minecraft/src/Render","bq","net/minecraft/src","0"
"shadowOpaque","shadowOpaque","c","F","F","net/minecraft/src/Render","bq","net/minecraft/src","0"
"errorTitle","errorTitle","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/GuiErrorScreen","bw","net/minecraft/src","0"
"errorException","errorException","h","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/GuiErrorScreen","bw","net/minecraft/src","0"
"modelSign","modelSign","b","Lnet/minecraft/src/SignModel;","Ldk;","net/minecraft/src/TileEntitySignRenderer","bx","net/minecraft/src","0"
"intValue","intValue","a","I","I","net/minecraft/src/NBTTagInt","by","net/minecraft/src","0"
"corners","corners","j","[Lnet/minecraft/src/PositionTextureVertex;","[Lhi;","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"mirror","mirror","g","Z","Z","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"isHidden","isHidden","i","Z","Z","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"showModel","showModel","h","Z","Z","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"compiled","compiled","n","Z","Z","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"faces","faces","k","[Lnet/minecraft/src/TexturedQuad;","[Lfw;","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"rotationPointX","rotationPointX","a","F","F","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"rotationPointZ","rotationPointZ","c","F","F","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"rotationPointY","rotationPointY","b","F","F","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"rotateAngleY","rotateAngleY","e","F","F","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"rotateAngleX","rotateAngleX","d","F","F","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"rotateAngleZ","rotateAngleZ","f","F","F","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"textureOffsetX","textureOffsetX","l","I","I","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"textureOffsetY","textureOffsetY","m","I","I","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"displayList","displayList","o","I","I","net/minecraft/src/ModelRenderer","bz","net/minecraft/src","0"
"green","green","b","[F","[F","net/minecraft/src/TextureLavaFX","ca","net/minecraft/src","0"
"red","red","a","[F","[F","net/minecraft/src/TextureLavaFX","ca","net/minecraft/src","0"
"alpha","alpha","d","[F","[F","net/minecraft/src/TextureLavaFX","ca","net/minecraft/src","0"
"blue","blue","c","[F","[F","net/minecraft/src/TextureLavaFX","ca","net/minecraft/src","0"
"pointedEntity","pointedEntity","l","Lnet/minecraft/src/Entity;","Leq;","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"unusedInt1","unusedInt1","b","I","I","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"fogColorBuffer","fogColorBuffer","d","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"fogColorRed","fogColorRed","e","F","F","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"rendererUpdateCount","rendererUpdateCount","k","I","I","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"fogColorBlue","fogColorBlue","g","F","F","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"mouseDX","mouseDX","m","I","I","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"itemRenderer","itemRenderer","a","Lnet/minecraft/src/ItemRenderer;","Ldg;","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"fogColor","fogColor","q","F","F","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"mc","mc","h","Lnet/minecraft/src/Minecraft;","Law;","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"isDisplayActive","isDisplayActive","i","Z","Z","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"random","random","o","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"unusedInt2","unusedInt2","c","I","I","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"fogColorGreen","fogColorGreen","f","F","F","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"farPlaneDistance","farPlaneDistance","j","F","F","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"mouseDY","mouseDY","n","I","I","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"prevFogColor","prevFogColor","p","F","F","net/minecraft/src/EntityRenderer","cb","net/minecraft/src","0"
"lastHRTime","lastHRTime","f","D","D","net/minecraft/src/Timer","cc","net/minecraft/src","0"
"timeSyncAdjustment","timeSyncAdjustment","i","D","D","net/minecraft/src/Timer","cc","net/minecraft/src","0"
"elapsedTicks","elapsedTicks","b","I","I","net/minecraft/src/Timer","cc","net/minecraft/src","0"
"ticksPerSecond","ticksPerSecond","a","F","F","net/minecraft/src/Timer","cc","net/minecraft/src","0"
"lastSyncSysClock","lastSyncSysClock","g","J","J","net/minecraft/src/Timer","cc","net/minecraft/src","0"
"renderPartialTicks","renderPartialTicks","c","F","F","net/minecraft/src/Timer","cc","net/minecraft/src","0"
"elapsedPartialTicks","elapsedPartialTicks","e","F","F","net/minecraft/src/Timer","cc","net/minecraft/src","0"
"lastSyncHRClock","lastSyncHRClock","h","J","J","net/minecraft/src/Timer","cc","net/minecraft/src","0"
"timerSpeed","timerSpeed","d","F","F","net/minecraft/src/Timer","cc","net/minecraft/src","0"
"keyDescription","keyDescription","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/KeyBinding","ce","net/minecraft/src","0"
"keyCode","keyCode","b","I","I","net/minecraft/src/KeyBinding","ce","net/minecraft/src","0"
"entity","entity","a","Lnet/minecraft/src/EntityPlayer;","Lgi;","net/minecraft/src/RenderSorter","c","net/minecraft/src","0"
"weaponDamage","weaponDamage","a","I","I","net/minecraft/src/ItemSword","cf","net/minecraft/src","0"
"distanceToTarget","distanceToTarget","h","F","F","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"isFirst","isFirst","j","Z","Z","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"totalPathDistance","totalPathDistance","f","F","F","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"distanceToNext","distanceToNext","g","F","F","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"index","index","e","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"zCoord","zCoord","c","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"hash","hash","d","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"xCoord","xCoord","a","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"yCoord","yCoord","b","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"previous","previous","i","Lnet/minecraft/src/PathPoint;","Ld;","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"blockID","blockID","a","I","I","net/minecraft/src/ItemBlock","cg","net/minecraft/src","0"
"random","random","a","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/src/BlockChest","e","net/minecraft/src","0"
"description","description","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/UnexpectedThrowable","g","net/minecraft/src","0"
"exception","exception","b","Ljava/lang/Exception;","Ljava/lang/Exception;","net/minecraft/src/UnexpectedThrowable","g","net/minecraft/src","0"
"screenTitle","screenTitle","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/GuiOptions","cj","net/minecraft/src","0"
"options","options","j","Lnet/minecraft/src/GameSettings;","Lja;","net/minecraft/src/GuiOptions","cj","net/minecraft/src","0"
"parentScreen","parentScreen","h","Lnet/minecraft/src/GuiScreen;","Ldc;","net/minecraft/src/GuiOptions","cj","net/minecraft/src","0"
"maxSpawns","maxSpawns","a","I","I","net/minecraft/src/SpawnerAnimals","ck","net/minecraft/src","0"
