"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"renderPassModel","renderPassModel","e","Lnet/minecraft/client/model/ModelBase;","Lnet/minecraft/client/b/l;","net/minecraft/client/render/entity/RenderLiving","net/minecraft/client/a/a/j","net/minecraft/client/render/entity","0"
"mainModel","mainModel","d","Lnet/minecraft/client/model/ModelBase;","Lnet/minecraft/client/b/l;","net/minecraft/client/render/entity/RenderLiving","net/minecraft/client/a/a/j","net/minecraft/client/render/entity","0"
"scale","scale","e","F","F","net/minecraft/client/render/entity/RenderGiantZombie","net/minecraft/client/a/a/l","net/minecraft/client/render/entity","0"
"soundUrl","soundUrl","b","Ljava/net/URL;","Ljava/net/URL;","net/minecraft/client/sound/SoundPoolEntry","net/minecraft/client/e/a","net/minecraft/client/sound","0"
"soundName","soundName","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/client/sound/SoundPoolEntry","net/minecraft/client/e/a","net/minecraft/client/sound","0"
"loaded","loaded","f","Z","Z","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"soundPoolMusic","soundPoolMusic","c","Lnet/minecraft/client/sound/SoundPool;","Lnet/minecraft/client/e/b;","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"soundPoolSounds","soundPoolSounds","b","Lnet/minecraft/client/sound/SoundPool;","Lnet/minecraft/client/e/b;","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"options","options","e","Lnet/minecraft/client/GameSettings;","Lnet/minecraft/client/q;","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"latestSoundID","latestSoundID","d","I","I","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"sndSystem","sndSystem","a","Lpaulscode/sound/SoundSystem;","Lpaulscode/sound/SoundSystem;","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"nameToSoundPoolEntriesMapping","nameToSoundPoolEntriesMapping","b","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/client/sound/SoundPool","net/minecraft/client/e/b","net/minecraft/client/sound","0"
"numberOfSoundPoolEntries","numberOfSoundPoolEntries","c","I","I","net/minecraft/client/sound/SoundPool","net/minecraft/client/e/b","net/minecraft/client/sound","0"
"rand","rand","a","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/client/sound/SoundPool","net/minecraft/client/e/b","net/minecraft/client/sound","0"
"source","source","a","Lnet/minecraft/game/level/generator/noise/NoiseGenerator;","Lnet/minecraft/a/a/c/a/b;","net/minecraft/game/level/generator/noise/NoiseGeneratorDistort","net/minecraft/a/a/c/a/d","net/minecraft/game/level/generator/noise","0"
"distort","distort","b","Lnet/minecraft/game/level/generator/noise/NoiseGenerator;","Lnet/minecraft/a/a/c/a/b;","net/minecraft/game/level/generator/noise/NoiseGeneratorDistort","net/minecraft/a/a/c/a/d","net/minecraft/game/level/generator/noise","0"
"SIN_TABLE","SIN_TABLE","a","[F","[F","util/MathHelper","a/a","util","0"
"width","width","a","I","I","net/minecraft/game/level/EntityMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"entities","entities","e","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/level/EntityMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"entitiesExcludingEntity","entitiesExcludingEntity","h","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/level/EntityMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"entityGrid","entityGrid","d","[Ljava/util/List;","[Ljava/util/List;","net/minecraft/game/level/EntityMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"slot2","slot2","g","Lnet/minecraft/game/level/EntityMapSlot;","Lnet/minecraft/a/a/f;","net/minecraft/game/level/EntityMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"slot","slot","f","Lnet/minecraft/game/level/EntityMapSlot;","Lnet/minecraft/a/a/f;","net/minecraft/game/level/EntityMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"depth","depth","b","I","I","net/minecraft/game/level/EntityMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"height","height","c","I","I","net/minecraft/game/level/EntityMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"skylightSubtracted","skylightSubtracted","r","I","I","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"lightingUpdateList","lightingUpdateList","b","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"blockLightList","blockLightList","k","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"worldHeight","worldHeight","f","I","I","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"lightingUpdateList2","lightingUpdateList2","m","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"worldWidth","worldWidth","d","I","I","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"lightingUpdateList3","lightingUpdateList3","n","[I","[I","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"data","data","h","[B","[B","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"lightValue","lightValue","q","I","I","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"chunks","chunks","o","[B","[B","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"metadataChunkBlock","metadataChunkBlock","p","Lnet/minecraft/game/level/MetadataChunkBlock;","Lnet/minecraft/a/a/c;","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"skyLightList","skyLightList","j","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"worldLength","worldLength","e","I","I","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"lightingUpdateList1","lightingUpdateList1","l","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"worldObj","worldObj","c","Lnet/minecraft/game/level/World;","Lnet/minecraft/a/a/g;","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"heightMap","heightMap","i","[I","[I","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"lightingUpdateCounter","lightingUpdateCounter","a","I","I","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"blocks","blocks","g","[B","[B","net/minecraft/game/level/Light","net/minecraft/a/a/h","net/minecraft/game/level","0"
"generatorCollection","generatorCollection","a","[Lnet/minecraft/game/level/generator/noise/NoiseGeneratorPerlin;","[Lnet/minecraft/a/a/c/a/a;","net/minecraft/game/level/generator/noise/NoiseGeneratorOctaves","net/minecraft/a/a/c/a/c","net/minecraft/game/level/generator/noise","0"
"octaves","octaves","b","I","I","net/minecraft/game/level/generator/noise/NoiseGeneratorOctaves","net/minecraft/a/a/c/a/c","net/minecraft/game/level/generator/noise","0"
"y","y","b","I","I","net/minecraft/game/level/MetadataChunkBlock","net/minecraft/a/a/c","net/minecraft/game/level","0"
"z","z","c","I","I","net/minecraft/game/level/MetadataChunkBlock","net/minecraft/a/a/c","net/minecraft/game/level","0"
"x","x","a","I","I","net/minecraft/game/level/MetadataChunkBlock","net/minecraft/a/a/c","net/minecraft/game/level","0"
"maxZ","maxZ","f","I","I","net/minecraft/game/level/MetadataChunkBlock","net/minecraft/a/a/c","net/minecraft/game/level","0"
"maxX","maxX","d","I","I","net/minecraft/game/level/MetadataChunkBlock","net/minecraft/a/a/c","net/minecraft/game/level","0"
"maxY","maxY","e","I","I","net/minecraft/game/level/MetadataChunkBlock","net/minecraft/a/a/c","net/minecraft/game/level","0"
"worldObj","worldObj","a","Lnet/minecraft/game/level/World;","Lnet/minecraft/a/a/g;","net/minecraft/game/level/MobSpawner","net/minecraft/a/a/b","net/minecraft/game/level","0"
"guiLoading","guiLoading","a","Lutil/IProgressUpdate;","La/b;","net/minecraft/game/level/LevelLoader","net/minecraft/a/a/a","net/minecraft/game/level","0"
"skyColor","skyColor","v","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"random","random","q","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"difficultySetting","difficultySetting","E","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"playerEntity","playerEntity","y","Lnet/minecraft/game/entity/EntityLiving;","Lnet/minecraft/a/c/e;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"entityMap","entityMap","r","Lnet/minecraft/game/level/EntityMap;","Lnet/minecraft/a/a/i;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"cloudHeight","cloudHeight","u","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"data","data","e","[B","[B","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"worldTime","worldTime","D","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"playTime","playTime","L","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"defaultFluid","defaultFluid","m","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"groundLevel","groundLevel","t","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"lightUpdates","lightUpdates","M","Lnet/minecraft/game/level/Light;","Lnet/minecraft/a/a/h;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"tickList","tickList","G","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"blocks","blocks","d","[B","[B","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"list","list","H","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"rotSpawn","rotSpawn","l","F","F","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"updateLCG","updateLCG","K","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"waterLevel","waterLevel","s","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"rand","rand","I","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"skylightSubtracted","skylightSubtracted","B","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"height","height","c","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"randId","randId","J","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"zSpawn","zSpawn","k","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"map","map","o","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"length","length","b","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"skyBrightness","skyBrightness","A","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"floodedBlocks","floodedBlocks","Q","[I","[I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"ySpawn","ySpawn","j","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"survivalWorld","survivalWorld","z","Z","Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"name","name","f","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"worldAccesses","worldAccesses","n","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"width","width","a","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"coords","coords","P","[I","[I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"xSpawn","xSpawn","i","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"cloudColor","cloudColor","x","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"pathFinder","pathFinder","C","Lnet/minecraft/game/level/path/Pathfinder;","Lnet/minecraft/a/a/a/c;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"createTime","createTime","h","J","J","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"floodFillCounters","floodFillCounters","O","[S","[S","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"heightMap","heightMap","p","[I","[I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"fogColor","fogColor","w","I","I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"floodFillCounter","floodFillCounter","N","S","S","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"lightBrightnessTable","lightBrightnessTable","F","[F","[F","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"authorName","authorName","g","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"permutations","permutations","a","[I","[I","net/minecraft/game/level/generator/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/level/generator/noise","0"
"zSlot","zSlot","c","I","I","net/minecraft/game/level/EntityMapSlot","net/minecraft/a/a/f","net/minecraft/game/level","0"
"xSlot","xSlot","a","I","I","net/minecraft/game/level/EntityMapSlot","net/minecraft/a/a/f","net/minecraft/game/level","0"
"ySlot","ySlot","b","I","I","net/minecraft/game/level/EntityMapSlot","net/minecraft/a/a/f","net/minecraft/game/level","0"
"entityMap","entityMap","d","Lnet/minecraft/game/level/EntityMap;","Lnet/minecraft/a/a/i;","net/minecraft/game/level/EntityMapSlot","net/minecraft/a/a/f","net/minecraft/game/level","0"
"blockID","blockID","d","I","I","net/minecraft/game/level/NextTickListEntry","net/minecraft/a/a/e","net/minecraft/game/level","0"
"scheduledTime","scheduledTime","e","I","I","net/minecraft/game/level/NextTickListEntry","net/minecraft/a/a/e","net/minecraft/game/level","0"
"yCoord","yCoord","b","I","I","net/minecraft/game/level/NextTickListEntry","net/minecraft/a/a/e","net/minecraft/game/level","0"
"zCoord","zCoord","c","I","I","net/minecraft/game/level/NextTickListEntry","net/minecraft/a/a/e","net/minecraft/game/level","0"
"xCoord","xCoord","a","I","I","net/minecraft/game/level/NextTickListEntry","net/minecraft/a/a/e","net/minecraft/game/level","0"
"sheared","sheared","a","Z","Z","net/minecraft/game/entity/animal/EntitySheep","net/minecraft/a/c/b/b","net/minecraft/game/entity/animal","0"
"entityToPickUp","entityToPickUp","Z","Lnet/minecraft/game/entity/Entity;","Lnet/minecraft/a/c/b;","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"yOffs","yOffs","ad","F","F","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"age","age","ab","I","I","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"entityPickingUp","entityPickingUp","aa","Lnet/minecraft/game/entity/EntityLiving;","Lnet/minecraft/a/c/e;","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"maxAge","maxAge","ac","I","I","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"xCoord","xCoord","a","I","I","net/minecraft/game/level/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/level/path","0"
"yCoord","yCoord","b","I","I","net/minecraft/game/level/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/level/path","0"
"zCoord","zCoord","c","I","I","net/minecraft/game/level/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/level/path","0"
"hash","hash","d","I","I","net/minecraft/game/level/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/level/path","0"
"index","index","e","I","I","net/minecraft/game/level/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/level/path","0"
"totalPathDistance","totalPathDistance","f","F","F","net/minecraft/game/level/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/level/path","0"
"distanceToNext","distanceToNext","g","F","F","net/minecraft/game/level/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/level/path","0"
"distanceToTarget","distanceToTarget","h","F","F","net/minecraft/game/level/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/level/path","0"
"isFirst","isFirst","j","Z","Z","net/minecraft/game/level/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/level/path","0"
"previous","previous","i","Lnet/minecraft/game/level/path/PathPoint;","Lnet/minecraft/a/a/a/a;","net/minecraft/game/level/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/level/path","0"
"lavaParticleScale","lavaParticleScale","Z","F","F","net/minecraft/client/effect/EntityLavaFX","net/minecraft/client/f/g","net/minecraft/client/effect","0"
"path","path","b","Lnet/minecraft/game/level/path/Path;","Lnet/minecraft/a/a/a/d;","net/minecraft/game/level/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/level/path","0"
"worldMap","worldMap","a","Lnet/minecraft/game/level/World;","Lnet/minecraft/a/a/g;","net/minecraft/game/level/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/level/path","0"
"pathOptions","pathOptions","d","[Lnet/minecraft/game/level/path/PathPoint;","[Lnet/minecraft/a/a/a/a;","net/minecraft/game/level/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/level/path","0"
"pointMap","pointMap","c","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/game/level/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/level/path","0"
"pathIndex","pathIndex","b","I","I","net/minecraft/game/level/path/PathEntity","net/minecraft/a/a/a/b","net/minecraft/game/level/path","0"
"points","points","a","[Lnet/minecraft/game/level/path/PathPoint;","[Lnet/minecraft/a/a/a/a;","net/minecraft/game/level/path/PathEntity","net/minecraft/a/a/a/b","net/minecraft/game/level/path","0"
"rand","rand","d","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"fxLayers","fxLayers","b","[Ljava/util/List;","[Ljava/util/List;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"worldObj","worldObj","a","Lnet/minecraft/game/level/World;","Lnet/minecraft/a/a/g;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"renderEngine","renderEngine","c","Lnet/minecraft/client/render/RenderEngine;","Lnet/minecraft/client/a/k;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"count","count","b","I","I","net/minecraft/game/level/path/Path","net/minecraft/a/a/a/d","net/minecraft/game/level/path","0"
"pathPoints","pathPoints","a","[Lnet/minecraft/game/level/path/PathPoint;","[Lnet/minecraft/a/a/a/a;","net/minecraft/game/level/path/Path","net/minecraft/a/a/a/d","net/minecraft/game/level/path","0"
"flameScale","flameScale","Z","F","F","net/minecraft/client/effect/EntityFlameFX","net/minecraft/client/f/c","net/minecraft/client/effect","0"
"smokeParticleScale","smokeParticleScale","Z","F","F","net/minecraft/client/effect/EntitySmokeFX","net/minecraft/client/f/j","net/minecraft/client/effect","0"
"motionZ1","motionZ1","O","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleTextureIndex","particleTextureIndex","P","I","I","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleRed","particleRed","W","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleGravity","particleGravity","V","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleScale","particleScale","U","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleTextureJitterY","particleTextureJitterY","R","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleMaxAge","particleMaxAge","T","I","I","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleTextureJitterX","particleTextureJitterX","Q","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleAge","particleAge","S","I","I","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleBlue","particleBlue","Y","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleGreen","particleGreen","X","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"motionY1","motionY1","b","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"motionX1","motionX1","a","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"chestContents","chestContents","e","[Lnet/minecraft/game/item/ItemStack;","[Lnet/minecraft/a/b/k;","net/minecraft/game/level/block/tileentity/TileEntityChest","net/minecraft/a/a/b/a/c","net/minecraft/game/level/block/tileentity","0"
"yCoord","yCoord","c","I","I","net/minecraft/game/level/block/tileentity/TileEntity","net/minecraft/a/a/b/a/a","net/minecraft/game/level/block/tileentity","0"
"zCoord","zCoord","d","I","I","net/minecraft/game/level/block/tileentity/TileEntity","net/minecraft/a/a/b/a/a","net/minecraft/game/level/block/tileentity","0"
"worldObj","worldObj","a","Lnet/minecraft/game/level/World;","Lnet/minecraft/a/a/g;","net/minecraft/game/level/block/tileentity/TileEntity","net/minecraft/a/a/b/a/a","net/minecraft/game/level/block/tileentity","0"
"xCoord","xCoord","b","I","I","net/minecraft/game/level/block/tileentity/TileEntity","net/minecraft/a/a/b/a/a","net/minecraft/game/level/block/tileentity","0"
"furnaceBurnTime","furnaceBurnTime","f","I","I","net/minecraft/game/level/block/tileentity/TileEntityFurnace","net/minecraft/a/a/b/a/b","net/minecraft/game/level/block/tileentity","0"
