"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"tryToSetLibraryAndCodecs","tryToSetLibraryAndCodecs","c","()V","()V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"addSound","addSound","a","(Ljava/lang/String;Ljava/io/File;)V","(Ljava/lang/String;Ljava/io/File;)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"closeMinecraft","closeMinecraft","b","()V","()V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"playSound","playSound","a","(Ljava/lang/String;FFFFF)V","(Ljava/lang/String;FFFFF)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"loadSoundSettings","loadSoundSettings","a","(Lnet/minecraft/client/GameSettings;)V","(Lnet/minecraft/client/q;)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"onSoundOptionsChanged","onSoundOptionsChanged","a","()V","()V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"setListener","setListener","a","(Lnet/minecraft/game/entity/EntityLiving;F)V","(Lnet/minecraft/a/c/e;F)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"playRandomMusicIfReady","playRandomMusicIfReady","a","(FFF)V","(FFF)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"playSoundFX","playSoundFX","a","(Ljava/lang/String;FF)V","(Ljava/lang/String;FF)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"addMusic","addMusic","b","(Ljava/lang/String;Ljava/io/File;)V","(Ljava/lang/String;Ljava/io/File;)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"addSound","addSound","a","(Ljava/lang/String;Ljava/io/File;)Lnet/minecraft/client/sound/SoundPoolEntry;","(Ljava/lang/String;Ljava/io/File;)Lnet/minecraft/client/e/a;","net/minecraft/client/sound/SoundPool","net/minecraft/client/e/b","net/minecraft/client/sound","0"
"getRandomSoundFromSoundPool","getRandomSoundFromSoundPool","a","(Ljava/lang/String;)Lnet/minecraft/client/sound/SoundPoolEntry;","(Ljava/lang/String;)Lnet/minecraft/client/e/a;","net/minecraft/client/sound/SoundPool","net/minecraft/client/e/b","net/minecraft/client/sound","0"
"abs","abs","e","(F)F","(F)F","util/MathHelper","a/a","util","0"
"floor_double","floor_double","a","(D)I","(D)I","util/MathHelper","a/a","util","0"
"cos","cos","b","(F)F","(F)F","util/MathHelper","a/a","util","0"
"floor_float","floor_float","d","(F)I","(F)I","util/MathHelper","a/a","util","0"
"sin","sin","a","(F)F","(F)F","util/MathHelper","a/a","util","0"
"sqrt_float","sqrt_float","c","(F)F","(F)F","util/MathHelper","a/a","util","0"
"generateNoise","generateNoise","a","(DD)D","(DD)D","net/minecraft/game/level/generator/noise/NoiseGenerator","net/minecraft/a/a/c/a/b","net/minecraft/game/level/generator/noise","0"
"updateEntityList","updateEntityList","a","()V","()V","net/minecraft/game/level/BlockMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"getEntities","getEntities","a","(Lnet/minecraft/game/entity/Entity;FFFFFF)Ljava/util/List;","(Lnet/minecraft/a/c/b;FFFFFF)Ljava/util/List;","net/minecraft/game/level/BlockMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"remove","remove","b","(Lnet/minecraft/game/entity/Entity;)V","(Lnet/minecraft/a/c/b;)V","net/minecraft/game/level/BlockMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"getEntitiesWithinAABBExcludingEntity","getEntitiesWithinAABBExcludingEntity","a","(Lnet/minecraft/game/entity/Entity;Lnet/minecraft/client/physics/AxisAlignedBB;)Ljava/util/List;","(Lnet/minecraft/a/c/b;Lnet/minecraft/a/d/b;)Ljava/util/List;","net/minecraft/game/level/BlockMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"getEntities","getEntities","a","(Lnet/minecraft/game/entity/Entity;FFFFFFLjava/util/List;)Ljava/util/List;","(Lnet/minecraft/a/c/b;FFFFFFLjava/util/List;)Ljava/util/List;","net/minecraft/game/level/BlockMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"insert","insert","a","(Lnet/minecraft/game/entity/Entity;)V","(Lnet/minecraft/a/c/b;)V","net/minecraft/game/level/BlockMap","net/minecraft/a/a/i","net/minecraft/game/level","0"
"updateBlockLight","updateBlockLight","a","(IIIIII)V","(IIIIII)V","net/minecraft/game/level/LightUpdates","net/minecraft/a/a/h","net/minecraft/game/level","0"
"updateSkylight","updateSkylight","a","(IIII)V","(IIII)V","net/minecraft/game/level/LightUpdates","net/minecraft/a/a/h","net/minecraft/game/level","0"
"updateLight","updateLight","b","(I)V","(I)V","net/minecraft/game/level/LightUpdates","net/minecraft/a/a/h","net/minecraft/game/level","0"
"updateLists","updateLists","b","(IIIIII)V","(IIIIII)V","net/minecraft/game/level/LightUpdates","net/minecraft/a/a/h","net/minecraft/game/level","0"
"updateLight","updateLight","a","()V","()V","net/minecraft/game/level/LightUpdates","net/minecraft/a/a/h","net/minecraft/game/level","0"
"getLightingUpdates","getLightingUpdates","c","()[I","()[I","net/minecraft/game/level/LightUpdates","net/minecraft/a/a/h","net/minecraft/game/level","0"
"updateDaylightCycle","updateDaylightCycle","a","(I)V","(I)V","net/minecraft/game/level/LightUpdates","net/minecraft/a/a/h","net/minecraft/game/level","0"
"debugSkylightUpdates","debugSkylightUpdates","b","()Ljava/lang/String;","()Ljava/lang/String;","net/minecraft/game/level/LightUpdates","net/minecraft/a/a/h","net/minecraft/game/level","0"
"resetProgressAndWorkingMessage","resetProgressAndWorkingMessage","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","util/IProgressUpdate","a/b","util","0"
"displayProgressMessage","displayProgressMessage","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","util/IProgressUpdate","a/b","util","0"
"setLoadingProgress","setLoadingProgress","a","(I)V","(I)V","util/IProgressUpdate","a/b","util","0"
"performSpawning","performSpawning","a","()V","()V","net/minecraft/game/level/Spawner","net/minecraft/a/a/b","net/minecraft/game/level","0"
"loadEntity","loadEntity","a","(Lnet/minecraft/game/level/World;Ljava/lang/String;)Lnet/minecraft/game/entity/Entity;","(Lnet/minecraft/a/a/g;Ljava/lang/String;)Lnet/minecraft/a/c/b;","net/minecraft/game/level/LevelLoader","net/minecraft/a/a/a","net/minecraft/game/level","0"
"save","save","a","(Lnet/minecraft/game/level/World;Ljava/io/OutputStream;)V","(Lnet/minecraft/a/a/g;Ljava/io/OutputStream;)V","net/minecraft/game/level/LevelLoader","net/minecraft/a/a/a","net/minecraft/game/level","0"
"load","load","a","(Ljava/io/InputStream;)Lnet/minecraft/game/level/World;","(Ljava/io/InputStream;)Lnet/minecraft/a/a/g;","net/minecraft/game/level/LevelLoader","net/minecraft/a/a/a","net/minecraft/game/level","0"
"playSoundEffect","playSoundEffect","a","(FFFLjava/lang/String;F)V","(FFFLjava/lang/String;F)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"handleMaterialAcceleration","handleMaterialAcceleration","a","(Lnet/minecraft/client/physics/AxisAlignedBB;Lnet/minecraft/game/block/Material;)Z","(Lnet/minecraft/a/d/b;Lnet/minecraft/a/a/d/c;)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"notifyBlocksOfNeighborChange","notifyBlocksOfNeighborChange","c","(IIII)V","(IIII)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"entitiesInLevelList","entitiesInLevelList","a","(Ljava/lang/Class;)I","(Ljava/lang/Class;)I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"tick","tick","f","()V","()V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getGroundLevel","getGroundLevel","g","()I","()I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getEntitiesWithinAABBExcludingEntity","getEntitiesWithinAABBExcludingEntity","a","(Lnet/minecraft/game/entity/Entity;Lnet/minecraft/client/physics/AxisAlignedBB;)Ljava/util/List;","(Lnet/minecraft/a/c/b;Lnet/minecraft/a/d/b;)Ljava/util/List;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getBlockMetadata","getBlockMetadata","e","(III)B","(III)B","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getBlockDensity","getBlockDensity","a","(Lnet/minecraft/client/renderer/Vec3D;Lnet/minecraft/client/physics/AxisAlignedBB;)F","(Lnet/minecraft/a/d/a;Lnet/minecraft/a/d/b;)F","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"floodFill","floodFill","b","(IIIII)I","(IIIII)I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"setBlockTileEntity","setBlockTileEntity","a","(IIILnet/minecraft/game/block/tileentity/TileEntity;)V","(IIILnet/minecraft/a/a/b/a/a;)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getCollidingBoundingBoxes","getCollidingBoundingBoxes","a","(Lnet/minecraft/client/physics/AxisAlignedBB;)Ljava/util/ArrayList;","(Lnet/minecraft/a/d/b;)Ljava/util/ArrayList;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"setTileNoUpdate","setTileNoUpdate","d","(IIII)Z","(IIII)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"updateChunkLight","updateChunkLight","a","(I)V","(I)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"rayTraceBlocks","rayTraceBlocks","a","(Lnet/minecraft/client/renderer/Vec3D;Lnet/minecraft/client/renderer/Vec3D;)Lnet/minecraft/client/physics/MovingObjectPosition;","(Lnet/minecraft/a/d/a;Lnet/minecraft/a/d/a;)Lnet/minecraft/a/d/c;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"debugSkylightUpdates","debugSkylightUpdates","j","()Ljava/lang/String;","()Ljava/lang/String;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"releaseEntitySkin","releaseEntitySkin","b","(Lnet/minecraft/game/entity/Entity;)V","(Lnet/minecraft/a/c/b;)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"updateLighting","updateLighting","d","()V","()V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"setTileNoNeighborChange","setTileNoNeighborChange","a","(IIII)Z","(IIII)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"playSoundAtPlayer","playSoundAtPlayer","a","(FFFLjava/lang/String;FF)V","(FFFLjava/lang/String;FF)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"spawnParticle","spawnParticle","a","(Ljava/lang/String;FFFFFF)V","(Ljava/lang/String;FFFFFF)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getSkyBrightness","getSkyBrightness","e","()I","()I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"updateEntities","updateEntities","c","()V","()V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"worldMethod","worldMethod","k","()V","()V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"setBlockWithNotify","setBlockWithNotify","b","(IIII)Z","(IIII)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getSkyColor","getSkyColor","b","(F)Lnet/minecraft/client/renderer/Vec3D;","(F)Lnet/minecraft/a/d/a;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"generate","generate","a","(III[B[B)V","(III[B[B)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"isWater","isWater","g","(III)Z","(III)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getBlockTileEntity","getBlockTileEntity","j","(III)Lnet/minecraft/game/block/tileentity/TileEntity;","(III)Lnet/minecraft/a/a/b/a/a;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getCelestialAngle","getCelestialAngle","c","(F)F","(F)F","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"addWorldAccess","addWorldAccess","a","(Lnet/minecraft/game/level/IWorldAccess;)V","(Lnet/minecraft/a/a/d;)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"extinguishFire","extinguishFire","g","(IIII)V","(IIII)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"swap","swap","a","(IIIIII)V","(IIIIII)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"findSpawn","findSpawn","b","()V","()V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"removeBlockTileEntity","removeBlockTileEntity","i","(III)V","(III)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"isBoundingBoxBurning","isBoundingBoxBurning","c","(Lnet/minecraft/client/physics/AxisAlignedBB;)Z","(Lnet/minecraft/a/d/b;)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getBlockId","getBlockId","a","(III)I","(III)I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getCloudColor","getCloudColor","e","(F)Lnet/minecraft/client/renderer/Vec3D;","(F)Lnet/minecraft/a/d/a;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"createExplosion","createExplosion","a","(Lnet/minecraft/game/entity/Entity;FFFF)V","(Lnet/minecraft/a/c/b;FFFF)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"growTrees","growTrees","h","(III)Z","(III)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"findSubclassOf","findSubclassOf","b","(Ljava/lang/Class;)Lnet/minecraft/game/entity/Entity;","(Ljava/lang/Class;)Lnet/minecraft/a/c/b;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"removeWorldAccess","removeWorldAccess","b","(Lnet/minecraft/game/level/IWorldAccess;)V","(Lnet/minecraft/a/a/d;)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"updateTile","updateTile","h","(IIII)V","(IIII)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"load","load","a","()V","()V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getBlockMaterial","getBlockMaterial","f","(III)Lnet/minecraft/game/block/Material;","(III)Lnet/minecraft/a/a/d/c;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getIsAnyLiquid","getIsAnyLiquid","b","(Lnet/minecraft/client/physics/AxisAlignedBB;)Z","(Lnet/minecraft/a/d/b;)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getFogColor","getFogColor","d","(F)Lnet/minecraft/client/renderer/Vec3D;","(F)Lnet/minecraft/a/d/a;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getFirstUncoveredBlock","getFirstUncoveredBlock","a","(II)I","(II)I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getStarBrightness","getStarBrightness","a","(F)F","(F)F","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"playSoundAtEntity","playSoundAtEntity","a","(Lnet/minecraft/game/entity/Entity;Ljava/lang/String;FF)V","(Lnet/minecraft/a/c/b;Ljava/lang/String;FF)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"randomDisplayUpdates","randomDisplayUpdates","k","(III)V","(III)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"scheduleBlockUpdate","scheduleBlockUpdate","e","(IIII)V","(IIII)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getLightBrightness","getLightBrightness","c","(III)F","(III)F","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"checkIfAABBIsClear","checkIfAABBIsClear","e","(Lnet/minecraft/client/physics/AxisAlignedBB;)Z","(Lnet/minecraft/a/d/b;)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"isSolid","isSolid","a","(FFFF)Z","(FFFF)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"obtainEntitySkin","obtainEntitySkin","a","(Lnet/minecraft/game/entity/Entity;)V","(Lnet/minecraft/a/c/b;)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"isBlockNormalCube","isBlockNormalCube","b","(III)Z","(III)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"setBlockMetadataWithNotify","setBlockMetadataWithNotify","f","(IIII)V","(IIII)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"canBlockSeeTheSky","canBlockSeeTheSky","l","(III)Z","(III)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"setSpawnLocation","setSpawnLocation","a","(IIIF)V","(IIIF)V","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"checkIfAABBIsClear1","checkIfAABBIsClear1","d","(Lnet/minecraft/client/physics/AxisAlignedBB;)Z","(Lnet/minecraft/a/d/b;)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getPlayerEntity","getPlayerEntity","i","()Lnet/minecraft/game/entity/Entity;","()Lnet/minecraft/a/c/b;","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"isSolid","isSolid","a","(FFF)Z","(FFF)Z","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getBlockLightValue","getBlockLightValue","d","(III)B","(III)B","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"getWaterLevel","getWaterLevel","h","()I","()I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"fluidFlowCheck","fluidFlowCheck","a","(IIIII)I","(IIIII)I","net/minecraft/game/level/World","net/minecraft/a/a/g","net/minecraft/game/level","0"
"grad","grad","a","(IDDD)D","(IDDD)D","net/minecraft/game/level/generator/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/level/generator/noise","0"
"generateNoise","generateNoise","a","(D)D","(D)D","net/minecraft/game/level/generator/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/level/generator/noise","0"
"lerp","lerp","a","(DDD)D","(DDD)D","net/minecraft/game/level/generator/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/level/generator/noise","0"
"remove","remove","b","(Lnet/minecraft/game/entity/Entity;)V","(Lnet/minecraft/a/c/b;)V","net/minecraft/game/level/BlockMapSlot","net/minecraft/a/a/f","net/minecraft/game/level","0"
"add","add","a","(Lnet/minecraft/game/entity/Entity;)V","(Lnet/minecraft/a/c/b;)V","net/minecraft/game/level/BlockMapSlot","net/minecraft/a/a/f","net/minecraft/game/level","0"
"init","init","a","(FFF)Lnet/minecraft/game/level/BlockMapSlot;","(FFF)Lnet/minecraft/a/a/f;","net/minecraft/game/level/BlockMapSlot","net/minecraft/a/a/f","net/minecraft/game/level","0"
"loadRenderers","loadRenderers","a","()V","()V","net/minecraft/game/level/IWorldAccess","net/minecraft/a/a/d","net/minecraft/game/level","0"
"spawnParticle","spawnParticle","a","(Ljava/lang/String;FFFFFF)V","(Ljava/lang/String;FFFFFF)V","net/minecraft/game/level/IWorldAccess","net/minecraft/a/a/d","net/minecraft/game/level","0"
"markBlockRangeNeedsUpdate","markBlockRangeNeedsUpdate","a","(IIIIII)V","(IIIIII)V","net/minecraft/game/level/IWorldAccess","net/minecraft/a/a/d","net/minecraft/game/level","0"
"releaseEntitySkin","releaseEntitySkin","b","(Lnet/minecraft/game/entity/Entity;)V","(Lnet/minecraft/a/c/b;)V","net/minecraft/game/level/IWorldAccess","net/minecraft/a/a/d","net/minecraft/game/level","0"
"obtainEntitySkin","obtainEntitySkin","a","(Lnet/minecraft/game/entity/Entity;)V","(Lnet/minecraft/a/c/b;)V","net/minecraft/game/level/IWorldAccess","net/minecraft/a/a/d","net/minecraft/game/level","0"
"updateAllRenderers","updateAllRenderers","h","()V","()V","net/minecraft/game/level/IWorldAccess","net/minecraft/a/a/d","net/minecraft/game/level","0"
"markBlockAndNeighborsNeedsUpdate","markBlockAndNeighborsNeedsUpdate","a","(III)V","(III)V","net/minecraft/game/level/IWorldAccess","net/minecraft/a/a/d","net/minecraft/game/level","0"
"playMusic","playMusic","a","(Ljava/lang/String;FFFF)V","(Ljava/lang/String;FFFF)V","net/minecraft/game/level/IWorldAccess","net/minecraft/a/a/d","net/minecraft/game/level","0"
"playSound","playSound","a","(Ljava/lang/String;FFFFF)V","(Ljava/lang/String;FFFFF)V","net/minecraft/game/level/IWorldAccess","net/minecraft/a/a/d","net/minecraft/game/level","0"
"distanceTo","distanceTo","a","(Lnet/minecraft/game/entity/PathPoint;)F","(Lnet/minecraft/a/a/a/a;)F","net/minecraft/game/entity/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/entity","0"
