"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"closeMinecraft","closeMinecraft","b","()V","()V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"playSound","playSound","a","(Ljava/lang/String;FFFFF)V","(Ljava/lang/String;FFFFF)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"onSoundOptionsChanged","onSoundOptionsChanged","a","()V","()V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"playSoundFX","playSoundFX","a","(Ljava/lang/String;FF)V","(Ljava/lang/String;FF)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"addMusic","addMusic","b","(Ljava/lang/String;Ljava/io/File;)V","(Ljava/lang/String;Ljava/io/File;)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"setListener","setListener","a","(Lnet/minecraft/game/entity/EntityLiving;F)V","(Lnet/minecraft/a/c/f;F)V","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"addSound","addSound","a","(Ljava/lang/String;Ljava/io/File;)Lnet/minecraft/client/sound/SoundPoolEntry;","(Ljava/lang/String;Ljava/io/File;)Lnet/minecraft/client/e/a;","net/minecraft/client/sound/SoundPool","net/minecraft/client/e/b","net/minecraft/client/sound","0"
"getRandomSoundFromSoundPool","getRandomSoundFromSoundPool","a","(Ljava/lang/String;)Lnet/minecraft/client/sound/SoundPoolEntry;","(Ljava/lang/String;)Lnet/minecraft/client/e/a;","net/minecraft/client/sound/SoundPool","net/minecraft/client/e/b","net/minecraft/client/sound","0"
"isValid","isValid","b","(I)Z","(I)Z","net/minecraft/game/world/chunk/loader/IsomEntityLoader","net/minecraft/a/a/c/a/d","net/minecraft/game/world/chunk/loader","0"
"loadFileDataBuffer","loadFileDataBuffer","a","(I)Lnet/minecraft/game/world/chunk/loader/IsomLoadData;","(I)Lnet/minecraft/a/a/c/a/f;","net/minecraft/game/world/chunk/loader/IsomEntityLoader","net/minecraft/a/a/c/a/d","net/minecraft/game/world/chunk/loader","0"
"closeWorld","closeWorld","a","()V","()V","net/minecraft/game/world/chunk/loader/IsomEntityLoader","net/minecraft/a/a/c/a/d","net/minecraft/game/world/chunk/loader","0"
"getBlockId","getBlockId","a","(III)I","(III)I","net/minecraft/game/world/IBlockAccess","net/minecraft/a/a/j","net/minecraft/game/world","0"
"getBlockMaterial","getBlockMaterial","e","(III)Lnet/minecraft/game/world/material/Material;","(III)Lnet/minecraft/a/a/e/c;","net/minecraft/game/world/IBlockAccess","net/minecraft/a/a/j","net/minecraft/game/world","0"
"getBlockTileEntity","getBlockTileEntity","b","(III)Lnet/minecraft/game/world/block/tileentity/TileEntity;","(III)Lnet/minecraft/a/a/b/a/a;","net/minecraft/game/world/IBlockAccess","net/minecraft/a/a/j","net/minecraft/game/world","0"
"isBlockNormalCube","isBlockNormalCube","f","(III)Z","(III)Z","net/minecraft/game/world/IBlockAccess","net/minecraft/a/a/j","net/minecraft/game/world","0"
"getBlockMetadata","getBlockMetadata","d","(III)I","(III)I","net/minecraft/game/world/IBlockAccess","net/minecraft/a/a/j","net/minecraft/game/world","0"
"getLightBrightness","getLightBrightness","c","(III)F","(III)F","net/minecraft/game/world/IBlockAccess","net/minecraft/a/a/j","net/minecraft/game/world","0"
"loadChunkIntoWorldFromCompound","loadChunkIntoWorldFromCompound","a","(Lnet/minecraft/game/world/World;Lcom/mojang/nbt/NBTTagCompound;)Lnet/minecraft/game/world/chunk/Chunk;","(Lnet/minecraft/a/a/h;Lcom/a/a/c;)Lnet/minecraft/a/a/c/e;","net/minecraft/game/world/chunk/loader/ChunkLoader","net/minecraft/a/a/c/a/e","net/minecraft/game/world/chunk/loader","0"
"storeChunkInCompound","storeChunkInCompound","a","(Lnet/minecraft/game/world/chunk/Chunk;Lnet/minecraft/game/world/World;Lcom/mojang/nbt/NBTTagCompound;)V","(Lnet/minecraft/a/a/c/e;Lnet/minecraft/a/a/h;Lcom/a/a/c;)V","net/minecraft/game/world/chunk/loader/ChunkLoader","net/minecraft/a/a/c/a/e","net/minecraft/game/world/chunk/loader","0"
"chunkFileForXZ","chunkFileForXZ","a","(II)Ljava/io/File;","(II)Ljava/io/File;","net/minecraft/game/world/chunk/loader/ChunkLoader","net/minecraft/a/a/c/a/e","net/minecraft/game/world/chunk/loader","0"
"abs","abs","e","(F)F","(F)F","util/MathHelper","a/a","util","0"
"bucketInt","bucketInt","a","(II)I","(II)I","util/MathHelper","a/a","util","0"
"floor_double","floor_double","b","(D)I","(D)I","util/MathHelper","a/a","util","0"
"abs_max","abs_max","a","(DD)D","(DD)D","util/MathHelper","a/a","util","0"
"sqrt_double","sqrt_double","a","(D)F","(D)F","util/MathHelper","a/a","util","0"
"cos","cos","b","(F)F","(F)F","util/MathHelper","a/a","util","0"
"floor_float","floor_float","d","(F)I","(F)I","util/MathHelper","a/a","util","0"
"sin","sin","a","(F)F","(F)F","util/MathHelper","a/a","util","0"
"sqrt_float","sqrt_float","c","(F)F","(F)F","util/MathHelper","a/a","util","0"
"equals","equals","equals","(Ljava/lang/Object;)Z","(Ljava/lang/Object;)Z","net/minecraft/game/world/ChunkPosition","net/minecraft/a/a/i","net/minecraft/game/world","0"
"saveExtraChunkData","saveExtraChunkData","b","(Lnet/minecraft/game/world/World;Lnet/minecraft/game/world/chunk/Chunk;)V","(Lnet/minecraft/a/a/h;Lnet/minecraft/a/a/c/e;)V","net/minecraft/game/world/chunk/loader/IChunkLoader","net/minecraft/a/a/c/a/b","net/minecraft/game/world/chunk/loader","0"
"saveChunk","saveChunk","a","(Lnet/minecraft/game/world/World;Lnet/minecraft/game/world/chunk/Chunk;)V","(Lnet/minecraft/a/a/h;Lnet/minecraft/a/a/c/e;)V","net/minecraft/game/world/chunk/loader/IChunkLoader","net/minecraft/a/a/c/a/b","net/minecraft/game/world/chunk/loader","0"
"loadChunk","loadChunk","a","(Lnet/minecraft/game/world/World;II)Lnet/minecraft/game/world/chunk/Chunk;","(Lnet/minecraft/a/a/h;II)Lnet/minecraft/a/a/c/e;","net/minecraft/game/world/chunk/loader/IChunkLoader","net/minecraft/a/a/c/a/b","net/minecraft/game/world/chunk/loader","0"
"saveExtraData","saveExtraData","b","()V","()V","net/minecraft/game/world/chunk/loader/IChunkLoader","net/minecraft/a/a/c/a/b","net/minecraft/game/world/chunk/loader","0"
"chunkTick","chunkTick","a","()V","()V","net/minecraft/game/world/chunk/loader/IChunkLoader","net/minecraft/a/a/c/a/b","net/minecraft/game/world/chunk/loader","0"
"getChunkProvider","getChunkProvider","a","(Ljava/io/File;)Lnet/minecraft/game/world/chunk/IChunkProvider;","(Ljava/io/File;)Lnet/minecraft/a/a/c/a;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"neighborLightPropagationChanged","neighborLightPropagationChanged","a","(Lnet/minecraft/game/world/EnumSkyBlock;IIII)V","(Lnet/minecraft/a/a/e;IIII)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"notifyBlocksOfNeighborChange","notifyBlocksOfNeighborChange","e","(IIII)V","(IIII)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getCloudColor","getCloudColor","c","(F)Lnet/minecraft/game/physics/Vec3D;","(F)Lnet/minecraft/a/d/a;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"removeWorldAccess","removeWorldAccess","b","(Lnet/minecraft/game/world/IWorldAccess;)V","(Lnet/minecraft/a/a/a;)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getPathToEntity","getPathToEntity","a","(Lnet/minecraft/game/entity/Entity;Lnet/minecraft/game/entity/Entity;F)Lnet/minecraft/game/world/path/PathEntity;","(Lnet/minecraft/a/c/b;Lnet/minecraft/a/c/b;F)Lnet/minecraft/a/a/a/b;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"scheduleBlockUpdate","scheduleBlockUpdate","f","(IIII)V","(IIII)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"deleteWorld","deleteWorld","b","(Ljava/io/File;Ljava/lang/String;)V","(Ljava/io/File;Ljava/lang/String;)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"tick","tick","g","()V","()V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getPlayerEntity","getPlayerEntity","e","()Lnet/minecraft/game/entity/Entity;","()Lnet/minecraft/a/c/b;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getDebugLoadedEntities","getDebugLoadedEntities","d","()Ljava/lang/String;","()Ljava/lang/String;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"blockExists","blockExists","g","(III)Z","(III)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"createExplosion","createExplosion","a","(Lnet/minecraft/game/entity/Entity;DDDF)V","(Lnet/minecraft/a/c/b;DDDF)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"saveWorldIndirectly","saveWorldIndirectly","a","(Lutil/IProgressUpdate;)V","(La/b;)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"updatingLighting","updatingLighting","f","()Z","()Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"markBlocksDirty","markBlocksDirty","a","(IIIIII)V","(IIIIII)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getBlockLightValue","getBlockLightValue","i","(III)I","(III)I","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"setBlockWithNotify","setBlockWithNotify","c","(IIII)Z","(IIII)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"isBoundingBoxBurning","isBoundingBoxBurning","c","(Lnet/minecraft/game/physics/AxisAlignedBB;)Z","(Lnet/minecraft/a/d/b;)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"canBlockSeeTheSky","canBlockSeeTheSky","h","(III)Z","(III)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getBlockDensity","getBlockDensity","a","(Lnet/minecraft/game/physics/Vec3D;Lnet/minecraft/game/physics/AxisAlignedBB;)F","(Lnet/minecraft/a/d/a;Lnet/minecraft/a/d/b;)F","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"calculateSkylightSubtracted","calculateSkylightSubtracted","f","(F)I","(F)I","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"setBlockTileEntity","setBlockTileEntity","a","(IIILnet/minecraft/game/world/block/tileentity/TileEntity;)V","(IIILnet/minecraft/a/a/b/a/a;)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"chunkExists","chunkExists","d","(II)Z","(II)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"markBlocksDirtyVertical","markBlocksDirtyVertical","d","(IIII)V","(IIII)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getIsAnyLiquid","getIsAnyLiquid","b","(Lnet/minecraft/game/physics/AxisAlignedBB;)Z","(Lnet/minecraft/a/d/b;)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getFogColor","getFogColor","d","(F)Lnet/minecraft/game/physics/Vec3D;","(F)Lnet/minecraft/a/d/a;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"checkIfAABBIsClear","checkIfAABBIsClear","a","(Lnet/minecraft/game/physics/AxisAlignedBB;)Z","(Lnet/minecraft/a/d/b;)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"TickUpdates","TickUpdates","a","(Z)Z","(Z)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"calculateFogLight","calculateFogLight","e","(F)F","(F)F","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"playSoundAtEntity","playSoundAtEntity","a","(Lnet/minecraft/game/entity/Entity;Ljava/lang/String;FF)V","(Lnet/minecraft/a/c/b;Ljava/lang/String;FF)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"removeBlockTileEntity","removeBlockTileEntity","k","(III)V","(III)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"notifyBlockOfNeighborChange","notifyBlockOfNeighborChange","i","(IIII)V","(IIII)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getSavedLightValue","getSavedLightValue","a","(Lnet/minecraft/game/world/EnumSkyBlock;III)I","(Lnet/minecraft/a/a/e;III)I","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getBlockLightValue_do","getBlockLightValue_do","a","(IIIZ)I","(IIIZ)I","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"unloadEntities","unloadEntities","b","(Ljava/util/List;)V","(Ljava/util/List;)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"listDirectoryFiles","listDirectoryFiles","a","([Ljava/io/File;)V","([Ljava/io/File;)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"setBlock","setBlock","a","(IIII)Z","(IIII)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"entityJoinedWorld","entityJoinedWorld","a","(Lnet/minecraft/game/entity/Entity;)V","(Lnet/minecraft/a/c/b;)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"canExistingBlockSeeTheSky","canExistingBlockSeeTheSky","j","(III)Z","(III)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"randomDisplayUpdates","randomDisplayUpdates","l","(III)V","(III)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"updateEntities","updateEntities","c","()V","()V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"checkChunksExist","checkChunksExist","b","(IIIIII)Z","(IIIIII)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getChunkFromChunkCoords","getChunkFromChunkCoords","a","(II)Lnet/minecraft/game/world/chunk/Chunk;","(II)Lnet/minecraft/a/a/c/e;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"setBlockMetadata","setBlockMetadata","b","(IIII)V","(IIII)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getLoadedEntityList","getLoadedEntityList","h","()Ljava/util/List;","()Ljava/util/List;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"addLoadedEntities","addLoadedEntities","a","(Ljava/util/List;)V","(Ljava/util/List;)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getFirstUncoveredBlock","getFirstUncoveredBlock","c","(II)I","(II)I","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getEntityPathToXYZ","getEntityPathToXYZ","a","(Lnet/minecraft/game/entity/Entity;IIIF)Lnet/minecraft/game/world/path/PathEntity;","(Lnet/minecraft/a/c/b;IIIF)Lnet/minecraft/a/a/a/b;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"saveWorld","saveWorld","a","(ZLutil/IProgressUpdate;)V","(ZLa/b;)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"spawnParticle","spawnParticle","a","(Ljava/lang/String;DDDDDD)V","(Ljava/lang/String;DDDDDD)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"handleMaterialAcceleration","handleMaterialAcceleration","a","(Lnet/minecraft/game/physics/AxisAlignedBB;Lnet/minecraft/game/world/material/Material;Lnet/minecraft/game/entity/Entity;)Z","(Lnet/minecraft/a/d/b;Lnet/minecraft/a/a/e/c;Lnet/minecraft/a/c/b;)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"setBlockAndMetadata","setBlockAndMetadata","a","(IIIII)Z","(IIIII)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"updateTileEntityChunkAndDoNothing","updateTileEntityChunkAndDoNothing","m","(III)V","(III)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"onBlockHit","onBlockHit","g","(IIII)V","(IIII)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"isDaytime","isDaytime","b","()Z","()Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"saveWorldFile","saveWorldFile","a","(Ljava/io/File;Ljava/lang/String;)Lcom/mojang/nbt/NBTTagCompound;","(Ljava/io/File;Ljava/lang/String;)Lcom/a/a/c;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"countEntities","countEntities","a","(Ljava/lang/Class;)I","(Ljava/lang/Class;)I","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"canBlockBePlacedAt","canBlockBePlacedAt","a","(IIIIZ)Z","(IIIIZ)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getHeightValue","getHeightValue","b","(II)I","(II)I","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getSkyColor","getSkyColor","a","(F)Lnet/minecraft/game/physics/Vec3D;","(F)Lnet/minecraft/a/d/a;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"updateEntity","updateEntity","c","(Lnet/minecraft/game/entity/Entity;)V","(Lnet/minecraft/a/c/b;)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getCollidingBoundingBoxes","getCollidingBoundingBoxes","a","(Lnet/minecraft/game/entity/Entity;Lnet/minecraft/game/physics/AxisAlignedBB;)Ljava/util/List;","(Lnet/minecraft/a/c/b;Lnet/minecraft/a/d/b;)Ljava/util/List;","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"isMaterialInBB","isMaterialInBB","a","(Lnet/minecraft/game/physics/AxisAlignedBB;Lnet/minecraft/game/world/material/Material;)Z","(Lnet/minecraft/a/d/b;Lnet/minecraft/a/a/e/c;)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"getCelestialAngle","getCelestialAngle","b","(F)F","(F)F","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"notifyBlockChange","notifyBlockChange","h","(IIII)V","(IIII)V","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
"setBlockAndMetadataWithNotify","setBlockAndMetadataWithNotify","b","(IIIII)Z","(IIIII)Z","net/minecraft/game/world/World","net/minecraft/a/a/h","net/minecraft/game/world","0"
