"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"STONE","STONE","b","Lnet/minecraft/src/EnumToolMaterial;","Lbn;","net/minecraft/src/EnumToolMaterial","bn","net/minecraft/src","0"
"WOOD","WOOD","a","Lnet/minecraft/src/EnumToolMaterial;","Lbn;","net/minecraft/src/EnumToolMaterial","bn","net/minecraft/src","0"
"triggerMobType","triggerMobType","a","Lnet/minecraft/src/EnumMobType;","Lqs;","net/minecraft/src/BlockPressurePlate","bo","net/minecraft/src","0"
"field_194_c","field_194_c","d","F","F","net/minecraft/src/Render","bp","net/minecraft/src","0"
"modelBase","modelBase","a","Lnet/minecraft/src/ModelBase;","Ljt;","net/minecraft/src/Render","bp","net/minecraft/src","0"
"renderManager","renderManager","b","Lnet/minecraft/src/RenderManager;","Lsd;","net/minecraft/src/Render","bp","net/minecraft/src","0"
"shadowSize","shadowSize","c","F","F","net/minecraft/src/Render","bp","net/minecraft/src","0"
"renderBlocks","renderBlocks","e","Lnet/minecraft/src/RenderBlocks;","Lcn;","net/minecraft/src/Render","bp","net/minecraft/src","0"
"field_809_i","field_809_i","i","I","I","net/minecraft/src/EntitySnowball","br","net/minecraft/src","0"
"xTileSnowball","xTileSnowball","b","I","I","net/minecraft/src/EntitySnowball","br","net/minecraft/src","0"
"thrower","thrower","g","Lnet/minecraft/src/EntityLiving;","Lkw;","net/minecraft/src/EntitySnowball","br","net/minecraft/src","0"
"shakeSnowball","shakeSnowball","a","I","I","net/minecraft/src/EntitySnowball","br","net/minecraft/src","0"
"zTileSnowball","zTileSnowball","d","I","I","net/minecraft/src/EntitySnowball","br","net/minecraft/src","0"
"yTileSnowball","yTileSnowball","c","I","I","net/minecraft/src/EntitySnowball","br","net/minecraft/src","0"
"inGroundSnowball","inGroundSnowball","f","Z","Z","net/minecraft/src/EntitySnowball","br","net/minecraft/src","0"
"inTileSnowball","inTileSnowball","e","I","I","net/minecraft/src/EntitySnowball","br","net/minecraft/src","0"
"field_810_h","field_810_h","h","I","I","net/minecraft/src/EntitySnowball","br","net/minecraft/src","0"
"field_25019_b","field_25019_b","b","I","I","net/minecraft/src/Packet70Bed","bt","net/minecraft/src","0"
"field_25020_a","field_25020_a","a","[Ljava/lang/String;","[Ljava/lang/String;","net/minecraft/src/Packet70Bed","bt","net/minecraft/src","0"
"field_4295_e","field_4295_e","e","[I","[I","net/minecraft/src/NoiseGenerator2","bv","net/minecraft/src","0"
"field_4292_a","field_4292_a","a","D","D","net/minecraft/src/NoiseGenerator2","bv","net/minecraft/src","0"
"field_4296_d","field_4296_d","d","[[I","[[I","net/minecraft/src/NoiseGenerator2","bv","net/minecraft/src","0"
"field_4297_c","field_4297_c","c","D","D","net/minecraft/src/NoiseGenerator2","bv","net/minecraft/src","0"
"field_4291_b","field_4291_b","b","D","D","net/minecraft/src/NoiseGenerator2","bv","net/minecraft/src","0"
"field_4293_g","field_4293_g","g","D","D","net/minecraft/src/NoiseGenerator2","bv","net/minecraft/src","0"
"field_4294_f","field_4294_f","f","D","D","net/minecraft/src/NoiseGenerator2","bv","net/minecraft/src","0"
"field_27282_b","field_27282_b","b","I","I","net/minecraft/src/ContainerChest","bw","net/minecraft/src","0"
"field_20125_a","field_20125_a","a","Lnet/minecraft/src/IInventory;","Lla;","net/minecraft/src/ContainerChest","bw","net/minecraft/src","0"
"message1","message1","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/GuiUnused","bx","net/minecraft/src","0"
"message2","message2","i","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/GuiUnused","bx","net/minecraft/src","0"
"field_9406_a","field_9406_a","a","I","I","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9402_e","field_9402_e","e","I","I","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9405_b","field_9405_b","b","D","D","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9400_g","field_9400_g","g","I","I","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9401_f","field_9401_f","f","I","I","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9403_d","field_9403_d","d","D","D","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9404_c","field_9404_c","c","D","D","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9398_i","field_9398_i","i","Z","Z","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9399_h","field_9399_h","h","I","I","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9396_k","field_9396_k","k","I","I","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9397_j","field_9397_j","j","Lnet/minecraft/src/EntityLiving;","Lkw;","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_9395_l","field_9395_l","l","I","I","net/minecraft/src/EntityFireball","by","net/minecraft/src","0"
"field_1146_h","field_1146_h","h","[F","[F","net/minecraft/src/TextureLavaFX","bz","net/minecraft/src","0"
"field_1147_g","field_1147_g","g","[F","[F","net/minecraft/src/TextureLavaFX","bz","net/minecraft/src","0"
"field_1144_j","field_1144_j","j","[F","[F","net/minecraft/src/TextureLavaFX","bz","net/minecraft/src","0"
"field_1145_i","field_1145_i","i","[F","[F","net/minecraft/src/TextureLavaFX","bz","net/minecraft/src","0"
"field_27275_a","field_27275_a","a","Lnet/minecraft/src/GuiStats;","Ldn;","net/minecraft/src/GuiSlotStatsItem","cb","net/minecraft/src","0"
"blockID","blockID","a","I","I","net/minecraft/src/ItemBlock","cc","net/minecraft/src","0"
"targetEntity","targetEntity","b","I","I","net/minecraft/src/Packet7UseEntity","a","net/minecraft/src","0"
"isLeftClick","isLeftClick","c","I","I","net/minecraft/src/Packet7UseEntity","a","net/minecraft/src","0"
"playerEntityId","playerEntityId","a","I","I","net/minecraft/src/Packet7UseEntity","a","net/minecraft/src","0"
"field_27433_f","field_27433_f","f","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27426_m","field_27426_m","m","I","I","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27428_k","field_27428_k","k","Lnet/minecraft/src/Session;","Lgg;","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27429_j","field_27429_j","j","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27431_h","field_27431_h","h","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27436_c","field_27436_c","c","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27432_g","field_27432_g","g","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27434_e","field_27434_e","e","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27427_l","field_27427_l","l","I","I","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27438_a","field_27438_a","a","Z","Z","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27430_i","field_27430_i","i","Ljava/io/File;","Ljava/io/File;","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27435_d","field_27435_d","d","Lnet/minecraft/src/StatFileWriter;","Lvy;","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_27437_b","field_27437_b","b","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/src/StatsSyncher","cd","net/minecraft/src","0"
"field_22392_a","field_22392_a","a","Ljava/util/regex/Pattern;","Ljava/util/regex/Pattern;","net/minecraft/src/ChunkFolderPattern","ce","net/minecraft/src","0"
"field_25209_b","field_25209_b","b","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/src/AchievementMap","b","net/minecraft/src","0"
"field_25210_a","field_25210_a","a","Lnet/minecraft/src/AchievementMap;","Lb;","net/minecraft/src/AchievementMap","b","net/minecraft/src","0"
"field_27028_b","field_27028_b","b","I","I","net/minecraft/src/EntityLightningBolt","c","net/minecraft/src","0"
"field_27030_c","field_27030_c","c","I","I","net/minecraft/src/EntityLightningBolt","c","net/minecraft/src","0"
"field_27029_a","field_27029_a","a","J","J","net/minecraft/src/EntityLightningBolt","c","net/minecraft/src","0"
"distanceToNext","distanceToNext","f","F","F","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"distanceToTarget","distanceToTarget","g","F","F","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"hash","hash","j","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"totalPathDistance","totalPathDistance","e","F","F","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"zCoord","zCoord","c","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"index","index","d","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"xCoord","xCoord","a","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"yCoord","yCoord","b","I","I","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"isFirst","isFirst","i","Z","Z","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"previous","previous","h","Lnet/minecraft/src/PathPoint;","Ld;","net/minecraft/src/PathPoint","d","net/minecraft/src","0"
"field_22135_k","field_22135_k","l","[Lnet/minecraft/src/EnumOptions;","[Lhg;","net/minecraft/src/GuiOptions","ch","net/minecraft/src","0"
"screenTitle","screenTitle","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/GuiOptions","ch","net/minecraft/src","0"
"parentScreen","parentScreen","i","Lnet/minecraft/src/GuiScreen;","Lcs;","net/minecraft/src/GuiOptions","ch","net/minecraft/src","0"
"options","options","j","Lnet/minecraft/src/GameSettings;","Ljz;","net/minecraft/src/GuiOptions","ch","net/minecraft/src","0"
"random","random","a","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/src/BlockChest","e","net/minecraft/src","0"
"field_27244_a","field_27244_a","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/J_JsonStringNodeBuilder","f","net/minecraft/src","0"
"eligibleChunksForSpawning","eligibleChunksForSpawning","b","Ljava/util/Set;","Ljava/util/Set;","net/minecraft/src/SpawnerAnimals","ci","net/minecraft/src","0"
"nightSpawnEntities","nightSpawnEntities","a","[Ljava/lang/Class;","[Ljava/lang/Class;","net/minecraft/src/SpawnerAnimals","ci","net/minecraft/src","0"
"field_6488_d","field_6488_d","d","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/TexturePackBase","h","net/minecraft/src","0"
"firstDescriptionLine","firstDescriptionLine","b","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/TexturePackBase","h","net/minecraft/src","0"
"secondDescriptionLine","secondDescriptionLine","c","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/TexturePackBase","h","net/minecraft/src","0"
"texturePackFileName","texturePackFileName","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/TexturePackBase","h","net/minecraft/src","0"
"field_1677_b","field_1677_b","b","F","F","net/minecraft/src/StepSound","cl","net/minecraft/src","0"
"field_1679_c","field_1679_c","c","F","F","net/minecraft/src/StepSound","cl","net/minecraft/src","0"
"field_1678_a","field_1678_a","a","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/src/StepSound","cl","net/minecraft/src","0"
"field_27061_b","field_27061_b","b","Lnet/minecraft/src/J_JsonNodeSelector;","Liz;","net/minecraft/src/J_ChainedFunctor","i","net/minecraft/src","0"
"field_27062_a","field_27062_a","a","Lnet/minecraft/src/J_JsonNodeSelector;","Liz;","net/minecraft/src/J_ChainedFunctor","i","net/minecraft/src","0"
"field_22388_a","field_22388_a","a","F","F","net/minecraft/src/MouseFilter","cm","net/minecraft/src","0"
"field_22387_b","field_22387_b","b","F","F","net/minecraft/src/MouseFilter","cm","net/minecraft/src","0"
"field_22389_c","field_22389_c","c","F","F","net/minecraft/src/MouseFilter","cm","net/minecraft/src","0"
"field_22339_T","field_22339_T","U","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22364_z","field_22364_z","A","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22335_X","field_22335_X","Y","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22356_D","field_22356_D","E","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorRedTopLeft","colorRedTopLeft","I","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"aoLightValueZNeg","aoLightValueZNeg","j","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorGreenTopLeft","colorGreenTopLeft","M","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_27406_a","field_27406_a","a","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22377_m","field_22377_m","n","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22359_ac","field_22359_ac","ad","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorBlueBottomLeft","colorBlueBottomLeft","R","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"enableAO","enableAO","f","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22372_r","field_22372_r","s","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22368_v","field_22368_v","w","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22336_W","field_22336_W","X","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22358_C","field_22358_C","D","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22352_G","field_22352_G","H","I","I","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"aoLightValueYNeg","aoLightValueYNeg","i","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorRedTopRight","colorRedTopRight","L","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"aoLightValueZPos","aoLightValueZPos","m","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorGreenTopRight","colorGreenTopRight","P","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"flipTexture","flipTexture","d","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorBlueTopLeft","colorBlueTopLeft","Q","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"renderAllFaces","renderAllFaces","e","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22373_q","field_22373_q","r","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22361_ab","field_22361_ab","ac","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22369_u","field_22369_u","v","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22365_y","field_22365_y","z","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"blockAccess","blockAccess","b","Lnet/minecraft/src/IBlockAccess;","Lwf;","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22337_V","field_22337_V","W","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22360_B","field_22360_B","C","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22353_F","field_22353_F","G","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"aoLightValueXNeg","aoLightValueXNeg","h","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorRedBottomRight","colorRedBottomRight","K","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"aoLightValueYPos","aoLightValueYPos","l","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorGreenBottomRight","colorGreenBottomRight","O","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22375_o","field_22375_o","p","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22374_p","field_22374_p","q","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22363_aa","field_22363_aa","ab","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorBlueTopRight","colorBlueTopRight","T","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22370_t","field_22370_t","u","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22366_x","field_22366_x","y","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22338_U","field_22338_U","V","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22362_A","field_22362_A","B","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22334_Y","field_22334_Y","Z","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22354_E","field_22354_E","F","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22384_f","field_22384_f","g","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorRedBottomLeft","colorRedBottomLeft","J","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"aoLightValueXPos","aoLightValueXPos","k","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"colorGreenBottomLeft","colorGreenBottomLeft","N","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22376_n","field_22376_n","o","F","F","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22355_ae","field_22355_ae","af","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
"field_22357_ad","field_22357_ad","ae","Z","Z","net/minecraft/src/RenderBlocks","cn","net/minecraft/src","0"
