"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"drawItemIntoGui","drawItemIntoGui","a","(LFontRenderer;LRenderEngine;IIIII)V","(Lsj;Lji;IIIII)V","RenderItem","bb","net/minecraft/src","0"
"keyReleased","keyReleased","keyReleased","(Ljava/awt/event/KeyEvent;)V","(Ljava/awt/event/KeyEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"paint","paint","paint","(Ljava/awt/Graphics;)V","(Ljava/awt/Graphics;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseExited","mouseExited","mouseExited","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"keyTyped","keyTyped","keyTyped","(Ljava/awt/event/KeyEvent;)V","(Ljava/awt/event/KeyEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"getAppDir","getAppDir","a","(Ljava/lang/String;)Ljava/io/File;","(Ljava/lang/String;)Ljava/io/File;","CanvasIsomPreview","bd","net/minecraft/src","0"
"func_1272_b","func_1272_b","b","()V","()V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mousePressed","mousePressed","mousePressed","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseDragged","mouseDragged","mouseDragged","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"keyPressed","keyPressed","keyPressed","(Ljava/awt/event/KeyEvent;)V","(Ljava/awt/event/KeyEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"showNextBuffer","showNextBuffer","d","()V","()V","CanvasIsomPreview","bd","net/minecraft/src","0"
"setTimeOfDay","setTimeOfDay","a","(I)V","(I)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseClicked","mouseClicked","mouseClicked","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"getMinecraftDir","getMinecraftDir","a","()Ljava/io/File;","()Ljava/io/File;","CanvasIsomPreview","bd","net/minecraft/src","0"
"isRunning","isRunning","a","(LCanvasIsomPreview;)Z","(Lbd;)Z","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseEntered","mouseEntered","mouseEntered","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"getImageBuffer","getImageBuffer","a","(II)LIsoImageBuffer;","(II)Lre;","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseReleased","mouseReleased","mouseReleased","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"drawScreen","drawScreen","a","(Ljava/awt/Graphics2D;)V","(Ljava/awt/Graphics2D;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"mouseMoved","mouseMoved","mouseMoved","(Ljava/awt/event/MouseEvent;)V","(Ljava/awt/event/MouseEvent;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"getOs","getOs","e","()LEnumOS1;","()Ljn;","CanvasIsomPreview","bd","net/minecraft/src","0"
"exit","exit","c","()V","()V","CanvasIsomPreview","bd","net/minecraft/src","0"
"loadWorld","loadWorld","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"update","update","update","(Ljava/awt/Graphics;)V","(Ljava/awt/Graphics;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"loadChunk","loadChunk","a","(LWorld;II)LChunk;","(Lfd;II)Llm;","IChunkLoader","bf","net/minecraft/src","0"
"func_814_a","func_814_a","a","()V","()V","IChunkLoader","bf","net/minecraft/src","0"
"saveExtraChunkData","saveExtraChunkData","b","(LWorld;LChunk;)V","(Lfd;Llm;)V","IChunkLoader","bf","net/minecraft/src","0"
"saveChunk","saveChunk","a","(LWorld;LChunk;)V","(Lfd;Llm;)V","IChunkLoader","bf","net/minecraft/src","0"
"saveExtraData","saveExtraData","b","()V","()V","IChunkLoader","bf","net/minecraft/src","0"
"removeLeaves","removeLeaves","h","(LWorld;III)V","(Lfd;III)V","BlockLeaves","bk","net/minecraft/src","0"
"setGraphicsLevel","setGraphicsLevel","a","(Z)V","(Z)V","BlockLeaves","bk","net/minecraft/src","0"
"isCourseTraversable","isCourseTraversable","a","(DDDD)Z","(DDDD)Z","EntityGhast","bp","net/minecraft/src","0"
"compareChunkCoordinate","compareChunkCoordinate","a","(LChunkCoordinates;)I","(Lbr;)I","ChunkCoordinates","br","net/minecraft/src","0"
"getSqDistanceTo","getSqDistanceTo","a","(III)D","(III)D","ChunkCoordinates","br","net/minecraft/src","0"
"hashCode","hashCode","hashCode","()I","()I","ChunkCoordinates","br","net/minecraft/src","0"
"compareTo","compareTo","compareTo","(Ljava/lang/Object;)I","(Ljava/lang/Object;)I","ChunkCoordinates","br","net/minecraft/src","0"
"equals","equals","equals","(Ljava/lang/Object;)Z","(Ljava/lang/Object;)Z","ChunkCoordinates","br","net/minecraft/src","0"
"func_320_h","func_320_h","h","(LWorld;III)V","(Lfd;III)V","BlockRedstoneOre","bs","net/minecraft/src","0"
"func_319_i","func_319_i","i","(LWorld;III)V","(Lfd;III)V","BlockRedstoneOre","bs","net/minecraft/src","0"
"crossProduct","crossProduct","b","(LVec3D;)LVec3D;","(Lbt;)Lbt;","Vec3D","bt","net/minecraft/src","0"
"subtract","subtract","a","(LVec3D;)LVec3D;","(Lbt;)Lbt;","Vec3D","bt","net/minecraft/src","0"
"setComponents","setComponents","e","(DDD)LVec3D;","(DDD)Lbt;","Vec3D","bt","net/minecraft/src","0"
"func_28215_a","func_28215_a","a","()V","()V","Vec3D","bt","net/minecraft/src","0"
"addVector","addVector","c","(DDD)LVec3D;","(DDD)Lbt;","Vec3D","bt","net/minecraft/src","0"
"createVector","createVector","b","(DDD)LVec3D;","(DDD)Lbt;","Vec3D","bt","net/minecraft/src","0"
"initialize","initialize","b","()V","()V","Vec3D","bt","net/minecraft/src","0"
"createVectorHelper","createVectorHelper","a","(DDD)LVec3D;","(DDD)Lbt;","Vec3D","bt","net/minecraft/src","0"
"rotateAroundX","rotateAroundX","a","(F)V","(F)V","Vec3D","bt","net/minecraft/src","0"
"rotateAroundY","rotateAroundY","b","(F)V","(F)V","Vec3D","bt","net/minecraft/src","0"
"squareDistanceTo","squareDistanceTo","d","(DDD)D","(DDD)D","Vec3D","bt","net/minecraft/src","0"
"getIntermediateWithXValue","getIntermediateWithXValue","a","(LVec3D;D)LVec3D;","(Lbt;D)Lbt;","Vec3D","bt","net/minecraft/src","0"
"normalize","normalize","c","()LVec3D;","()Lbt;","Vec3D","bt","net/minecraft/src","0"
"getIntermediateWithZValue","getIntermediateWithZValue","c","(LVec3D;D)LVec3D;","(Lbt;D)Lbt;","Vec3D","bt","net/minecraft/src","0"
"squareDistanceTo","squareDistanceTo","d","(LVec3D;)D","(Lbt;)D","Vec3D","bt","net/minecraft/src","0"
"getIntermediateWithYValue","getIntermediateWithYValue","b","(LVec3D;D)LVec3D;","(Lbt;D)Lbt;","Vec3D","bt","net/minecraft/src","0"
"distanceTo","distanceTo","c","(LVec3D;)D","(Lbt;)D","Vec3D","bt","net/minecraft/src","0"
"lengthVector","lengthVector","d","()D","()D","Vec3D","bt","net/minecraft/src","0"
"values","values","values","()[LEnumToolMaterial;","()[Lbu;","EnumToolMaterial","bu","net/minecraft/src","0"
"getMaxUses","getMaxUses","a","()I","()I","EnumToolMaterial","bu","net/minecraft/src","0"
"getDamageVsEntity","getDamageVsEntity","c","()I","()I","EnumToolMaterial","bu","net/minecraft/src","0"
"getEfficiencyOnProperMaterial","getEfficiencyOnProperMaterial","b","()F","()F","EnumToolMaterial","bu","net/minecraft/src","0"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumToolMaterial;","(Ljava/lang/String;)Lbu;","EnumToolMaterial","bu","net/minecraft/src","0"
"getHarvestLevel","getHarvestLevel","d","()I","()I","EnumToolMaterial","bu","net/minecraft/src","0"
"setStateIfMobInteractsWithPlate","setStateIfMobInteractsWithPlate","h","(LWorld;III)V","(Lfd;III)V","BlockPressurePlate","bv","net/minecraft/src","0"
"renderShadow","renderShadow","c","(LEntity;DDDFF)V","(Lsn;DDDFF)V","Render","bw","net/minecraft/src","0"
"setRenderManager","setRenderManager","a","(LRenderManager;)V","(Lth;)V","Render","bw","net/minecraft/src","0"
"renderAABB","renderAABB","a","(LAxisAlignedBB;)V","(Leq;)V","Render","bw","net/minecraft/src","0"
"renderShadowOnBlock","renderShadowOnBlock","a","(LBlock;DDDIIIFFDDD)V","(Luu;DDDIIIFFDDD)V","Render","bw","net/minecraft/src","0"
"doRenderShadowAndFire","doRenderShadowAndFire","b","(LEntity;DDDFF)V","(Lsn;DDDFF)V","Render","bw","net/minecraft/src","0"
"renderOffsetAABB","renderOffsetAABB","a","(LAxisAlignedBB;DDD)V","(Leq;DDD)V","Render","bw","net/minecraft/src","0"
"doRender","doRender","a","(LEntity;DDDFF)V","(Lsn;DDDFF)V","Render","bw","net/minecraft/src","0"
"getWorldFromRenderManager","getWorldFromRenderManager","b","()LWorld;","()Lfd;","Render","bw","net/minecraft/src","0"
"loadTexture","loadTexture","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","Render","bw","net/minecraft/src","0"
"renderEntityOnFire","renderEntityOnFire","a","(LEntity;DDDF)V","(Lsn;DDDF)V","Render","bw","net/minecraft/src","0"
"loadDownloadableImageTexture","loadDownloadableImageTexture","a","(Ljava/lang/String;Ljava/lang/String;)Z","(Ljava/lang/String;Ljava/lang/String;)Z","Render","bw","net/minecraft/src","0"
"getFontRendererFromRenderManager","getFontRendererFromRenderManager","a","()LFontRenderer;","()Lsj;","Render","bw","net/minecraft/src","0"
"setSnowballHeading","setSnowballHeading","a","(DDDFF)V","(DDDFF)V","EntitySnowball","by","net/minecraft/src","0"
"func_4157_a","func_4157_a","a","([DDDIIDDD)V","([DDDIIDDD)V","NoiseGenerator2","cc","net/minecraft/src","0"
"func_4156_a","func_4156_a","a","([IDD)D","([IDD)D","NoiseGenerator2","cc","net/minecraft/src","0"
"wrap","wrap","a","(D)I","(D)I","NoiseGenerator2","cc","net/minecraft/src","0"
"getGuid","getGuid","a","(I)Ljava/lang/String;","(I)Ljava/lang/String;","AchievementMap","b","net/minecraft/src","0"
"distanceTo","distanceTo","a","(LPathPoint;)F","(Ld;)F","PathPoint","d","net/minecraft/src","0"
"func_22329_a","func_22329_a","a","(III)I","(III)I","PathPoint","d","net/minecraft/src","0"
"isAssigned","isAssigned","a","()Z","()Z","PathPoint","d","net/minecraft/src","0"
"isThereANeighborChest","isThereANeighborChest","h","(LWorld;III)Z","(Lfd;III)Z","BlockChest","e","net/minecraft/src","0"
"func_27243_a","func_27243_a","a","()LJ_JsonStringNode;","()Lqa;","J_JsonStringNodeBuilder","f","net/minecraft/src","0"
"func_27413_d","func_27413_d","d","(LStatsSyncher;)Ljava/io/File;","(Lcj;)Ljava/io/File;","StatsSyncher","cj","net/minecraft/src","0"
"func_27417_f","func_27417_f","f","(LStatsSyncher;)Ljava/io/File;","(Lcj;)Ljava/io/File;","StatsSyncher","cj","net/minecraft/src","0"
"func_27423_b","func_27423_b","b","(LStatsSyncher;)Ljava/io/File;","(Lcj;)Ljava/io/File;","StatsSyncher","cj","net/minecraft/src","0"
"func_27416_a","func_27416_a","a","(LStatsSyncher;Z)Z","(Lcj;Z)Z","StatsSyncher","cj","net/minecraft/src","0"
"func_27415_a","func_27415_a","a","(Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","(Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","StatsSyncher","cj","net/minecraft/src","0"
"func_27424_a","func_27424_a","a","(Ljava/util/Map;)V","(Ljava/util/Map;)V","StatsSyncher","cj","net/minecraft/src","0"
"func_27421_a","func_27421_a","a","(LStatsSyncher;Ljava/util/Map;)Ljava/util/Map;","(Lcj;Ljava/util/Map;)Ljava/util/Map;","StatsSyncher","cj","net/minecraft/src","0"
"func_27418_a","func_27418_a","a","()V","()V","StatsSyncher","cj","net/minecraft/src","0"
"func_27425_c","func_27425_c","c","()V","()V","StatsSyncher","cj","net/minecraft/src","0"
"func_27410_a","func_27410_a","a","(Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","(Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","StatsSyncher","cj","net/minecraft/src","0"
"func_27408_a","func_27408_a","a","(Ljava/io/File;)Ljava/util/Map;","(Ljava/io/File;)Ljava/util/Map;","StatsSyncher","cj","net/minecraft/src","0"
"func_27422_a","func_27422_a","a","(LStatsSyncher;)Ljava/util/Map;","(Lcj;)Ljava/util/Map;","StatsSyncher","cj","net/minecraft/src","0"
"func_27414_e","func_27414_e","e","(LStatsSyncher;)Ljava/io/File;","(Lcj;)Ljava/io/File;","StatsSyncher","cj","net/minecraft/src","0"
"func_27409_a","func_27409_a","a","(LStatsSyncher;Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","(Lcj;Ljava/io/File;Ljava/io/File;Ljava/io/File;)Ljava/util/Map;","StatsSyncher","cj","net/minecraft/src","0"
"func_27419_g","func_27419_g","g","(LStatsSyncher;)Ljava/io/File;","(Lcj;)Ljava/io/File;","StatsSyncher","cj","net/minecraft/src","0"
"func_27411_c","func_27411_c","c","(LStatsSyncher;)Ljava/io/File;","(Lcj;)Ljava/io/File;","StatsSyncher","cj","net/minecraft/src","0"
"func_28214_a","func_28214_a","a","(Ljava/io/File;Ljava/lang/String;Ljava/io/File;)V","(Ljava/io/File;Ljava/lang/String;Ljava/io/File;)V","StatsSyncher","cj","net/minecraft/src","0"
"syncStatsFileWithMap","syncStatsFileWithMap","b","(Ljava/util/Map;)V","(Ljava/util/Map;)V","StatsSyncher","cj","net/minecraft/src","0"
"func_27420_b","func_27420_b","b","()Z","()Z","StatsSyncher","cj","net/minecraft/src","0"
"func_27412_a","func_27412_a","a","(LStatsSyncher;Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","(Lcj;Ljava/util/Map;Ljava/io/File;Ljava/io/File;Ljava/io/File;)V","StatsSyncher","cj","net/minecraft/src","0"
"func_31050_c","func_31050_c","c","(I)I","(I)I","BlockPistonExtension","h","net/minecraft/src","0"
"func_31052_a_","func_31052_a_","a_","(I)V","(I)V","BlockPistonExtension","h","net/minecraft/src","0"
"func_31051_a","func_31051_a","a","()V","()V","BlockPistonExtension","h","net/minecraft/src","0"
"func_6484_b","func_6484_b","b","(Lnet/minecraft/client/Minecraft;)V","(Lnet/minecraft/client/Minecraft;)V","TexturePackBase","i","net/minecraft/src","0"
"getResourceAsStream","getResourceAsStream","a","(Ljava/lang/String;)Ljava/io/InputStream;","(Ljava/lang/String;)Ljava/io/InputStream;","TexturePackBase","i","net/minecraft/src","0"
"func_6485_a","func_6485_a","a","(Lnet/minecraft/client/Minecraft;)V","(Lnet/minecraft/client/Minecraft;)V","TexturePackBase","i","net/minecraft/src","0"
"bindThumbnailTexture","bindThumbnailTexture","c","(Lnet/minecraft/client/Minecraft;)V","(Lnet/minecraft/client/Minecraft;)V","TexturePackBase","i","net/minecraft/src","0"
"closeTexturePackFile","closeTexturePackFile","b","()V","()V","TexturePackBase","i","net/minecraft/src","0"
"func_6482_a","func_6482_a","a","()V","()V","TexturePackBase","i","net/minecraft/src","0"
"provideChunk","provideChunk","b","(II)LChunk;","(II)Llm;","IChunkProvider","cl","net/minecraft/src","0"
"chunkExists","chunkExists","a","(II)Z","(II)Z","IChunkProvider","cl","net/minecraft/src","0"
"makeString","makeString","c","()Ljava/lang/String;","()Ljava/lang/String;","IChunkProvider","cl","net/minecraft/src","0"
"prepareChunk","prepareChunk","c","(II)LChunk;","(II)Llm;","IChunkProvider","cl","net/minecraft/src","0"
"saveChunks","saveChunks","a","(ZLIProgressUpdate;)Z","(ZLyb;)Z","IChunkProvider","cl","net/minecraft/src","0"
"populate","populate","a","(LIChunkProvider;II)V","(Lcl;II)V","IChunkProvider","cl","net/minecraft/src","0"
"unload100OldestChunks","unload100OldestChunks","a","()Z","()Z","IChunkProvider","cl","net/minecraft/src","0"
"canSave","canSave","b","()Z","()Z","IChunkProvider","cl","net/minecraft/src","0"
"accept","accept","accept","(Ljava/io/File;Ljava/lang/String;)Z","(Ljava/io/File;Ljava/lang/String;)Z","ChunkFolderPattern","cm","net/minecraft/src","0"
"updateCreeperScale","updateCreeperScale","a","(LEntityCreeper;F)V","(Lgb;F)V","RenderCreeper","m","net/minecraft/src","0"
"func_27007_b","func_27007_b","b","(LEntityCreeper;IF)Z","(Lgb;IF)Z","RenderCreeper","m","net/minecraft/src","0"
"func_27006_a","func_27006_a","a","(LEntityCreeper;IF)Z","(Lgb;IF)Z","RenderCreeper","m","net/minecraft/src","0"
"updateCreeperColorMultiplier","updateCreeperColorMultiplier","a","(LEntityCreeper;FF)I","(Lgb;FF)I","RenderCreeper","m","net/minecraft/src","0"
"performSpawning","performSpawning","a","(LWorld;ZZ)I","(Lfd;ZZ)I","SpawnerAnimals","cq","net/minecraft/src","0"
"performSleepSpawning","performSleepSpawning","a","(LWorld;Ljava/util/List;)Z","(Lfd;Ljava/util/List;)Z","SpawnerAnimals","cq","net/minecraft/src","0"
"canCreatureTypeSpawnAtLocation","canCreatureTypeSpawnAtLocation","a","(LEnumCreatureType;LWorld;III)Z","(Llk;Lfd;III)Z","SpawnerAnimals","cq","net/minecraft/src","0"
"getRandomSpawningPointInChunk","getRandomSpawningPointInChunk","a","(LWorld;II)LChunkPosition;","(Lfd;II)Lwf;","SpawnerAnimals","cq","net/minecraft/src","0"
"creatureSpecificInit","creatureSpecificInit","a","(LEntityLiving;LWorld;FFF)V","(Lls;Lfd;FFF)V","SpawnerAnimals","cq","net/minecraft/src","0"
"renderSortedRenderers","renderSortedRenderers","a","(IIID)I","(IIID)I","RenderGlobal","n","net/minecraft/src","0"
"markRenderersForNewPosition","markRenderersForNewPosition","b","(III)V","(III)V","RenderGlobal","n","net/minecraft/src","0"
"drawSelectionBox","drawSelectionBox","b","(LEntityPlayer;LMovingObjectPosition;ILItemStack;F)V","(Lgs;Lvf;ILiz;F)V","RenderGlobal","n","net/minecraft/src","0"
"getDebugInfoEntities","getDebugInfoEntities","c","()Ljava/lang/String;","()Ljava/lang/String;","RenderGlobal","n","net/minecraft/src","0"
"func_27307_a","func_27307_a","a","(DDDF)Z","(DDDF)Z","RenderGlobal","n","net/minecraft/src","0"
"updateClouds","updateClouds","d","()V","()V","RenderGlobal","n","net/minecraft/src","0"
"renderCloudsFancy","renderCloudsFancy","c","(F)V","(F)V","RenderGlobal","n","net/minecraft/src","0"
"getDebugInfoRenders","getDebugInfoRenders","b","()Ljava/lang/String;","()Ljava/lang/String;","RenderGlobal","n","net/minecraft/src","0"
"sortAndRender","sortAndRender","a","(LEntityLiving;ID)I","(Lls;ID)I","RenderGlobal","n","net/minecraft/src","0"
"renderEntities","renderEntities","a","(LVec3D;LICamera;F)V","(Lbt;Lyn;F)V","RenderGlobal","n","net/minecraft/src","0"
"loadRenderers","loadRenderers","a","()V","()V","RenderGlobal","n","net/minecraft/src","0"
"renderAllRenderLists","renderAllRenderLists","a","(ID)V","(ID)V","RenderGlobal","n","net/minecraft/src","0"
"renderSky","renderSky","a","(F)V","(F)V","RenderGlobal","n","net/minecraft/src","0"
"func_28137_f","func_28137_f","f","()V","()V","RenderGlobal","n","net/minecraft/src","0"
"func_949_a","func_949_a","a","(IIIIII)V","(IIIIII)V","RenderGlobal","n","net/minecraft/src","0"
"drawOutlinedBoundingBox","drawOutlinedBoundingBox","a","(LAxisAlignedBB;)V","(Leq;)V","RenderGlobal","n","net/minecraft/src","0"
"checkOcclusionQueryResult","checkOcclusionQueryResult","a","(II)V","(II)V","RenderGlobal","n","net/minecraft/src","0"
"drawBlockBreaking","drawBlockBreaking","a","(LEntityPlayer;LMovingObjectPosition;ILItemStack;F)V","(Lgs;Lvf;ILiz;F)V","RenderGlobal","n","net/minecraft/src","0"
"updateRenderers","updateRenderers","a","(LEntityLiving;Z)Z","(Lls;Z)Z","RenderGlobal","n","net/minecraft/src","0"
"changeWorld","changeWorld","a","(LWorld;)V","(Lfd;)V","RenderGlobal","n","net/minecraft/src","0"
"clipRenderersByFrustrum","clipRenderersByFrustrum","a","(LICamera;F)V","(Lyn;F)V","RenderGlobal","n","net/minecraft/src","0"
"renderStars","renderStars","g","()V","()V","RenderGlobal","n","net/minecraft/src","0"
