"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"currentRender","currentRender","a","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"translateY","translateY","j","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"translateX","translateX","i","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"yPosition","yPosition","l","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"xPosition","xPosition","k","I","I","CanvasIsomPreview","bd","net/minecraft/src","0"
"displayHelpText","displayHelpText","c","Z","Z","CanvasIsomPreview","bd","net/minecraft/src","0"
"running","running","f","Z","Z","CanvasIsomPreview","bd","net/minecraft/src","0"
"level","level","d","LWorld;","Lfi;","CanvasIsomPreview","bd","net/minecraft/src","0"
"zoneMap","zoneMap","h","[[LIsoImageBuffer;","[[Ldk;","CanvasIsomPreview","bd","net/minecraft/src","0"
"zonesToRender","zonesToRender","g","Ljava/util/List;","Ljava/util/List;","CanvasIsomPreview","bd","net/minecraft/src","0"
"plantBlockId","plantBlockId","a","I","I","WorldGenFlowers","bg","net/minecraft/src","0"
"furnaceInventory","furnaceInventory","k","LTileEntityFurnace;","Leo;","GuiFurnace","bh","net/minecraft/src","0"
"xCoord","xCoord","b","I","I","TileEntity","bj","net/minecraft/src","0"
"worldObj","worldObj","a","LWorld;","Lfi;","TileEntity","bj","net/minecraft/src","0"
"zCoord","zCoord","d","I","I","TileEntity","bj","net/minecraft/src","0"
"yCoord","yCoord","c","I","I","TileEntity","bj","net/minecraft/src","0"
"classToNameMap","classToNameMap","f","Ljava/util/Map;","Ljava/util/Map;","TileEntity","bj","net/minecraft/src","0"
"nameToClassMap","nameToClassMap","e","Ljava/util/Map;","Ljava/util/Map;","TileEntity","bj","net/minecraft/src","0"
"soundUrl","soundUrl","b","Ljava/net/URL;","Ljava/net/URL;","SoundPoolEntry","bk","net/minecraft/src","0"
"soundName","soundName","a","Ljava/lang/String;","Ljava/lang/String;","SoundPoolEntry","bk","net/minecraft/src","0"
"updateCounter","updateCounter","h","I","I","GuiIngameMenu","bl","net/minecraft/src","0"
"updateCounter2","updateCounter2","a","I","I","GuiIngameMenu","bl","net/minecraft/src","0"
"yCoord","yCoord","b","D","D","Vec3D","bo","net/minecraft/src","0"
"xCoord","xCoord","a","D","D","Vec3D","bo","net/minecraft/src","0"
"zCoord","zCoord","c","D","D","Vec3D","bo","net/minecraft/src","0"
"vectorList","vectorList","d","Ljava/util/List;","Ljava/util/List;","Vec3D","bo","net/minecraft/src","0"
"nextVector","nextVector","e","I","I","Vec3D","bo","net/minecraft/src","0"
"macos","macos","d","LEnumOS2;","Lbp;","EnumOS2","bp","net/minecraft/src","0"
"windows","windows","c","LEnumOS2;","Lbp;","EnumOS2","bp","net/minecraft/src","0"
"unknown","unknown","e","LEnumOS2;","Lbp;","EnumOS2","bp","net/minecraft/src","0"
"solaris","solaris","b","LEnumOS2;","Lbp;","EnumOS2","bp","net/minecraft/src","0"
"linux","linux","a","LEnumOS2;","Lbp;","EnumOS2","bp","net/minecraft/src","0"
"renderManager","renderManager","a","LRenderManager;","Lfp;","Render","bq","net/minecraft/src","0"
"renderBlocks","renderBlocks","e","LRenderBlocks;","Lcs;","Render","bq","net/minecraft/src","0"
"modelBase","modelBase","d","LModelBase;","Liz;","Render","bq","net/minecraft/src","0"
"shadowSize","shadowSize","b","F","F","Render","bq","net/minecraft/src","0"
"shadowOpaque","shadowOpaque","c","F","F","Render","bq","net/minecraft/src","0"
"triggerMobType","triggerMobType","a","LEnumMobType;","Lea;","BlockPressurePlate","br","net/minecraft/src","0"
"errorTitle","errorTitle","a","Ljava/lang/String;","Ljava/lang/String;","GuiErrorScreen","bx","net/minecraft/src","0"
"errorException","errorException","h","Ljava/lang/String;","Ljava/lang/String;","GuiErrorScreen","bx","net/minecraft/src","0"
"modelSign","modelSign","b","LSignModel;","Ldm;","TileEntitySignRenderer","by","net/minecraft/src","0"
"intValue","intValue","a","I","I","NBTTagInt","bz","net/minecraft/src","0"
"isHidden","isHidden","i","Z","Z","ModelRenderer","ca","net/minecraft/src","0"
"showModel","showModel","h","Z","Z","ModelRenderer","ca","net/minecraft/src","0"
"corners","corners","j","[LPositionTexureVertex;","[Lhn;","ModelRenderer","ca","net/minecraft/src","0"
"compiled","compiled","n","Z","Z","ModelRenderer","ca","net/minecraft/src","0"
"rotationPointX","rotationPointX","a","F","F","ModelRenderer","ca","net/minecraft/src","0"
"rotationPointZ","rotationPointZ","c","F","F","ModelRenderer","ca","net/minecraft/src","0"
"rotationPointY","rotationPointY","b","F","F","ModelRenderer","ca","net/minecraft/src","0"
"rotateAngleY","rotateAngleY","e","F","F","ModelRenderer","ca","net/minecraft/src","0"
"rotateAngleX","rotateAngleX","d","F","F","ModelRenderer","ca","net/minecraft/src","0"
"rotateAngleZ","rotateAngleZ","f","F","F","ModelRenderer","ca","net/minecraft/src","0"
"textureOffsetX","textureOffsetX","l","I","I","ModelRenderer","ca","net/minecraft/src","0"
"textureOffsetY","textureOffsetY","m","I","I","ModelRenderer","ca","net/minecraft/src","0"
"faces","faces","k","[LTexturedQuad;","[Lga;","ModelRenderer","ca","net/minecraft/src","0"
"displayList","displayList","o","I","I","ModelRenderer","ca","net/minecraft/src","0"
"mirror","mirror","g","Z","Z","ModelRenderer","ca","net/minecraft/src","0"
"unusedInt1","unusedInt1","b","I","I","EntityRenderer","cb","net/minecraft/src","0"
"fogColorBuffer","fogColorBuffer","d","Ljava/nio/FloatBuffer;","Ljava/nio/FloatBuffer;","EntityRenderer","cb","net/minecraft/src","0"
"fogColorRed","fogColorRed","e","F","F","EntityRenderer","cb","net/minecraft/src","0"
"fogColorBlue","fogColorBlue","g","F","F","EntityRenderer","cb","net/minecraft/src","0"
"itemRenderer","itemRenderer","a","LItemRenderer;","Ldi;","EntityRenderer","cb","net/minecraft/src","0"
"farPlaneDistance","farPlaneDistance","i","F","F","EntityRenderer","cb","net/minecraft/src","0"
"fogColor","fogColor","o","F","F","EntityRenderer","cb","net/minecraft/src","0"
"random","random","m","Ljava/util/Random;","Ljava/util/Random;","EntityRenderer","cb","net/minecraft/src","0"
"pointedEntity","pointedEntity","k","LEntity;","Leu;","EntityRenderer","cb","net/minecraft/src","0"
"mc","mc","h","LMinecraft;","Lav;","EntityRenderer","cb","net/minecraft/src","0"
"unusedInt2","unusedInt2","c","I","I","EntityRenderer","cb","net/minecraft/src","0"
"fogColorGreen","fogColorGreen","f","F","F","EntityRenderer","cb","net/minecraft/src","0"
"prevFrameTime","prevFrameTime","l","J","J","EntityRenderer","cb","net/minecraft/src","0"
"rendererUpdateCount","rendererUpdateCount","j","I","I","EntityRenderer","cb","net/minecraft/src","0"
"prevFogColor","prevFogColor","n","F","F","EntityRenderer","cb","net/minecraft/src","0"
"green","green","b","[F","[F","TextureLavaFX","cc","net/minecraft/src","0"
"red","red","a","[F","[F","TextureLavaFX","cc","net/minecraft/src","0"
"blue","blue","c","[F","[F","TextureLavaFX","cc","net/minecraft/src","0"
"alpha","alpha","d","[F","[F","TextureLavaFX","cc","net/minecraft/src","0"
"lastHRTime","lastHRTime","f","D","D","Timer","cd","net/minecraft/src","0"
"timeSyncAdjustment","timeSyncAdjustment","i","D","D","Timer","cd","net/minecraft/src","0"
"elapsedTicks","elapsedTicks","b","I","I","Timer","cd","net/minecraft/src","0"
"ticksPerSecond","ticksPerSecond","a","F","F","Timer","cd","net/minecraft/src","0"
"lastSyncHRClock","lastSyncHRClock","h","J","J","Timer","cd","net/minecraft/src","0"
"timerSpeed","timerSpeed","d","F","F","Timer","cd","net/minecraft/src","0"
"lastSyncSysClock","lastSyncSysClock","g","J","J","Timer","cd","net/minecraft/src","0"
"renderPartialTicks","renderPartialTicks","c","F","F","Timer","cd","net/minecraft/src","0"
"elapsedPartialTicks","elapsedPartialTicks","e","F","F","Timer","cd","net/minecraft/src","0"
"baseEntity","baseEntity","a","LEntityPlayer;","Lgn;","RenderSorter","c","net/minecraft/src","0"
"keyDescription","keyDescription","a","Ljava/lang/String;","Ljava/lang/String;","KeyBinding","cf","net/minecraft/src","0"
"keyCode","keyCode","b","I","I","KeyBinding","cf","net/minecraft/src","0"
"distanceToTarget","distanceToTarget","h","F","F","PathPoint","d","net/minecraft/src","0"
"isFirst","isFirst","j","Z","Z","PathPoint","d","net/minecraft/src","0"
"totalPathDistance","totalPathDistance","f","F","F","PathPoint","d","net/minecraft/src","0"
"distanceToNext","distanceToNext","g","F","F","PathPoint","d","net/minecraft/src","0"
"index","index","e","I","I","PathPoint","d","net/minecraft/src","0"
"zCoord","zCoord","c","I","I","PathPoint","d","net/minecraft/src","0"
"hash","hash","d","I","I","PathPoint","d","net/minecraft/src","0"
"xCoord","xCoord","a","I","I","PathPoint","d","net/minecraft/src","0"
"yCoord","yCoord","b","I","I","PathPoint","d","net/minecraft/src","0"
"previous","previous","i","LPathPoint;","Ld;","PathPoint","d","net/minecraft/src","0"
"weaponDamage","weaponDamage","a","I","I","ItemSword","cg","net/minecraft/src","0"
"blockID","blockID","a","I","I","ItemBlock","ch","net/minecraft/src","0"
"random","random","a","Ljava/util/Random;","Ljava/util/Random;","BlockChest","e","net/minecraft/src","0"
"description","description","a","Ljava/lang/String;","Ljava/lang/String;","UnexpectedThrowable","g","net/minecraft/src","0"
"exception","exception","b","Ljava/lang/Exception;","Ljava/lang/Exception;","UnexpectedThrowable","g","net/minecraft/src","0"
"longValue","longValue","a","J","J","NBTTagLong","h","net/minecraft/src","0"
"screenTitle","screenTitle","a","Ljava/lang/String;","Ljava/lang/String;","GuiOptions","ck","net/minecraft/src","0"
"options","options","j","LGameSettings;","Lji;","GuiOptions","ck","net/minecraft/src","0"
"parentScreen","parentScreen","h","LGuiScreen;","Lde;","GuiOptions","ck","net/minecraft/src","0"
"entityType","entityType","b","Ljava/lang/Class;","Ljava/lang/Class;","SpawnerAnimals","cl","net/minecraft/src","0"
"entities","entities","c","[Ljava/lang/Class;","[Ljava/lang/Class;","SpawnerAnimals","cl","net/minecraft/src","0"
"maxSpawns","maxSpawns","a","I","I","SpawnerAnimals","cl","net/minecraft/src","0"
"currentlyDisplayedText","currentlyDisplayedText","c","Ljava/lang/String;","Ljava/lang/String;","LoadingScreenRenderer","i","net/minecraft/src","0"
"mc","mc","b","LMinecraft;","Lav;","LoadingScreenRenderer","i","net/minecraft/src","0"
"systemTime","systemTime","d","J","J","LoadingScreenRenderer","i","net/minecraft/src","0"
"currentlyDisplayedProgress","currentlyDisplayedProgress","a","Ljava/lang/String;","Ljava/lang/String;","LoadingScreenRenderer","i","net/minecraft/src","0"
"printText","printText","e","Z","Z","LoadingScreenRenderer","i","net/minecraft/src","0"
"scaledWidth","scaledWidth","a","I","I","ScaledResolution","co","net/minecraft/src","0"
"scaledHeight","scaledHeight","b","I","I","ScaledResolution","co","net/minecraft/src","0"
"craftMatrix","craftMatrix","a","LIInventory;","Lkk;","SlotCrafting","cp","net/minecraft/src","0"
"glRenderLists","glRenderLists","Q","Ljava/util/List;","Ljava/util/List;","RenderGlobal","m","net/minecraft/src","0"
"renderChunksTall","renderChunksTall","q","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderersSkippingRenderPass","renderersSkippingRenderPass","P","I","I","RenderGlobal","m","net/minecraft/src","0"
"damagePartialTime","damagePartialTime","i","F","F","RenderGlobal","m","net/minecraft/src","0"
"renderersLoaded","renderersLoaded","L","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderDistance","renderDistance","H","I","I","RenderGlobal","m","net/minecraft/src","0"
"globalRenderBlocks","globalRenderBlocks","u","LRenderBlocks;","Lcs;","RenderGlobal","m","net/minecraft/src","0"
"unusedGLCallList","unusedGLCallList","e","I","I","RenderGlobal","m","net/minecraft/src","0"
"minBlockZ","minBlockZ","D","I","I","RenderGlobal","m","net/minecraft/src","0"
"glSkyList","glSkyList","z","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderChunksDeep","renderChunksDeep","r","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderEngine","renderEngine","l","LRenderEngine;","Lij;","RenderGlobal","m","net/minecraft/src","0"
"prevSortX","prevSortX","f","D","D","RenderGlobal","m","net/minecraft/src","0"
"occlusionResult","occlusionResult","c","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","RenderGlobal","m","net/minecraft/src","0"
"frustumCheckOffset","frustumCheckOffset","j","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderersBeingClipped","renderersBeingClipped","M","I","I","RenderGlobal","m","net/minecraft/src","0"
"theWorld","theWorld","k","LWorld;","Lfi;","RenderGlobal","m","net/minecraft/src","0"
"countEntitiesTotal","countEntitiesTotal","I","I","I","RenderGlobal","m","net/minecraft/src","0"
"maxBlockX","maxBlockX","E","I","I","RenderGlobal","m","net/minecraft/src","0"
"glSkyList2","glSkyList2","A","I","I","RenderGlobal","m","net/minecraft/src","0"
"dummyBuf50k","dummyBuf50k","b","[I","[I","RenderGlobal","m","net/minecraft/src","0"
"glRenderListBase","glRenderListBase","s","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderersBeingOccluded","renderersBeingOccluded","N","I","I","RenderGlobal","m","net/minecraft/src","0"
"countEntitiesRendered","countEntitiesRendered","J","I","I","RenderGlobal","m","net/minecraft/src","0"
"prevSortY","prevSortY","g","D","D","RenderGlobal","m","net/minecraft/src","0"
"occlusionEnabled","occlusionEnabled","w","Z","Z","RenderGlobal","m","net/minecraft/src","0"
"maxBlockY","maxBlockY","F","I","I","RenderGlobal","m","net/minecraft/src","0"
"minBlockX","minBlockX","B","I","I","RenderGlobal","m","net/minecraft/src","0"
"mc","mc","t","LMinecraft;","Lav;","RenderGlobal","m","net/minecraft/src","0"
"worldRenderers","worldRenderers","o","[LWorldRenderer;","[Ldn;","RenderGlobal","m","net/minecraft/src","0"
"cloudTickCounter","cloudTickCounter","x","I","I","RenderGlobal","m","net/minecraft/src","0"
"renderersBeingRendered","renderersBeingRendered","O","I","I","RenderGlobal","m","net/minecraft/src","0"
"glOcclusionQueryBase","glOcclusionQueryBase","v","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","RenderGlobal","m","net/minecraft/src","0"
"renderChunksWide","renderChunksWide","p","I","I","RenderGlobal","m","net/minecraft/src","0"
"countEntitiesHidden","countEntitiesHidden","K","I","I","RenderGlobal","m","net/minecraft/src","0"
"prevSortZ","prevSortZ","h","D","D","RenderGlobal","m","net/minecraft/src","0"
"maxBlockZ","maxBlockZ","G","I","I","RenderGlobal","m","net/minecraft/src","0"
"minBlockY","minBlockY","C","I","I","RenderGlobal","m","net/minecraft/src","0"
"dummyRenderInt","dummyRenderInt","d","I","I","RenderGlobal","m","net/minecraft/src","0"
"tileEntities","tileEntities","a","Ljava/util/List;","Ljava/util/List;","RenderGlobal","m","net/minecraft/src","0"
"allRenderLists","allRenderLists","R","[LRenderList;","[Lfm;","RenderGlobal","m","net/minecraft/src","0"
"sortedWorldRenderers","sortedWorldRenderers","n","[LWorldRenderer;","[Ldn;","RenderGlobal","m","net/minecraft/src","0"
"worldRenderersToUpdate","worldRenderersToUpdate","m","Ljava/util/List;","Ljava/util/List;","RenderGlobal","m","net/minecraft/src","0"
"starGLCallList","starGLCallList","y","I","I","RenderGlobal","m","net/minecraft/src","0"
"byteValue","byteValue","a","B","B","NBTTagByte","cq","net/minecraft/src","0"
"stepSoundName","stepSoundName","a","Ljava/lang/String;","Ljava/lang/String;","StepSound","cr","net/minecraft/src","0"
"stepSoundVolume","stepSoundVolume","b","F","F","StepSound","cr","net/minecraft/src","0"
"stepSoundPitch","stepSoundPitch","c","F","F","StepSound","cr","net/minecraft/src","0"
"flipTexture","flipTexture","c","Z","Z","RenderBlocks","cs","net/minecraft/src","0"
"blockAccess","blockAccess","a","LIBlockAccess;","Ljb;","RenderBlocks","cs","net/minecraft/src","0"
