"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"disableColor","disableColor","c","()V","()V","Tessellator","ag","net/minecraft/src","0"
"startDrawing","startDrawing","a","(I)V","(I)V","Tessellator","ag","net/minecraft/src","0"
"setColorRGBA_F","setColorRGBA_F","a","(FFFF)V","(FFFF)V","Tessellator","ag","net/minecraft/src","0"
"addVertexWithUV","addVertexWithUV","a","(DDDDD)V","(DDDDD)V","Tessellator","ag","net/minecraft/src","0"
"setNormal","setNormal","b","(FFF)V","(FFF)V","Tessellator","ag","net/minecraft/src","0"
"setTranslationD","setTranslationD","b","(DDD)V","(DDD)V","Tessellator","ag","net/minecraft/src","0"
"setColorRGBA","setColorRGBA","a","(IIII)V","(IIII)V","Tessellator","ag","net/minecraft/src","0"
"startDrawingQuads","startDrawingQuads","b","()V","()V","Tessellator","ag","net/minecraft/src","0"
"reset","reset","d","()V","()V","Tessellator","ag","net/minecraft/src","0"
"setColorOpaque_I","setColorOpaque_I","b","(I)V","(I)V","Tessellator","ag","net/minecraft/src","0"
"renderTileEntityMobSpawner","renderTileEntityMobSpawner","a","(LTileEntityMobSpawner;DDDF)V","(Lct;DDDF)V","TileEntityMobSpawnerRenderer","ai","net/minecraft/src","0"
"getBlockReachDistance","getBlockReachDistance","c","()F","()F","PlayerController","aj","net/minecraft/src","0"
"sendBlockRemoved","sendBlockRemoved","b","(III)Z","(III)Z","PlayerController","aj","net/minecraft/src","0"
"clickBlock","clickBlock","a","(III)V","(III)V","PlayerController","aj","net/minecraft/src","0"
"resetBlockRemoving","resetBlockRemoving","b","()V","()V","PlayerController","aj","net/minecraft/src","0"
"shouldDrawHealth","shouldDrawHealth","e","()Z","()Z","PlayerController","aj","net/minecraft/src","0"
"init","init","a","()V","()V","PlayerController","aj","net/minecraft/src","0"
"onUpdate","onUpdate","d","()V","()V","PlayerController","aj","net/minecraft/src","0"
"sendBlockRemoving","sendBlockRemoving","a","(IIII)V","(IIII)V","PlayerController","aj","net/minecraft/src","0"
"setPartialTime","setPartialTime","a","(F)V","(F)V","PlayerController","aj","net/minecraft/src","0"
"flipPlayer","flipPlayer","a","(LEntityPlayer;)V","(Lgn;)V","PlayerController","aj","net/minecraft/src","0"
"onRespawn","onRespawn","b","(LEntityPlayer;)V","(Lgn;)V","PlayerController","aj","net/minecraft/src","0"
"onWorldChange","onWorldChange","a","(LWorld;)V","(Lfi;)V","PlayerController","aj","net/minecraft/src","0"
"addRecipes","addRecipes","a","(LCraftingManager;)V","(Lhd;)V","RecipesFood","am","net/minecraft/src","0"
"lerp","lerp","b","(DDD)D","(DDD)D","NoiseGeneratorPerlin","an","net/minecraft/src","0"
"generateNoise","generateNoise","a","(DD)D","(DD)D","NoiseGeneratorPerlin","an","net/minecraft/src","0"
"generateNoise","generateNoise","a","(DDD)D","(DDD)D","NoiseGeneratorPerlin","an","net/minecraft/src","0"
"grad","grad","a","(IDDD)D","(IDDD)D","NoiseGeneratorPerlin","an","net/minecraft/src","0"
"populateNoiseArray","populateNoiseArray","a","([DDDDIIIDDDD)V","([DDDDIIIDDDD)V","NoiseGeneratorPerlin","an","net/minecraft/src","0"
"read","read","a","(Ljava/io/DataInput;)LNBTTagCompound;","(Ljava/io/DataInput;)Lae;","CompressedStreamTools","ap","net/minecraft/src","0"
"readCompressed","readCompressed","a","(Ljava/io/InputStream;)LNBTTagCompound;","(Ljava/io/InputStream;)Lae;","CompressedStreamTools","ap","net/minecraft/src","0"
"write","write","a","(LNBTTagCompound;Ljava/io/DataOutput;)V","(Lae;Ljava/io/DataOutput;)V","CompressedStreamTools","ap","net/minecraft/src","0"
"writeCompressed","writeCompressed","a","(LNBTTagCompound;Ljava/io/OutputStream;)V","(Lae;Ljava/io/OutputStream;)V","CompressedStreamTools","ap","net/minecraft/src","0"
"checkIfAttachedToBlock","checkIfAttachedToBlock","g","(LWorld;III)Z","(Lfi;III)Z","BlockButton","as","net/minecraft/src","0"
"onTick","onTick","a","()V","()V","TextureFX","at","net/minecraft/src","0"
"shutdown","shutdown","d","()V","()V","Minecraft","av","net/minecraft/src","0"
"toggleFullscreen","toggleFullscreen","h","()V","()V","Minecraft","av","net/minecraft/src","0"
"preloadWorld","preloadWorld","d","(Ljava/lang/String;)V","(Ljava/lang/String;)V","Minecraft","av","net/minecraft/src","0"
"displayGuiScreen","displayGuiScreen","a","(LGuiScreen;)V","(Lde;)V","Minecraft","av","net/minecraft/src","0"
"getOs","getOs","q","()LEnumOS2;","()Lbp;","Minecraft","av","net/minecraft/src","0"
"getEntityDebug","getEntityDebug","m","()Ljava/lang/String;","()Ljava/lang/String;","Minecraft","av","net/minecraft/src","0"
"changeWorld","changeWorld","a","(LWorld;Ljava/lang/String;)V","(Lfi;Ljava/lang/String;)V","Minecraft","av","net/minecraft/src","0"
"shutdownMinecraftApplet","shutdownMinecraftApplet","c","()V","()V","Minecraft","av","net/minecraft/src","0"
"displayInGameMenu","displayInGameMenu","g","()V","()V","Minecraft","av","net/minecraft/src","0"
"startWorld","startWorld","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","Minecraft","av","net/minecraft/src","0"
"checkGLError","checkGLError","c","(Ljava/lang/String;)V","(Ljava/lang/String;)V","Minecraft","av","net/minecraft/src","0"
"loadScreen","loadScreen","p","()V","()V","Minecraft","av","net/minecraft/src","0"
"debugInfoRenders","debugInfoRenders","l","()Ljava/lang/String;","()Ljava/lang/String;","Minecraft","av","net/minecraft/src","0"
"displayUnexpectedThrowable","displayUnexpectedThrowable","a","(LUnexpectedThrowable;)V","(Lg;)V","Minecraft","av","net/minecraft/src","0"
"resize","resize","a","(II)V","(II)V","Minecraft","av","net/minecraft/src","0"
"isMultiplayerWorld","isMultiplayerWorld","j","()Z","()Z","Minecraft","av","net/minecraft/src","0"
"setIngameNotInFocus","setIngameNotInFocus","f","()V","()V","Minecraft","av","net/minecraft/src","0"
"changeWorld1","changeWorld1","a","(LWorld;)V","(Lfi;)V","Minecraft","av","net/minecraft/src","0"
"respawn","respawn","o","()V","()V","Minecraft","av","net/minecraft/src","0"
"getOpenGlCapsChecker","getOpenGlCapsChecker","k","()LOpenGlCapsChecker;","()Lcv;","Minecraft","av","net/minecraft/src","0"
"getAppDir","getAppDir","a","(Ljava/lang/String;)Ljava/io/File;","(Ljava/lang/String;)Ljava/io/File;","Minecraft","av","net/minecraft/src","0"
"sendClickBlockToController","sendClickBlockToController","a","(IZ)V","(IZ)V","Minecraft","av","net/minecraft/src","0"
"clickMiddleMouseButton","clickMiddleMouseButton","s","()V","()V","Minecraft","av","net/minecraft/src","0"
"getMinecraftDir","getMinecraftDir","b","()Ljava/io/File;","()Ljava/io/File;","Minecraft","av","net/minecraft/src","0"
"installResource","installResource","a","(Ljava/lang/String;Ljava/io/File;)V","(Ljava/lang/String;Ljava/io/File;)V","Minecraft","av","net/minecraft/src","0"
"startGame","startGame","a","()V","()V","Minecraft","av","net/minecraft/src","0"
"setIngameFocus","setIngameFocus","e","()V","()V","Minecraft","av","net/minecraft/src","0"
"clickMouse","clickMouse","a","(I)V","(I)V","Minecraft","av","net/minecraft/src","0"
"runTick","runTick","i","()V","()V","Minecraft","av","net/minecraft/src","0"
"displayDebugInfo","displayDebugInfo","r","()V","()V","Minecraft","av","net/minecraft/src","0"
"setServer","setServer","a","(Ljava/lang/String;I)V","(Ljava/lang/String;I)V","Minecraft","av","net/minecraft/src","0"
"debugInfoEntities","debugInfoEntities","n","()Ljava/lang/String;","()Ljava/lang/String;","Minecraft","av","net/minecraft/src","0"
"updateFlow","updateFlow","h","(LWorld;III)V","(Lfi;III)V","BlockFlowing","aw","net/minecraft/src","0"
"liquidCanDisplaceBlock","liquidCanDisplaceBlock","k","(LWorld;III)Z","(Lfi;III)Z","BlockFlowing","aw","net/minecraft/src","0"
"calculateFlowCost","calculateFlowCost","a","(LWorld;IIIII)I","(Lfi;IIIII)I","BlockFlowing","aw","net/minecraft/src","0"
"getOptimalFlowDirections","getOptimalFlowDirections","i","(LWorld;III)[Z","(Lfi;III)[Z","BlockFlowing","aw","net/minecraft/src","0"
"flowIntoBlock","flowIntoBlock","f","(LWorld;IIII)V","(Lfi;IIII)V","BlockFlowing","aw","net/minecraft/src","0"
"blockBlocksFlow","blockBlocksFlow","j","(LWorld;III)Z","(Lfi;III)Z","BlockFlowing","aw","net/minecraft/src","0"
"getSmallestFlowDecay","getSmallestFlowDecay","e","(LWorld;IIII)I","(Lfi;IIII)I","BlockFlowing","aw","net/minecraft/src","0"
"doRenderTNT","doRenderTNT","a","(LEntityTNTPrimed;DDDFF)V","(Ldd;DDDFF)V","RenderTNTPrimed","ax","net/minecraft/src","0"
"renderQuad","renderQuad","a","(LTessellator;IIIII)V","(Lag;IIIII)V","RenderItem","az","net/minecraft/src","0"
"renderIcon","renderIcon","a","(IIIIII)V","(IIIIII)V","RenderItem","az","net/minecraft/src","0"
"doRenderItem","doRenderItem","a","(LEntityItem;DDDFF)V","(Lhc;DDDFF)V","RenderItem","az","net/minecraft/src","0"
"renderItemIntoGUI","renderItemIntoGUI","a","(LFontRenderer;LRenderEngine;LItemStack;II)V","(Lem;Lij;Lic;II)V","RenderItem","az","net/minecraft/src","0"
"renderItemOverlayIntoGUI","renderItemOverlayIntoGUI","b","(LFontRenderer;LRenderEngine;LItemStack;II)V","(Lem;Lij;Lic;II)V","RenderItem","az","net/minecraft/src","0"
"setBrightness","setBrightness","a","(I)V","(I)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"getWorkingDirectory","getWorkingDirectory","a","()Ljava/io/File;","()Ljava/io/File;","CanvasIsomPreview","bd","net/minecraft/src","0"
"isRunning","isRunning","a","(LCanvasIsomPreview;)Z","(Lbd;)Z","CanvasIsomPreview","bd","net/minecraft/src","0"
"render","render","a","(Ljava/awt/Graphics2D;)V","(Ljava/awt/Graphics2D;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"stop","stop","c","()V","()V","CanvasIsomPreview","bd","net/minecraft/src","0"
"getWorkingDirectory","getWorkingDirectory","a","(Ljava/lang/String;)Ljava/io/File;","(Ljava/lang/String;)Ljava/io/File;","CanvasIsomPreview","bd","net/minecraft/src","0"
"getPlatform","getPlatform","e","()LEnumOS1;","()Lik;","CanvasIsomPreview","bd","net/minecraft/src","0"
"start","start","b","()V","()V","CanvasIsomPreview","bd","net/minecraft/src","0"
"getZone","getZone","a","(II)LIsoImageBuffer;","(II)Ldk;","CanvasIsomPreview","bd","net/minecraft/src","0"
"render","render","d","()V","()V","CanvasIsomPreview","bd","net/minecraft/src","0"
"loadLevel","loadLevel","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","CanvasIsomPreview","bd","net/minecraft/src","0"
"saveChunk","saveChunk","a","(LWorld;LChunk;)V","(Lfi;Lkd;)V","IChunkLoader","bf","net/minecraft/src","0"
"loadChunk","loadChunk","a","(LWorld;II)LChunk;","(Lfi;II)Lkd;","IChunkLoader","bf","net/minecraft/src","0"
"saveExtraChunkData","saveExtraChunkData","b","(LWorld;LChunk;)V","(Lfi;Lkd;)V","IChunkLoader","bf","net/minecraft/src","0"
"chunkTick","chunkTick","a","()V","()V","IChunkLoader","bf","net/minecraft/src","0"
"saveExtraData","saveExtraData","b","()V","()V","IChunkLoader","bf","net/minecraft/src","0"
"getBlockMetadata","getBlockMetadata","f","()I","()I","TileEntity","bj","net/minecraft/src","0"
"getBlockType","getBlockType","g","()LBlock;","()Lgx;","TileEntity","bj","net/minecraft/src","0"
"addMapping","addMapping","a","(Ljava/lang/Class;Ljava/lang/String;)V","(Ljava/lang/Class;Ljava/lang/String;)V","TileEntity","bj","net/minecraft/src","0"
"createAndLoadEntity","createAndLoadEntity","c","(LNBTTagCompound;)LTileEntity;","(Lae;)Lbj;","TileEntity","bj","net/minecraft/src","0"
"getDistanceFrom","getDistanceFrom","a","(DDD)D","(DDD)D","TileEntity","bj","net/minecraft/src","0"
"updateEntity","updateEntity","e","()V","()V","TileEntity","bj","net/minecraft/src","0"
"onInventoryChanged","onInventoryChanged","d","()V","()V","TileEntity","bj","net/minecraft/src","0"
"readFromNBT","readFromNBT","a","(LNBTTagCompound;)V","(Lae;)V","TileEntity","bj","net/minecraft/src","0"
"writeToNBT","writeToNBT","b","(LNBTTagCompound;)V","(Lae;)V","TileEntity","bj","net/minecraft/src","0"
"refreshTrackShape","refreshTrackShape","g","(LWorld;III)V","(Lfi;III)V","BlockMinecartTrack","bm","net/minecraft/src","0"
"glow","glow","g","(LWorld;III)V","(Lfi;III)V","BlockRedstoneOre","bn","net/minecraft/src","0"
"subtract","subtract","a","(LVec3D;)LVec3D;","(Lbo;)Lbo;","Vec3D","bo","net/minecraft/src","0"
"lengthVector","lengthVector","c","()D","()D","Vec3D","bo","net/minecraft/src","0"
"crossProduct","crossProduct","b","(LVec3D;)LVec3D;","(Lbo;)Lbo;","Vec3D","bo","net/minecraft/src","0"
"distanceTo","distanceTo","c","(LVec3D;)D","(Lbo;)D","Vec3D","bo","net/minecraft/src","0"
"setComponents","setComponents","e","(DDD)LVec3D;","(DDD)Lbo;","Vec3D","bo","net/minecraft/src","0"
"squareDistanceTo","squareDistanceTo","d","(LVec3D;)D","(Lbo;)D","Vec3D","bo","net/minecraft/src","0"
"addVector","addVector","c","(DDD)LVec3D;","(DDD)Lbo;","Vec3D","bo","net/minecraft/src","0"
"createVector","createVector","b","(DDD)LVec3D;","(DDD)Lbo;","Vec3D","bo","net/minecraft/src","0"
"createVectorHelper","createVectorHelper","a","(DDD)LVec3D;","(DDD)Lbo;","Vec3D","bo","net/minecraft/src","0"
"initialize","initialize","a","()V","()V","Vec3D","bo","net/minecraft/src","0"
"getIntermediateWithXValue","getIntermediateWithXValue","a","(LVec3D;D)LVec3D;","(Lbo;D)Lbo;","Vec3D","bo","net/minecraft/src","0"
"getIntermediateWithYValue","getIntermediateWithYValue","b","(LVec3D;D)LVec3D;","(Lbo;D)Lbo;","Vec3D","bo","net/minecraft/src","0"
"getIntermediateWithZValue","getIntermediateWithZValue","c","(LVec3D;D)LVec3D;","(Lbo;D)Lbo;","Vec3D","bo","net/minecraft/src","0"
"rotateAroundY","rotateAroundY","b","(F)V","(F)V","Vec3D","bo","net/minecraft/src","0"
"rotateAroundX","rotateAroundX","a","(F)V","(F)V","Vec3D","bo","net/minecraft/src","0"
"squareDistanceTo","squareDistanceTo","d","(DDD)D","(DDD)D","Vec3D","bo","net/minecraft/src","0"
"normalize","normalize","b","()LVec3D;","()Lbo;","Vec3D","bo","net/minecraft/src","0"
"doRender","doRender","a","(LEntity;DDDFF)V","(Leu;DDDFF)V","Render","bq","net/minecraft/src","0"
"renderShadow","renderShadow","c","(LEntity;DDDFF)V","(Leu;DDDFF)V","Render","bq","net/minecraft/src","0"
"doRenderShadowAndFire","doRenderShadowAndFire","b","(LEntity;DDDFF)V","(Leu;DDDFF)V","Render","bq","net/minecraft/src","0"
"renderEntityOnFire","renderEntityOnFire","a","(LEntity;DDDF)V","(Leu;DDDF)V","Render","bq","net/minecraft/src","0"
"renderOffsetAABB","renderOffsetAABB","a","(LAxisAlignedBB;DDD)V","(Leq;DDD)V","Render","bq","net/minecraft/src","0"
"renderShadowOnBlock","renderShadowOnBlock","a","(LBlock;DDDIIIFFDDD)V","(Lgx;DDDIIIFFDDD)V","Render","bq","net/minecraft/src","0"
"loadTexture","loadTexture","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","Render","bq","net/minecraft/src","0"
"getWorldFromRenderManager","getWorldFromRenderManager","a","()LWorld;","()Lfi;","Render","bq","net/minecraft/src","0"
"setRenderManager","setRenderManager","a","(LRenderManager;)V","(Lfp;)V","Render","bq","net/minecraft/src","0"
"renderAABB","renderAABB","a","(LAxisAlignedBB;)V","(Leq;)V","Render","bq","net/minecraft/src","0"
"loadDownloadableImageTexture","loadDownloadableImageTexture","a","(Ljava/lang/String;Ljava/lang/String;)V","(Ljava/lang/String;Ljava/lang/String;)V","Render","bq","net/minecraft/src","0"
"setStateIfMobInteractsWithPlate","setStateIfMobInteractsWithPlate","g","(LWorld;III)V","(Lfi;III)V","BlockPressurePlate","br","net/minecraft/src","0"
"generate","generate","a","(LWorld;Ljava/util/Random;III)Z","(Lfi;Ljava/util/Random;III)Z","WorldGenerator","bs","net/minecraft/src","0"
"setScale","setScale","a","(DDD)V","(DDD)V","WorldGenerator","bs","net/minecraft/src","0"
"obtainEntitySkin","obtainEntitySkin","a","(LEntity;)V","(Leu;)V","IWorldAccess","bw","net/minecraft/src","0"
"spawnParticle","spawnParticle","a","(Ljava/lang/String;DDDDDD)V","(Ljava/lang/String;DDDDDD)V","IWorldAccess","bw","net/minecraft/src","0"
"releaseEntitySkin","releaseEntitySkin","b","(LEntity;)V","(Leu;)V","IWorldAccess","bw","net/minecraft/src","0"
"markBlockRangeNeedsUpdate","markBlockRangeNeedsUpdate","b","(IIIIII)V","(IIIIII)V","IWorldAccess","bw","net/minecraft/src","0"
"playSound","playSound","a","(Ljava/lang/String;DDDFF)V","(Ljava/lang/String;DDDFF)V","IWorldAccess","bw","net/minecraft/src","0"
"updateAllRenderers","updateAllRenderers","e","()V","()V","IWorldAccess","bw","net/minecraft/src","0"
"markBlockAndNeighborsNeedsUpdate","markBlockAndNeighborsNeedsUpdate","a","(III)V","(III)V","IWorldAccess","bw","net/minecraft/src","0"
"renderTileEntitySignAt","renderTileEntitySignAt","a","(LTileEntitySign;DDDF)V","(Ljv;DDDF)V","TileEntitySignRenderer","by","net/minecraft/src","0"
"render","render","a","(F)V","(F)V","ModelRenderer","ca","net/minecraft/src","0"
"compileDisplayList","compileDisplayList","b","(F)V","(F)V","ModelRenderer","ca","net/minecraft/src","0"
"addBox","addBox","a","(FFFIIIF)V","(FFFIIIF)V","ModelRenderer","ca","net/minecraft/src","0"
"setRotationPoint","setRotationPoint","a","(FFF)V","(FFF)V","ModelRenderer","ca","net/minecraft/src","0"
"renderWorld","renderWorld","b","(F)V","(F)V","EntityRenderer","cb","net/minecraft/src","0"
"getMouseOver","getMouseOver","d","(F)V","(F)V","EntityRenderer","cb","net/minecraft/src","0"
"setupFog","setupFog","a","(I)V","(I)V","EntityRenderer","cb","net/minecraft/src","0"
"hurtCameraEffect","hurtCameraEffect","f","(F)V","(F)V","EntityRenderer","cb","net/minecraft/src","0"
"orientCamera","orientCamera","h","(F)V","(F)V","EntityRenderer","cb","net/minecraft/src","0"
"updateFogColor","updateFogColor","j","(F)V","(F)V","EntityRenderer","cb","net/minecraft/src","0"
"setFogColorBuffer","setFogColorBuffer","a","(FFFF)Ljava/nio/FloatBuffer;","(FFFF)Ljava/nio/FloatBuffer;","EntityRenderer","cb","net/minecraft/src","0"
"getFOVModifier","getFOVModifier","e","(F)F","(F)F","EntityRenderer","cb","net/minecraft/src","0"
"updateRenderer","updateRenderer","a","()V","()V","EntityRenderer","cb","net/minecraft/src","0"
"addRainParticles","addRainParticles","c","()V","()V","EntityRenderer","cb","net/minecraft/src","0"
"renderHand","renderHand","b","(FI)V","(FI)V","EntityRenderer","cb","net/minecraft/src","0"
"setupCameraTransform","setupCameraTransform","a","(FI)V","(FI)V","EntityRenderer","cb","net/minecraft/src","0"
"updateCameraAndRender","updateCameraAndRender","a","(F)V","(F)V","EntityRenderer","cb","net/minecraft/src","0"
"setupViewBobbing","setupViewBobbing","g","(F)V","(F)V","EntityRenderer","cb","net/minecraft/src","0"
"renderRain","renderRain","i","(F)V","(F)V","EntityRenderer","cb","net/minecraft/src","0"
"getPlayerPosition","getPlayerPosition","c","(F)LVec3D;","(F)Lbo;","EntityRenderer","cb","net/minecraft/src","0"
"setupOverlayRendering","setupOverlayRendering","b","()V","()V","EntityRenderer","cb","net/minecraft/src","0"
"updateTimer","updateTimer","a","()V","()V","Timer","cd","net/minecraft/src","0"
"renderArrow","renderArrow","a","(LEntityArrow;DDDFF)V","(Les;DDDFF)V","RenderArrow","b","net/minecraft/src","0"
"doCompare","doCompare","a","(LWorldRenderer;LWorldRenderer;)I","(Ldn;Ldn;)I","RenderSorter","c","net/minecraft/src","0"
"distanceTo","distanceTo","a","(LPathPoint;)F","(Ld;)F","PathPoint","d","net/minecraft/src","0"
"isAssigned","isAssigned","a","()Z","()Z","PathPoint","d","net/minecraft/src","0"
"isThereANeighborChest","isThereANeighborChest","g","(LWorld;III)Z","(Lfi;III)Z","BlockChest","e","net/minecraft/src","0"
"renderSaddledPig","renderSaddledPig","a","(LEntityPig;I)Z","(Lih;I)Z","RenderPig","f","net/minecraft/src","0"
"unload100OldestChunks","unload100OldestChunks","a","()Z","()Z","IChunkProvider","ci","net/minecraft/src","0"
"canSave","canSave","b","()Z","()Z","IChunkProvider","ci","net/minecraft/src","0"
"populate","populate","a","(LIChunkProvider;II)V","(Lci;II)V","IChunkProvider","ci","net/minecraft/src","0"
"saveChunks","saveChunks","a","(ZLIProgressUpdate;)Z","(ZLjl;)Z","IChunkProvider","ci","net/minecraft/src","0"
"provideChunk","provideChunk","b","(II)LChunk;","(II)Lkd;","IChunkProvider","ci","net/minecraft/src","0"
"chunkExists","chunkExists","a","(II)Z","(II)Z","IChunkProvider","ci","net/minecraft/src","0"
"getRandomSpawningPointInChunk","getRandomSpawningPointInChunk","a","(LWorld;II)LChunkPosition;","(Lfi;II)Lig;","SpawnerAnimals","cl","net/minecraft/src","0"
"performSpawning","performSpawning","a","(LWorld;ILEntity;LIProgressUpdate;)I","(Lfi;ILeu;Ljl;)I","SpawnerAnimals","cl","net/minecraft/src","0"
"onUpdate","onUpdate","a","(LWorld;)V","(Lfi;)V","SpawnerAnimals","cl","net/minecraft/src","0"
"drawScreen","drawScreen","c","(Ljava/lang/String;)V","(Ljava/lang/String;)V","LoadingScreenRenderer","i","net/minecraft/src","0"
"printText","printText","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","LoadingScreenRenderer","i","net/minecraft/src","0"
"getScaledWidth","getScaledWidth","a","()I","()I","ScaledResolution","co","net/minecraft/src","0"
"getScaledHeight","getScaledHeight","b","()I","()I","ScaledResolution","co","net/minecraft/src","0"
"updateRenderers","updateRenderers","a","(LEntityPlayer;Z)Z","(Lgn;Z)Z","RenderGlobal","m","net/minecraft/src","0"
"loadRenderers","loadRenderers","a","()V","()V","RenderGlobal","m","net/minecraft/src","0"
"renderAllRenderLists","renderAllRenderLists","a","(ID)V","(ID)V","RenderGlobal","m","net/minecraft/src","0"
"drawSelectionBox","drawSelectionBox","b","(LEntityPlayer;LMovingObjectPosition;ILItemStack;F)V","(Lgn;Lhg;ILic;F)V","RenderGlobal","m","net/minecraft/src","0"
"clipRenderersByFrustum","clipRenderersByFrustum","a","(LICamera;F)V","(Lka;F)V","RenderGlobal","m","net/minecraft/src","0"
"renderStars","renderStars","f","()V","()V","RenderGlobal","m","net/minecraft/src","0"
"renderSky","renderSky","a","(F)V","(F)V","RenderGlobal","m","net/minecraft/src","0"
"drawOutlinedBoundingBox","drawOutlinedBoundingBox","a","(LAxisAlignedBB;)V","(Leq;)V","RenderGlobal","m","net/minecraft/src","0"
"checkOcclusionQueryResult","checkOcclusionQueryResult","a","(II)V","(II)V","RenderGlobal","m","net/minecraft/src","0"
"markBlocksForUpdate","markBlocksForUpdate","a","(IIIIII)V","(IIIIII)V","RenderGlobal","m","net/minecraft/src","0"
"renderClouds","renderClouds","b","(F)V","(F)V","RenderGlobal","m","net/minecraft/src","0"
"renderSortedRenderers","renderSortedRenderers","a","(IIID)I","(IIID)I","RenderGlobal","m","net/minecraft/src","0"
"markRenderersForNewPosition","markRenderersForNewPosition","b","(III)V","(III)V","RenderGlobal","m","net/minecraft/src","0"
"getDebugInfoEntities","getDebugInfoEntities","c","()Ljava/lang/String;","()Ljava/lang/String;","RenderGlobal","m","net/minecraft/src","0"
"renderCloudsFancy","renderCloudsFancy","c","(F)V","(F)V","RenderGlobal","m","net/minecraft/src","0"
"updateClouds","updateClouds","d","()V","()V","RenderGlobal","m","net/minecraft/src","0"
"sortAndRender","sortAndRender","a","(LEntityPlayer;ID)I","(Lgn;ID)I","RenderGlobal","m","net/minecraft/src","0"
