"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"blockExists","blockExists","b","(III)Z","(III)Z","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"getCollidingBoundingBoxes","getCollidingBoundingBoxes","a","(Lnet/minecraft/game/physics/AxisAlignedBB;)Ljava/util/List;","(Lnet/minecraft/a/d/b;)Ljava/util/List;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"randomDisplayUpdates","randomDisplayUpdates","l","(III)V","(III)V","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"scheduleBlockUpdate","scheduleBlockUpdate","f","(IIII)V","(IIII)V","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"deleteWorld","deleteWorld","b","(Ljava/io/File;Ljava/lang/String;)V","(Ljava/io/File;Ljava/lang/String;)V","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"isBoundingBoxBurning","isBoundingBoxBurning","d","(Lnet/minecraft/game/physics/AxisAlignedBB;)Z","(Lnet/minecraft/a/d/b;)Z","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"getBlockMetadata","getBlockMetadata","d","(III)I","(III)I","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"addLoadedEntities","addLoadedEntities","a","(Ljava/util/List;)V","(Ljava/util/List;)V","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"createExplosion","createExplosion","a","(Lnet/minecraft/game/entity/Entity;DDDF)V","(Lnet/minecraft/a/c/b;DDDF)V","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"spawnParticle","spawnParticle","a","(Ljava/lang/String;DDDDDD)V","(Ljava/lang/String;DDDDDD)V","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"populateNoiseArray","populateNoiseArray","a","([DIIIIIIDDDD)V","([DIIIIIIDDDD)V","net/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/world/terrain/noise","0"
"lerp","lerp","c","(DDD)D","(DDD)D","net/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/world/terrain/noise","0"
"grad","grad","a","(IDDD)D","(IDDD)D","net/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/world/terrain/noise","0"
"generateNoise","generateNoise","b","(DDD)D","(DDD)D","net/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/world/terrain/noise","0"
"generateNoiseD","generateNoiseD","a","(DDD)D","(DDD)D","net/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/world/terrain/noise","0"
"generateNoise","generateNoise","a","(DD)D","(DD)D","net/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/world/terrain/noise","0"
"distanceTo","distanceTo","a","(Lnet/minecraft/game/world/path/PathPoint;)F","(Lnet/minecraft/a/a/a/a;)F","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"isAssigned","isAssigned","a","()Z","()Z","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"equals","equals","equals","(Ljava/lang/Object;)Z","(Ljava/lang/Object;)Z","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"createEntityPath","createEntityPath","a","(Lnet/minecraft/game/world/path/PathPoint;)Lnet/minecraft/game/world/path/PathEntity;","(Lnet/minecraft/a/a/a/a;)Lnet/minecraft/a/a/a/b;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"openPoint","openPoint","a","(III)Lnet/minecraft/game/world/path/PathPoint;","(III)Lnet/minecraft/a/a/a/a;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"getSafePoint","getSafePoint","a","(Lnet/minecraft/game/entity/Entity;IIILnet/minecraft/game/world/path/PathPoint;I)Lnet/minecraft/game/world/path/PathPoint;","(Lnet/minecraft/a/c/b;IIILnet/minecraft/a/a/a/a;I)Lnet/minecraft/a/a/a/a;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"addToPath","addToPath","a","(Lnet/minecraft/game/entity/Entity;DDDF)Lnet/minecraft/game/world/path/PathEntity;","(Lnet/minecraft/a/c/b;DDDF)Lnet/minecraft/a/a/a/b;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"createEntityPathToXYZ","createEntityPathToXYZ","a","(Lnet/minecraft/game/entity/Entity;IIIF)Lnet/minecraft/game/world/path/PathEntity;","(Lnet/minecraft/a/c/b;IIIF)Lnet/minecraft/a/a/a/b;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"createEntityPathTo","createEntityPathTo","a","(Lnet/minecraft/game/entity/Entity;Lnet/minecraft/game/entity/Entity;F)Lnet/minecraft/game/world/path/PathEntity;","(Lnet/minecraft/a/c/b;Lnet/minecraft/a/c/b;F)Lnet/minecraft/a/a/a/b;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"getVerticalOffset","getVerticalOffset","a","(IIILnet/minecraft/game/world/path/PathPoint;)I","(IIILnet/minecraft/a/a/a/a;)I","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
