"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"soundPoolSounds","soundPoolSounds","b","Lnet/minecraft/client/sound/SoundPool;","Lnet/minecraft/client/e/b;","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"options","options","e","Lnet/minecraft/client/GameSettings;","Lnet/minecraft/client/p;","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"playedSoundsCount","playedSoundsCount","d","I","I","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"sndSystem","sndSystem","a","Lpaulscode/sound/SoundSystem;","Lpaulscode/sound/SoundSystem;","net/minecraft/client/sound/SoundManager","net/minecraft/client/e/c","net/minecraft/client/sound","0"
"nameToSoundPoolEntriesMapping","nameToSoundPoolEntriesMapping","b","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/client/sound/SoundPool","net/minecraft/client/e/b","net/minecraft/client/sound","0"
"numberOfSoundPoolEntries","numberOfSoundPoolEntries","c","I","I","net/minecraft/client/sound/SoundPool","net/minecraft/client/e/b","net/minecraft/client/sound","0"
"rand","rand","a","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/client/sound/SoundPool","net/minecraft/client/e/b","net/minecraft/client/sound","0"
"SIN_TABLE","SIN_TABLE","a","[F","[F","util/MathHelper","a/a","util","0"
"generatorCollection","generatorCollection","a","[Lnet/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin;","[Lnet/minecraft/a/a/c/a/a;","net/minecraft/game/world/terrain/noise/NoiseGeneratorOctaves","net/minecraft/a/a/c/a/c","net/minecraft/game/world/terrain/noise","0"
"octaves","octaves","b","I","I","net/minecraft/game/world/terrain/noise/NoiseGeneratorOctaves","net/minecraft/a/a/c/a/c","net/minecraft/game/world/terrain/noise","0"
"z","z","c","I","I","net/minecraft/game/world/ChunkPosition","net/minecraft/a/a/h","net/minecraft/game/world","0"
"x","x","a","I","I","net/minecraft/game/world/ChunkPosition","net/minecraft/a/a/h","net/minecraft/game/world","0"
"y","y","b","I","I","net/minecraft/game/world/ChunkPosition","net/minecraft/a/a/h","net/minecraft/game/world","0"
"yCoord","yCoord","b","I","I","net/minecraft/game/world/NextTickListEntry","net/minecraft/a/a/c","net/minecraft/game/world","0"
"zCoord","zCoord","c","I","I","net/minecraft/game/world/NextTickListEntry","net/minecraft/a/a/c","net/minecraft/game/world","0"
"xCoord","xCoord","a","I","I","net/minecraft/game/world/NextTickListEntry","net/minecraft/a/a/c","net/minecraft/game/world","0"
"blockID","blockID","d","I","I","net/minecraft/game/world/NextTickListEntry","net/minecraft/a/a/c","net/minecraft/game/world","0"
"scheduledTime","scheduledTime","e","I","I","net/minecraft/game/world/NextTickListEntry","net/minecraft/a/a/c","net/minecraft/game/world","0"
"maxSpawns","maxSpawns","a","I","I","net/minecraft/game/world/MobSpawner","net/minecraft/a/a/b","net/minecraft/game/world","0"
"entities","entities","c","[Ljava/lang/Class;","[Ljava/lang/Class;","net/minecraft/game/world/MobSpawner","net/minecraft/a/a/b","net/minecraft/game/world","0"
"entityType","entityType","b","Ljava/lang/Class;","Ljava/lang/Class;","net/minecraft/game/world/MobSpawner","net/minecraft/a/a/b","net/minecraft/game/world","0"
"nbtCompoundPlayer","nbtCompoundPlayer","z","Lcom/mojang/nbt/NBTTagCompound;","Lcom/a/a/c;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"playerEntity","playerEntity","c","Lnet/minecraft/game/entity/Entity;","Lnet/minecraft/a/c/b;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"lightBrightnessTable","lightBrightnessTable","u","[F","[F","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"loadedTileEntityList","loadedTileEntityList","a","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"chunkProvider","chunkProvider","w","Lnet/minecraft/game/world/chunk/IChunkProvider;","Lnet/minecraft/a/a/e/a;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"DIST_HASH_MAGIC","DIST_HASH_MAGIC","t","I","I","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"difficultySetting","difficultySetting","d","I","I","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"updateLCG","updateLCG","s","I","I","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"isNewWorld","isNewWorld","j","Z","Z","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"sizeOnDisk","sizeOnDisk","k","J","J","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"skylightSubtracted","skylightSubtracted","r","I","I","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"worldTime","worldTime","b","J","J","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"cloudColor","cloudColor","q","J","J","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"randomSeed","randomSeed","y","J","J","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"unloadedEntityList","unloadedEntityList","n","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"worldAccesses","worldAccesses","v","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"spawnZ","spawnZ","i","I","I","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"loadedEntityList","loadedEntityList","m","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"fogColor","fogColor","p","J","J","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"saveDirectory","saveDirectory","x","Ljava/io/File;","Ljava/io/File;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"spawnY","spawnY","h","I","I","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"pathFinder","pathFinder","e","Lnet/minecraft/game/world/path/Pathfinder;","Lnet/minecraft/a/a/a/c;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"rand","rand","f","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"spawnX","spawnX","g","I","I","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"lightingToUpdate","lightingToUpdate","l","Ljava/util/List;","Ljava/util/List;","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"skyColor","skyColor","o","J","J","net/minecraft/game/world/World","net/minecraft/a/a/g","net/minecraft/game/world","0"
"permutations","permutations","a","[I","[I","net/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/world/terrain/noise","0"
"zCoord","zCoord","d","D","D","net/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/world/terrain/noise","0"
"yCoord","yCoord","c","D","D","net/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/world/terrain/noise","0"
"xCoord","xCoord","b","D","D","net/minecraft/game/world/terrain/noise/NoiseGeneratorPerlin","net/minecraft/a/a/c/a/a","net/minecraft/game/world/terrain/noise","0"
"maxX","maxX","e","I","I","net/minecraft/game/world/MetadataChunkBlock","net/minecraft/a/a/f","net/minecraft/game/world","0"
"maxY","maxY","f","I","I","net/minecraft/game/world/MetadataChunkBlock","net/minecraft/a/a/f","net/minecraft/game/world","0"
"y","y","c","I","I","net/minecraft/game/world/MetadataChunkBlock","net/minecraft/a/a/f","net/minecraft/game/world","0"
"z","z","d","I","I","net/minecraft/game/world/MetadataChunkBlock","net/minecraft/a/a/f","net/minecraft/game/world","0"
"x","x","b","I","I","net/minecraft/game/world/MetadataChunkBlock","net/minecraft/a/a/f","net/minecraft/game/world","0"
"skyBlock","skyBlock","a","Lnet/minecraft/game/world/EnumSkyBlock;","Lnet/minecraft/a/a/e;","net/minecraft/game/world/MetadataChunkBlock","net/minecraft/a/a/f","net/minecraft/game/world","0"
"maxZ","maxZ","g","I","I","net/minecraft/game/world/MetadataChunkBlock","net/minecraft/a/a/f","net/minecraft/game/world","0"
"defaultLightValue","defaultLightValue","c","I","I","net/minecraft/game/world/EnumSkyBlock","net/minecraft/a/a/e","net/minecraft/game/world","0"
"Block","Block","b","Lnet/minecraft/game/world/EnumSkyBlock;","Lnet/minecraft/a/a/e;","net/minecraft/game/world/EnumSkyBlock","net/minecraft/a/a/e","net/minecraft/game/world","0"
"Sky","Sky","a","Lnet/minecraft/game/world/EnumSkyBlock;","Lnet/minecraft/a/a/e;","net/minecraft/game/world/EnumSkyBlock","net/minecraft/a/a/e","net/minecraft/game/world","0"
"sheared","sheared","a","Z","Z","net/minecraft/game/entity/animal/EntitySheep","net/minecraft/a/c/b/b","net/minecraft/game/entity/animal","0"
"entityToPickUp","entityToPickUp","Z","Lnet/minecraft/game/entity/Entity;","Lnet/minecraft/a/c/b;","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"yOffs","yOffs","ad","F","F","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"age","age","ab","I","I","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"maxAge","maxAge","ac","I","I","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"entityPickingUp","entityPickingUp","aa","Lnet/minecraft/game/entity/EntityLiving;","Lnet/minecraft/a/c/f;","net/minecraft/client/effect/EntityPickupFX","net/minecraft/client/f/e","net/minecraft/client/effect","0"
"xCoord","xCoord","a","I","I","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"yCoord","yCoord","b","I","I","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"zCoord","zCoord","c","I","I","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"hash","hash","d","I","I","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"index","index","e","I","I","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"totalPathDistance","totalPathDistance","f","F","F","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"distanceToNext","distanceToNext","g","F","F","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"distanceToTarget","distanceToTarget","h","F","F","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"isFirst","isFirst","j","Z","Z","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"previous","previous","i","Lnet/minecraft/game/world/path/PathPoint;","Lnet/minecraft/a/a/a/a;","net/minecraft/game/world/path/PathPoint","net/minecraft/a/a/a/a","net/minecraft/game/world/path","0"
"lavaParticleScale","lavaParticleScale","Z","F","F","net/minecraft/client/effect/EntityLavaFX","net/minecraft/client/f/g","net/minecraft/client/effect","0"
"path","path","b","Lnet/minecraft/game/world/path/Path;","Lnet/minecraft/a/a/a/d;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"worldMap","worldMap","a","Lnet/minecraft/game/world/World;","Lnet/minecraft/a/a/g;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"pathOptions","pathOptions","d","[Lnet/minecraft/game/world/path/PathPoint;","[Lnet/minecraft/a/a/a/a;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"pointMap","pointMap","c","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/game/world/path/Pathfinder","net/minecraft/a/a/a/c","net/minecraft/game/world/path","0"
"pathIndex","pathIndex","b","I","I","net/minecraft/game/world/path/PathEntity","net/minecraft/a/a/a/b","net/minecraft/game/world/path","0"
"points","points","a","[Lnet/minecraft/game/world/path/PathPoint;","[Lnet/minecraft/a/a/a/a;","net/minecraft/game/world/path/PathEntity","net/minecraft/a/a/a/b","net/minecraft/game/world/path","0"
"rand","rand","d","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"fxLayers","fxLayers","b","[Ljava/util/List;","[Ljava/util/List;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"worldObj","worldObj","a","Lnet/minecraft/game/world/World;","Lnet/minecraft/a/a/g;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"renderer","renderer","c","Lnet/minecraft/client/render/RenderEngine;","Lnet/minecraft/client/a/k;","net/minecraft/client/effect/EffectRenderer","net/minecraft/client/f/d","net/minecraft/client/effect","0"
"count","count","b","I","I","net/minecraft/game/world/path/Path","net/minecraft/a/a/a/d","net/minecraft/game/world/path","0"
"pathpoints","pathpoints","a","[Lnet/minecraft/game/world/path/PathPoint;","[Lnet/minecraft/a/a/a/a;","net/minecraft/game/world/path/Path","net/minecraft/a/a/a/d","net/minecraft/game/world/path","0"
"flameScale","flameScale","Z","F","F","net/minecraft/client/effect/EntityFlameFX","net/minecraft/client/f/c","net/minecraft/client/effect","0"
"leafDensity","leafDensity","j","D","D","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"scaleWidth","scaleWidth","i","D","D","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"leafNodes","leafNodes","n","[[I","[[I","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"leafDistanceLimit","leafDistanceLimit","m","I","I","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"branchSlope","branchSlope","h","D","D","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"heightLimitLimit","heightLimitLimit","l","I","I","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"heightAttenuation","heightAttenuation","g","D","D","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"trunkSize","trunkSize","k","I","I","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"height","height","f","I","I","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"heightLimit","heightLimit","e","I","I","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"otherCoordPairs","otherCoordPairs","a","[B","[B","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"worldObj","worldObj","c","Lnet/minecraft/game/world/World;","Lnet/minecraft/a/a/g;","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"basePos","basePos","d","[I","[I","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"rand","rand","b","Ljava/util/Random;","Ljava/util/Random;","net/minecraft/game/world/terrain/generate/WorldGenBigTree","net/minecraft/a/a/c/b/c","net/minecraft/game/world/terrain/generate","0"
"minableBlockId","minableBlockId","a","I","I","net/minecraft/game/world/terrain/generate/WorldGenMinable","net/minecraft/a/a/c/b/b","net/minecraft/game/world/terrain/generate","0"
"smokeParticleScale","smokeParticleScale","Z","F","F","net/minecraft/client/effect/EntitySmokeFX","net/minecraft/client/f/j","net/minecraft/client/effect","0"
"particleTextureJitterY","particleTextureJitterY","O","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleMaxAge","particleMaxAge","Q","I","I","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleAge","particleAge","P","I","I","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleBlue","particleBlue","V","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleGreen","particleGreen","U","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleRed","particleRed","T","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleGravity","particleGravity","S","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleScale","particleScale","R","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleTextureIndex","particleTextureIndex","a","I","I","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"interpPosZ","interpPosZ","Y","D","D","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"interpPosY","interpPosY","X","D","D","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"interpPosX","interpPosX","W","D","D","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"particleTextureJitterX","particleTextureJitterX","b","F","F","net/minecraft/client/effect/EntityFX","net/minecraft/client/f/k","net/minecraft/client/effect","0"
"chestContents","chestContents","e","[Lnet/minecraft/game/item/ItemStack;","[Lnet/minecraft/a/b/k;","net/minecraft/game/world/block/tileentity/TileEntityChest","net/minecraft/a/a/b/a/c","net/minecraft/game/world/block/tileentity","0"
"yCoord","yCoord","c","I","I","net/minecraft/game/world/block/tileentity/TileEntity","net/minecraft/a/a/b/a/a","net/minecraft/game/world/block/tileentity","0"
"zCoord","zCoord","d","I","I","net/minecraft/game/world/block/tileentity/TileEntity","net/minecraft/a/a/b/a/a","net/minecraft/game/world/block/tileentity","0"
"worldObj","worldObj","a","Lnet/minecraft/game/world/World;","Lnet/minecraft/a/a/g;","net/minecraft/game/world/block/tileentity/TileEntity","net/minecraft/a/a/b/a/a","net/minecraft/game/world/block/tileentity","0"
"xCoord","xCoord","b","I","I","net/minecraft/game/world/block/tileentity/TileEntity","net/minecraft/a/a/b/a/a","net/minecraft/game/world/block/tileentity","0"
"nameToClassMap","nameToClassMap","e","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/game/world/block/tileentity/TileEntity","net/minecraft/a/a/b/a/a","net/minecraft/game/world/block/tileentity","0"
"classToNameMap","classToNameMap","f","Ljava/util/Map;","Ljava/util/Map;","net/minecraft/game/world/block/tileentity/TileEntity","net/minecraft/a/a/b/a/a","net/minecraft/game/world/block/tileentity","0"
"furnaceBurnTime","furnaceBurnTime","f","I","I","net/minecraft/game/world/block/tileentity/TileEntityFurnace","net/minecraft/a/a/b/a/b","net/minecraft/game/world/block/tileentity","0"
"currentItemBurnTime","currentItemBurnTime","g","I","I","net/minecraft/game/world/block/tileentity/TileEntityFurnace","net/minecraft/a/a/b/a/b","net/minecraft/game/world/block/tileentity","0"
"furnaceCookTime","furnaceCookTime","h","I","I","net/minecraft/game/world/block/tileentity/TileEntityFurnace","net/minecraft/a/a/b/a/b","net/minecraft/game/world/block/tileentity","0"
"furnaceItemStacks","furnaceItemStacks","e","[Lnet/minecraft/game/item/ItemStack;","[Lnet/minecraft/a/b/k;","net/minecraft/game/world/block/tileentity/TileEntityFurnace","net/minecraft/a/a/b/a/b","net/minecraft/game/world/block/tileentity","0"
"damageRemainder","damageRemainder","a","I","I","net/minecraft/game/entity/player/EntityPlayer","net/minecraft/a/c/e/a","net/minecraft/game/entity/player","0"
"unusedMiningCooldown","unusedMiningCooldown","O","B","B","net/minecraft/game/entity/player/EntityPlayer","net/minecraft/a/c/e/a","net/minecraft/game/entity/player","0"
"prevCameraYaw","prevCameraYaw","Q","F","F","net/minecraft/game/entity/player/EntityPlayer","net/minecraft/a/c/e/a","net/minecraft/game/entity/player","0"
"cameraYaw","cameraYaw","R","F","F","net/minecraft/game/entity/player/EntityPlayer","net/minecraft/a/c/e/a","net/minecraft/game/entity/player","0"
"username","username","S","Ljava/lang/String;","Ljava/lang/String;","net/minecraft/game/entity/player/EntityPlayer","net/minecraft/a/c/e/a","net/minecraft/game/entity/player","0"
