"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"loadLegacy","loadLegacy","b","(Lcom/mojang/minecraft/level/Level;Ljava/io/InputStream;)Z","(Lcom/mojang/minecraft/a/f;Ljava/io/InputStream;)Z","com/mojang/minecraft/level/LevelIO","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"load","load","a","(Lcom/mojang/minecraft/level/Level;Ljava/io/InputStream;)Z","(Lcom/mojang/minecraft/a/f;Ljava/io/InputStream;)Z","com/mojang/minecraft/level/LevelIO","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"save","save","a","(Lcom/mojang/minecraft/level/Level;Ljava/io/OutputStream;)V","(Lcom/mojang/minecraft/a/f;Ljava/io/OutputStream;)V","com/mojang/minecraft/level/LevelIO","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"load","load","a","(Lcom/mojang/minecraft/level/Level;Ljava/lang/String;Ljava/lang/String;I)Z","(Lcom/mojang/minecraft/a/f;Ljava/lang/String;Ljava/lang/String;I)Z","com/mojang/minecraft/level/LevelIO","com/mojang/minecraft/a/a","com/mojang/minecraft/level","0"
"fade","fade","a","(D)D","(D)D","com/mojang/minecraft/level/levelgen/synth/ImprovedNoise","com/mojang/minecraft/a/b/a/d","com/mojang/minecraft/level/levelgen/synth","0"
"lerp","lerp","a","(DDD)D","(DDD)D","com/mojang/minecraft/level/levelgen/synth/ImprovedNoise","com/mojang/minecraft/a/b/a/d","com/mojang/minecraft/level/levelgen/synth","0"
"grad","grad","a","(IDDD)D","(IDDD)D","com/mojang/minecraft/level/levelgen/synth/ImprovedNoise","com/mojang/minecraft/a/b/a/d","com/mojang/minecraft/level/levelgen/synth","0"
"getFrustum","getFrustum","a","()Lcom/mojang/minecraft/renderer/Frustum;","()Lcom/mojang/minecraft/b/c;","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"cubeInFrustum","cubeInFrustum","a","(Lcom/mojang/minecraft/phys/AABB;)Z","(Lcom/mojang/minecraft/f/a;)Z","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"normalizePlane","normalizePlane","a","([[FI)V","([[FI)V","com/mojang/minecraft/renderer/Frustum","com/mojang/minecraft/b/c","com/mojang/minecraft/renderer","0"
"render","render","a","(Lcom/mojang/minecraft/Player;FI)V","(Lcom/mojang/minecraft/e;FI)V","com/mojang/minecraft/particle/ParticleEngine","com/mojang/minecraft/d/a","com/mojang/minecraft/particle","0"
"end","end","a","()V","()V","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"color","color","a","(I)V","(I)V","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"noColor","noColor","c","()V","()V","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"begin","begin","b","()V","()V","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"clear","clear","d","()V","()V","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"color","color","a","(III)V","(III)V","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"vertexUV","vertexUV","a","(FFFFF)V","(FFFFF)V","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"vertex","vertex","a","(FFF)V","(FFF)V","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"color","color","a","(BBB)V","(BBB)V","com/mojang/minecraft/renderer/Tesselator","com/mojang/minecraft/b/b","com/mojang/minecraft/renderer","0"
"render","render","a","(I)I","(I)I","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"compare","compare","a","(Lcom/mojang/minecraft/Player;)F","(Lcom/mojang/minecraft/e;)F","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"rebuild","rebuild","a","()V","()V","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"isDirty","isDirty","c","()Z","()Z","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"reset2","reset2","e","()V","()V","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"reset","reset","d","()V","()V","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"setDirty","setDirty","b","()V","()V","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"rebuild","rebuild","b","(I)V","(I)V","com/mojang/minecraft/level/Chunk","com/mojang/minecraft/a/c","com/mojang/minecraft/level","0"
"move","move","b","(FFF)V","(FFF)V","com/mojang/minecraft/phys/AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"grow","grow","a","(FFF)Lcom/mojang/minecraft/phys/AABB;","(FFF)Lcom/mojang/minecraft/f/a;","com/mojang/minecraft/phys/AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"intersects","intersects","a","(Lcom/mojang/minecraft/phys/AABB;)Z","(Lcom/mojang/minecraft/f/a;)Z","com/mojang/minecraft/phys/AABB","com/mojang/minecraft/f/a","com/mojang/minecraft/phys","0"
"containsLiquid","containsLiquid","a","(Lcom/mojang/minecraft/phys/AABB;I)Z","(Lcom/mojang/minecraft/f/a;I)Z","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"isLit","isLit","a","(III)Z","(III)Z","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"neighborChanged","neighborChanged","d","(IIII)V","(IIII)V","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"calcLightDepths","calcLightDepths","c","(IIII)V","(IIII)V","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"getCubes","getCubes","a","(Lcom/mojang/minecraft/phys/AABB;)Ljava/util/ArrayList;","(Lcom/mojang/minecraft/f/a;)Ljava/util/ArrayList;","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"setData","setData","a","(III[B)V","(III[B)V","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"setTileNoUpdate","setTileNoUpdate","b","(IIII)Z","(IIII)Z","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"setTile","setTile","a","(IIII)Z","(IIII)Z","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"getTile","getTile","b","(III)I","(III)I","com/mojang/minecraft/level/Level","com/mojang/minecraft/a/f","com/mojang/minecraft/level","0"
"drawString","drawString","b","(Ljava/lang/String;III)V","(Ljava/lang/String;III)V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"drawCenteredString","drawCenteredString","a","(Ljava/lang/String;III)V","(Ljava/lang/String;III)V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"updateEvents","updateEvents","d","()V","()V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"tick","tick","c","()V","()V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"buttonClicked","buttonClicked","a","(Lcom/mojang/minecraft/gui/Button;)V","(Lcom/mojang/minecraft/c/b;)V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"render","render","a","(II)V","(II)V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"closeScreen","closeScreen","b","()V","()V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"fillGradient","fillGradient","a","(IIIIII)V","(IIIIII)V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"fill","fill","a","(IIIII)V","(IIIII)V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"init","init","a","()V","()V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"init","init","a","(Lcom/mojang/minecraft/Minecraft;II)V","(Lcom/mojang/minecraft/c;II)V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"keyPressed","keyPressed","a","(CI)V","(CI)V","com/mojang/minecraft/gui/Screen","com/mojang/minecraft/c/d","com/mojang/minecraft/gui","0"
"setPos","setPos","a","(FFF)V","(FFF)V","com/mojang/minecraft/character/Cube","com/mojang/minecraft/e/b","com/mojang/minecraft/character","0"
"addBox","addBox","a","(FFFIII)V","(FFFIII)V","com/mojang/minecraft/character/Cube","com/mojang/minecraft/e/b","com/mojang/minecraft/character","0"
"render","render","a","()V","()V","com/mojang/minecraft/character/Cube","com/mojang/minecraft/e/b","com/mojang/minecraft/character","0"
"render","render","a","(Lcom/mojang/minecraft/Player;I)V","(Lcom/mojang/minecraft/e;I)V","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/e","com/mojang/minecraft/level","0"
"renderHitOutline","renderHitOutline","a","(Lcom/mojang/minecraft/HitResult;I)V","(Lcom/mojang/minecraft/f;I)V","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/e","com/mojang/minecraft/level","0"
"allChanged","allChanged","a","()V","()V","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/e","com/mojang/minecraft/level","0"
"setDirty","setDirty","a","(IIIIII)V","(IIIIII)V","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/e","com/mojang/minecraft/level","0"
"renderHit","renderHit","a","(Lcom/mojang/minecraft/Player;Lcom/mojang/minecraft/HitResult;II)V","(Lcom/mojang/minecraft/e;Lcom/mojang/minecraft/f;II)V","com/mojang/minecraft/level/LevelRenderer","com/mojang/minecraft/a/e","com/mojang/minecraft/level","0"
"setLevels","setLevels","a","([Ljava/lang/String;)V","([Ljava/lang/String;)V","com/mojang/minecraft/gui/LoadLevelScreen","com/mojang/minecraft/c/e","com/mojang/minecraft/gui","0"
"loadLevel","loadLevel","a","(I)V","(I)V","com/mojang/minecraft/gui/LoadLevelScreen","com/mojang/minecraft/c/e","com/mojang/minecraft/gui","0"
"render","render","a","(F)V","(F)V","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"isInLava","isInLava","d","()Z","()Z","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"resetPos","resetPos","b","()V","()V","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"moveRelative","moveRelative","d","(FFF)V","(FFF)V","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"isFree","isFree","b","(FFF)Z","(FFF)Z","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"isLit","isLit","e","()Z","()Z","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"tick","tick","a","()V","()V","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"isInWater","isInWater","c","()Z","()Z","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"setSize","setSize","a","(FF)V","(FF)V","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"move","move","c","(FFF)V","(FFF)V","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"setPos","setPos","a","(FFF)V","(FFF)V","com/mojang/minecraft/Entity","com/mojang/minecraft/g","com/mojang/minecraft","0"
"distanceTo","distanceTo","a","(Lcom/mojang/minecraft/Player;I)F","(Lcom/mojang/minecraft/e;I)F","com/mojang/minecraft/HitResult","com/mojang/minecraft/f","com/mojang/minecraft","0"
"draw","draw","a","(Ljava/lang/String;IIIZ)V","(Ljava/lang/String;IIIZ)V","com/mojang/minecraft/gui/Font","com/mojang/minecraft/c/g","com/mojang/minecraft/gui","0"
"width","width","a","(Ljava/lang/String;)I","(Ljava/lang/String;)I","com/mojang/minecraft/gui/Font","com/mojang/minecraft/c/g","com/mojang/minecraft/gui","0"
"drawShadow","drawShadow","a","(Ljava/lang/String;III)V","(Ljava/lang/String;III)V","com/mojang/minecraft/gui/Font","com/mojang/minecraft/c/g","com/mojang/minecraft/gui","0"
"remap","remap","a","(FF)Lcom/mojang/minecraft/character/Vertex;","(FF)Lcom/mojang/minecraft/e/e;","com/mojang/minecraft/character/Vertex","com/mojang/minecraft/e/e","com/mojang/minecraft/character","0"
"attemptSaveLevel","attemptSaveLevel","d","()V","()V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"getBuffer","getBuffer","a","(FFFF)Ljava/nio/FloatBuffer;","(FFFF)Ljava/nio/FloatBuffer;","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"setLoadingProgress","setLoadingProgress","a","(I)V","(I)V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"releaseMouse","releaseMouse","e","()V","()V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"destroy","destroy","a","()V","()V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"loadLevel","loadLevel","a","(Ljava/lang/String;I)Z","(Ljava/lang/String;I)Z","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"setScreen","setScreen","a","(Lcom/mojang/minecraft/gui/Screen;)V","(Lcom/mojang/minecraft/c/d;)V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"setupFog","setupFog","b","(I)V","(I)V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"beginLevelLoading","beginLevelLoading","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"orientCamera","orientCamera","a","(F)V","(F)V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"tick","tick","f","()V","()V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"grabMouse","grabMouse","b","()V","()V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"levelLoadUpdate","levelLoadUpdate","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"render","render","b","(F)V","(F)V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"generateNewLevel","generateNewLevel","c","()V","()V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
"checkGlError","checkGlError","c","(Ljava/lang/String;)V","(Ljava/lang/String;)V","com/mojang/minecraft/Minecraft","com/mojang/minecraft/c","com/mojang/minecraft","0"
